age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,emp.var.rate,campaign,pdays,previous,poutcome,output,decision
1,admin.,single,basic.4y,yes,yes,yes,cellular,sep,thu,611,-1,35,572,0,nonexistent,0.31962414792519683,0
0,admin.,single,basic.4y,yes,yes,yes,cellular,sep,thu,611,-1,35,572,0,nonexistent,0.5000811815254708,1
0,services,divorced,basic.4y,yes,no,yes,cellular,oct,fri,1160,1,40,618,7,failure,0.5131605559125946,1
1,services,divorced,basic.4y,yes,no,yes,cellular,oct,fri,1160,1,40,618,7,failure,0.49326049378021203,0
0,unemployed,married,basic.4y,yes,no,no,telephone,jun,fri,590,-2,3,981,0,nonexistent,0.5131605559125946,1
1,unemployed,married,basic.4y,yes,no,no,telephone,jun,fri,590,-2,3,981,0,nonexistent,0.49968525771483585,0
0,technician,single,basic.4y,yes,no,yes,telephone,aug,mon,1209,1,30,948,6,success,0.5131605559125946,1
1,technician,single,basic.4y,yes,no,yes,telephone,aug,mon,1209,1,30,948,6,success,0.4903027357748083,0
1,unemployed,divorced,basic.6y,yes,no,no,telephone,nov,wed,809,1,32,219,0,failure,0.46582999702575173,0
0,unemployed,divorced,basic.6y,yes,no,no,telephone,nov,wed,809,1,32,219,0,failure,0.5131605559125946,1
0,entrepreneur,married,basic.4y,yes,yes,yes,telephone,oct,fri,719,0,16,393,7,failure,0.5131605559125946,1
1,entrepreneur,married,basic.4y,yes,yes,yes,telephone,oct,fri,719,0,16,393,7,failure,0.499473810390175,0
0,unemployed,married,basic.4y,yes,no,yes,telephone,apr,fri,279,-1,12,328,1,failure,0.5131605559125946,1
1,unemployed,married,basic.4y,yes,no,yes,telephone,apr,fri,279,-1,12,328,1,failure,0.49926999263181915,0
0,unemployed,single,basic.4y,yes,no,yes,telephone,sep,thu,101,-3,5,387,2,failure,0.5103360886536791,1
1,unemployed,single,basic.4y,yes,no,yes,telephone,sep,thu,101,-3,5,387,2,failure,0.32861103899968275,0
0,blue-collar,divorced,basic.4y,yes,no,yes,telephone,sep,fri,1411,1,30,953,7,failure,0.5131605559125946,1
1,blue-collar,divorced,basic.4y,yes,no,yes,telephone,sep,fri,1411,1,30,953,7,failure,0.4995431007226488,0
0,student,divorced,illiterate,no,no,no,telephone,oct,thu,336,1,12,179,2,nonexistent,0.5034362430775942,1
1,student,divorced,illiterate,no,no,no,telephone,oct,thu,336,1,12,179,2,nonexistent,0.32254971287092693,0
0,admin.,married,basic.4y,no,no,yes,cellular,oct,fri,680,-2,29,719,4,failure,0.5131605559125946,1
1,admin.,married,basic.4y,no,no,yes,cellular,oct,fri,680,-2,29,719,4,failure,0.49100776126734846,0
1,unemployed,divorced,basic.4y,yes,no,yes,cellular,jul,fri,538,-1,31,518,1,nonexistent,0.4958259836923438,0
0,unemployed,divorced,basic.4y,yes,no,yes,cellular,jul,fri,538,-1,31,518,1,nonexistent,0.5131605559125946,1
0,unemployed,divorced,basic.4y,yes,no,no,cellular,sep,mon,615,1,23,105,7,failure,0.5031188321919233,1
1,unemployed,divorced,basic.4y,yes,no,no,cellular,sep,mon,615,1,23,105,7,failure,0.32227220170700743,0
1,services,divorced,high.school,yes,no,no,cellular,apr,wed,578,-3,41,790,4,nonexistent,0.3587340692228698,0
0,services,divorced,high.school,yes,no,no,cellular,apr,wed,578,-3,41,790,4,nonexistent,0.5131605559125946,1
1,unemployed,divorced,basic.4y,no,no,yes,telephone,sep,mon,634,1,23,157,7,failure,0.3200290319425939,0
0,unemployed,divorced,basic.4y,no,no,yes,telephone,sep,mon,634,1,23,157,7,failure,0.5005463359565818,1
0,admin.,divorced,basic.4y,yes,no,no,cellular,jul,mon,399,-1,21,322,4,nonexistent,0.5066749958025738,1
1,admin.,divorced,basic.4y,yes,no,no,cellular,jul,mon,399,-1,21,322,4,nonexistent,0.4833529452437415,0
1,retired,divorced,basic.4y,no,yes,no,cellular,apr,fri,519,0,31,428,0,failure,0.3210882016353449,0
0,retired,divorced,basic.4y,no,yes,no,cellular,apr,fri,519,0,31,428,0,failure,0.5017623530361132,1
0,unemployed,divorced,basic.4y,no,no,yes,telephone,oct,fri,580,1,9,229,7,nonexistent,0.5131605559125946,1
1,unemployed,divorced,basic.4y,no,no,yes,telephone,oct,fri,580,1,9,229,7,nonexistent,0.49933400789546634,0
0,technician,single,university.degree,no,yes,no,telephone,apr,thu,423,-3,35,980,0,success,0.5019827977192093,1
1,technician,single,university.degree,no,yes,no,telephone,apr,thu,423,-3,35,980,0,success,0.32128048009421095,0
0,technician,married,university.degree,no,yes,yes,telephone,sep,thu,1377,-3,40,40,2,success,0.5165543823956935,1
1,technician,married,university.degree,no,yes,yes,telephone,sep,thu,1377,-3,40,40,2,success,0.4999276995663913,0
0,unemployed,divorced,basic.6y,yes,yes,no,cellular,nov,mon,650,0,30,367,7,success,0.5098525047712964,1
1,unemployed,divorced,basic.6y,yes,yes,no,cellular,nov,mon,650,0,30,367,7,success,0.32818426855223154,0
0,technician,married,university.degree,no,yes,no,cellular,apr,mon,619,-1,22,910,0,failure,0.5131605559125946,1
1,technician,married,university.degree,no,yes,no,cellular,apr,mon,619,-1,22,910,0,failure,0.4976806508959401,0
0,unemployed,single,basic.4y,yes,yes,yes,cellular,oct,fri,872,0,30,559,6,failure,0.5131605559125946,1
1,unemployed,single,basic.4y,yes,yes,yes,cellular,oct,fri,872,0,30,559,6,failure,0.4999725520611085,0
0,unemployed,divorced,basic.6y,no,yes,yes,telephone,oct,thu,773,1,19,380,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.6y,no,yes,yes,telephone,oct,thu,773,1,19,380,7,failure,0.4994702043131873,0
0,admin.,divorced,basic.4y,yes,no,no,cellular,apr,fri,849,1,36,129,0,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,no,cellular,apr,fri,849,1,36,129,0,failure,0.45127838860102854,0
1,technician,divorced,university.degree,yes,yes,no,cellular,jul,mon,263,-3,21,635,2,failure,0.49188932401460933,0
0,technician,divorced,university.degree,yes,yes,no,cellular,jul,mon,263,-3,21,635,2,failure,0.5131605559125946,1
0,student,divorced,basic.4y,yes,yes,yes,cellular,sep,fri,1407,1,49,916,6,nonexistent,0.5131605559125946,1
1,student,divorced,basic.4y,yes,yes,yes,cellular,sep,fri,1407,1,49,916,6,nonexistent,0.4998442828705587,0
0,retired,divorced,basic.4y,yes,no,no,telephone,sep,fri,789,-1,20,640,6,failure,0.5131605559125946,1
1,retired,divorced,basic.4y,yes,no,no,telephone,sep,fri,789,-1,20,640,6,failure,0.49896606950312,0
0,management,married,university.degree,yes,yes,no,cellular,jul,thu,729,0,22,800,0,failure,0.5131605559125946,1
1,management,married,university.degree,yes,yes,no,cellular,jul,thu,729,0,22,800,0,failure,0.4921467802482563,0
1,admin.,divorced,basic.4y,no,no,yes,telephone,sep,fri,1210,0,50,768,7,failure,0.4995979369553281,0
0,admin.,divorced,basic.4y,no,no,yes,telephone,sep,fri,1210,0,50,768,7,failure,0.5131605559125946,1
0,student,single,basic.4y,no,yes,yes,cellular,oct,mon,668,0,4,561,6,failure,0.5131605559125946,1
1,student,single,basic.4y,no,yes,yes,cellular,oct,mon,668,0,4,561,6,failure,0.49007757653042217,0
0,retired,married,basic.4y,no,no,no,telephone,apr,tue,840,1,29,111,4,failure,0.5131605559125946,1
1,retired,married,basic.4y,no,no,no,telephone,apr,tue,840,1,29,111,4,failure,0.4909625658407314,0
0,unemployed,divorced,basic.4y,yes,no,no,cellular,apr,fri,909,1,41,249,0,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,no,cellular,apr,fri,909,1,41,249,0,failure,0.3789443268481238,0
0,admin.,divorced,basic.4y,no,no,no,cellular,dec,fri,159,-1,11,218,0,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,no,no,no,cellular,dec,fri,159,-1,11,218,0,failure,0.35388282472668187,0
0,retired,single,basic.6y,yes,yes,yes,telephone,sep,wed,1040,0,50,629,7,nonexistent,0.5011506358338613,1
1,retired,single,basic.6y,yes,yes,yes,telephone,sep,wed,1040,0,50,629,7,nonexistent,0.32055524410373754,0
0,student,divorced,basic.6y,yes,no,no,cellular,dec,mon,770,0,1,979,0,success,0.5131605559125946,1
1,student,divorced,basic.6y,yes,no,no,cellular,dec,mon,770,0,1,979,0,success,0.49971824887396865,0
0,management,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,500,-1,20,243,7,failure,0.5032369340239902,1
1,management,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,500,-1,20,243,7,failure,0.3223754985243521,0
0,admin.,divorced,basic.6y,no,yes,no,telephone,aug,fri,939,1,30,640,4,failure,0.5131605559125946,1
1,admin.,divorced,basic.6y,no,yes,no,telephone,aug,fri,939,1,30,640,4,failure,0.4955256583605956,0
0,unemployed,married,basic.4y,no,no,no,telephone,sep,thu,801,-1,45,669,3,failure,0.511751513789126,1
1,unemployed,married,basic.4y,no,no,no,telephone,sep,thu,801,-1,45,669,3,failure,0.3298620306823917,0
0,student,single,illiterate,no,no,yes,telephone,dec,mon,196,-3,19,731,0,success,0.5078692792326726,1
1,student,single,illiterate,no,no,yes,telephone,dec,mon,196,-3,19,731,0,success,0.32643704076949404,0
0,unemployed,divorced,basic.9y,yes,no,no,telephone,jun,fri,510,-1,24,348,7,failure,0.5014611739047932,1
1,unemployed,divorced,basic.9y,yes,no,no,telephone,jun,fri,510,-1,24,348,7,failure,0.3208258984359993,0
0,housemaid,married,university.degree,yes,no,yes,telephone,aug,fri,330,-3,28,752,0,nonexistent,0.503486338380697,1
1,housemaid,married,university.degree,yes,no,yes,telephone,aug,fri,330,-3,28,752,0,nonexistent,0.32259337185252157,0
0,unemployed,single,illiterate,no,yes,no,cellular,aug,fri,377,0,22,515,0,success,0.5066805082487879,1
1,unemployed,single,illiterate,no,yes,no,cellular,aug,fri,377,0,22,515,0,success,0.32539210270678304,0
0,technician,single,university.degree,no,yes,yes,cellular,sep,mon,770,-1,40,867,3,success,0.5125653805346552,1
1,technician,single,university.degree,no,yes,yes,cellular,sep,mon,770,-1,40,867,3,success,0.48924102587150503,0
0,unemployed,married,basic.4y,no,no,yes,cellular,oct,fri,1085,0,21,971,7,success,0.5131605559125946,1
1,unemployed,married,basic.4y,no,no,yes,cellular,oct,fri,1085,0,21,971,7,success,0.4999876916408564,0
0,housemaid,single,illiterate,no,yes,yes,cellular,apr,fri,939,-1,29,48,0,success,0.50867872683321,1
1,housemaid,single,illiterate,no,yes,yes,cellular,apr,fri,939,-1,29,48,0,success,0.34801163383693795,0
0,self-employed,married,basic.9y,no,no,no,cellular,oct,mon,650,1,20,579,0,success,0.5131605559125946,1
1,self-employed,married,basic.9y,no,no,no,cellular,oct,mon,650,1,20,579,0,success,0.4909622977074605,0
0,unemployed,single,high.school,no,yes,yes,cellular,sep,fri,1391,1,49,200,6,success,0.5131605559125946,1
1,unemployed,single,high.school,no,yes,yes,cellular,sep,fri,1391,1,49,200,6,success,0.49706519040269725,0
0,blue-collar,divorced,basic.4y,yes,no,yes,telephone,oct,fri,1040,1,36,629,2,failure,0.5131605559125946,1
1,blue-collar,divorced,basic.4y,yes,no,yes,telephone,oct,fri,1040,1,36,629,2,failure,0.49941408661004594,0
0,admin.,married,basic.9y,yes,yes,no,cellular,apr,fri,717,1,31,299,7,nonexistent,0.5131605559125946,1
1,admin.,married,basic.9y,yes,yes,no,cellular,apr,fri,717,1,31,299,7,nonexistent,0.49708378641521855,0
0,unemployed,divorced,basic.6y,yes,no,no,telephone,sep,mon,620,-1,18,456,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.6y,yes,no,no,telephone,sep,mon,620,-1,18,456,7,failure,0.4995590151499724,0
1,unemployed,single,basic.6y,yes,yes,no,telephone,apr,fri,800,-2,29,849,7,failure,0.4985152228607257,0
0,unemployed,single,basic.6y,yes,yes,no,telephone,apr,fri,800,-2,29,849,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,yes,no,telephone,apr,fri,719,-3,23,110,2,failure,0.42090209755246666,0
0,unemployed,divorced,basic.4y,yes,yes,no,telephone,apr,fri,719,-3,23,110,2,failure,0.5131605559125946,1
0,management,divorced,professional.course,yes,no,no,cellular,jul,mon,262,-3,1,880,0,success,0.5131605559125946,1
1,management,divorced,professional.course,yes,no,no,cellular,jul,mon,262,-3,1,880,0,success,0.49862480510337787,0
1,unemployed,divorced,basic.6y,yes,yes,yes,telephone,sep,mon,1351,1,30,968,6,failure,0.49874383475425843,0
0,unemployed,divorced,basic.6y,yes,yes,yes,telephone,sep,mon,1351,1,30,968,6,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,no,cellular,apr,fri,267,-2,21,461,0,failure,0.3234499833484227,0
0,unemployed,divorced,basic.4y,yes,no,no,cellular,apr,fri,267,-2,21,461,0,failure,0.5044653718572746,1
0,technician,divorced,university.degree,no,no,yes,telephone,oct,tue,581,-3,39,865,5,success,0.5073690740645287,1
1,technician,divorced,university.degree,no,no,yes,telephone,oct,tue,581,-3,39,865,5,success,0.3259973164064159,0
0,unemployed,divorced,basic.9y,no,yes,no,telephone,aug,mon,882,1,30,527,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.9y,no,yes,no,telephone,aug,mon,882,1,30,527,7,failure,0.4989523306920315,0
0,unemployed,married,basic.4y,yes,yes,no,cellular,aug,fri,509,0,22,312,4,failure,0.5131605559125946,1
1,unemployed,married,basic.4y,yes,yes,no,cellular,aug,fri,509,0,22,312,4,failure,0.4911698641957837,0
0,admin.,single,basic.4y,yes,no,yes,telephone,sep,fri,680,0,10,389,7,failure,0.5131605559125946,1
1,admin.,single,basic.4y,yes,no,yes,telephone,sep,fri,680,0,10,389,7,failure,0.49483222290484596,0
0,unemployed,divorced,high.school,yes,yes,no,telephone,may,thu,984,1,23,732,5,nonexistent,0.5131605559125946,1
1,unemployed,divorced,high.school,yes,yes,no,telephone,may,thu,984,1,23,732,5,nonexistent,0.4981528008577156,0
0,admin.,divorced,basic.4y,yes,no,no,telephone,apr,fri,869,1,41,299,0,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,no,telephone,apr,fri,869,1,41,299,0,failure,0.4396696653911078,0
0,unemployed,single,university.degree,no,yes,no,telephone,aug,thu,759,-3,20,180,7,failure,0.5131605559125946,1
1,unemployed,single,university.degree,no,yes,no,telephone,aug,thu,759,-3,20,180,7,failure,0.4973875223912446,0
0,entrepreneur,divorced,basic.6y,yes,no,yes,telephone,apr,fri,1120,0,30,852,7,failure,0.5131605559125946,1
1,entrepreneur,divorced,basic.6y,yes,no,yes,telephone,apr,fri,1120,0,30,852,7,failure,0.49927714517409433,0
0,unemployed,single,illiterate,no,yes,yes,telephone,dec,mon,1240,-3,39,212,7,success,0.5131605559125946,1
1,unemployed,single,illiterate,no,yes,yes,telephone,dec,mon,1240,-3,39,212,7,success,0.4969738793317984,0
0,unemployed,single,basic.4y,yes,yes,yes,telephone,sep,fri,1270,1,48,707,7,failure,0.5131605559125946,1
1,unemployed,single,basic.4y,yes,yes,yes,telephone,sep,fri,1270,1,48,707,7,failure,0.49962386496009786,0
0,unemployed,single,basic.9y,no,no,yes,telephone,jul,fri,800,1,20,488,7,failure,0.5131605559125946,1
1,unemployed,single,basic.9y,no,no,yes,telephone,jul,fri,800,1,20,488,7,failure,0.49631056925312605,0
0,admin.,married,basic.4y,yes,no,no,telephone,sep,fri,820,1,10,408,7,failure,0.5131605559125946,1
1,admin.,married,basic.4y,yes,no,no,telephone,sep,fri,820,1,10,408,7,failure,0.49970218542759876,0
0,unemployed,married,basic.4y,yes,no,yes,telephone,nov,mon,1111,0,40,959,0,failure,0.5131605559125946,1
1,unemployed,married,basic.4y,yes,no,yes,telephone,nov,mon,1111,0,40,959,0,failure,0.49912786572212964,0
0,self-employed,divorced,illiterate,no,yes,no,telephone,apr,fri,902,0,31,957,0,failure,0.5131605559125946,1
1,self-employed,divorced,illiterate,no,yes,no,telephone,apr,fri,902,0,31,957,0,failure,0.4993232194742144,0
0,unemployed,single,high.school,yes,yes,yes,telephone,sep,fri,1070,-2,29,51,1,success,0.5131605559125946,1
1,unemployed,single,high.school,yes,yes,yes,telephone,sep,fri,1070,-2,29,51,1,success,0.4994756283298342,0
0,admin.,married,basic.4y,yes,no,no,cellular,apr,fri,1079,0,48,279,0,failure,0.5131605559125946,1
1,admin.,married,basic.4y,yes,no,no,cellular,apr,fri,1079,0,48,279,0,failure,0.4572897848832748,0
0,unemployed,divorced,basic.4y,no,no,yes,cellular,jul,mon,855,1,1,640,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,no,no,yes,cellular,jul,mon,855,1,1,640,7,failure,0.49863943793415094,0
0,unemployed,married,basic.4y,yes,yes,no,telephone,sep,thu,462,1,10,21,7,failure,0.5002380013286128,1
1,unemployed,married,basic.4y,yes,yes,no,telephone,sep,thu,462,1,10,21,7,failure,0.3197607558724264,0
0,unemployed,divorced,basic.4y,no,no,yes,telephone,apr,fri,939,-2,35,199,0,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,no,no,yes,telephone,apr,fri,939,-2,35,199,0,failure,0.49439963278365645,0
1,unemployed,single,basic.4y,yes,no,no,cellular,apr,fri,826,1,31,122,0,failure,0.35217977895517494,0
0,unemployed,single,basic.4y,yes,no,no,cellular,apr,fri,826,1,31,122,0,failure,0.5131605559125946,1
0,admin.,divorced,basic.4y,no,no,no,cellular,aug,fri,414,0,21,214,4,failure,0.5083977133046578,1
1,admin.,divorced,basic.4y,no,no,no,cellular,aug,fri,414,0,21,214,4,failure,0.32690209397901693,0
1,admin.,divorced,basic.4y,yes,no,no,cellular,dec,fri,779,0,31,129,6,failure,0.494784514530836,0
0,admin.,divorced,basic.4y,yes,no,no,cellular,dec,fri,779,0,31,129,6,failure,0.5131605559125946,1
0,unemployed,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,674,1,23,129,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,674,1,23,129,7,failure,0.35562594431610955,0
0,admin.,divorced,basic.4y,no,no,yes,telephone,sep,fri,1260,1,40,749,7,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,no,no,yes,telephone,sep,fri,1260,1,40,749,7,failure,0.4994342329532558,0
1,entrepreneur,divorced,basic.4y,no,yes,no,telephone,sep,fri,1100,-2,41,212,6,nonexistent,0.49858662862528424,0
0,entrepreneur,divorced,basic.4y,no,yes,no,telephone,sep,fri,1100,-2,41,212,6,nonexistent,0.5131605559125946,1
0,management,single,basic.4y,yes,yes,yes,cellular,sep,wed,917,-1,50,720,4,nonexistent,0.5055995924531592,1
1,management,single,basic.4y,yes,yes,yes,cellular,sep,wed,917,-1,50,720,4,nonexistent,0.32444363280843974,0
0,admin.,single,basic.9y,no,yes,no,cellular,mar,thu,449,-2,11,800,0,failure,0.5131605559125946,1
1,admin.,single,basic.9y,no,yes,no,cellular,mar,thu,449,-2,11,800,0,failure,0.4979758671233294,0
1,technician,married,professional.course,no,no,no,cellular,apr,tue,871,1,21,979,0,success,0.4997893571978255,0
0,technician,married,professional.course,no,no,no,cellular,apr,tue,871,1,21,979,0,success,0.5131605559125946,1
0,student,single,basic.4y,yes,no,no,telephone,jul,tue,977,1,14,670,7,failure,0.5131605559125946,1
1,student,single,basic.4y,yes,no,no,telephone,jul,tue,977,1,14,670,7,failure,0.4995844961169162,0
0,unemployed,married,basic.4y,yes,no,yes,telephone,nov,fri,1032,0,40,859,0,failure,0.5131605559125946,1
1,unemployed,married,basic.4y,yes,no,yes,telephone,nov,fri,1032,0,40,859,0,failure,0.49991539120754896,0
1,unemployed,single,high.school,yes,no,no,cellular,sep,wed,1085,1,15,903,7,success,0.49876237168349946,0
0,unemployed,single,high.school,yes,no,no,cellular,sep,wed,1085,1,15,903,7,success,0.5131605559125946,1
0,unemployed,married,university.degree,no,yes,yes,cellular,apr,wed,292,-3,13,960,0,success,0.5131605559125946,1
1,unemployed,married,university.degree,no,yes,yes,cellular,apr,wed,292,-3,13,960,0,success,0.49384458169941425,0
0,unemployed,married,university.degree,no,no,yes,telephone,sep,thu,374,-1,8,417,6,failure,0.5131605559125946,1
1,unemployed,married,university.degree,no,no,yes,telephone,sep,thu,374,-1,8,417,6,failure,0.4999915361404427,0
0,management,divorced,basic.4y,yes,no,yes,telephone,mar,fri,1094,1,40,538,7,failure,0.5131605559125946,1
1,management,divorced,basic.4y,yes,no,yes,telephone,mar,fri,1094,1,40,538,7,failure,0.4994713666024583,0
0,unemployed,married,illiterate,no,no,yes,telephone,aug,tue,449,-3,33,852,3,success,0.5042174054335234,1
1,unemployed,married,illiterate,no,no,yes,telephone,aug,tue,449,-3,33,852,3,success,0.32465136110750825,0
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,fri,850,1,20,379,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,fri,850,1,20,379,7,failure,0.49167689084636007,0
0,admin.,single,basic.4y,yes,no,yes,telephone,jun,fri,749,-2,24,755,6,failure,0.5131605559125946,1
1,admin.,single,basic.4y,yes,no,yes,telephone,jun,fri,749,-2,24,755,6,failure,0.4903030038948219,0
0,unemployed,divorced,basic.4y,yes,no,no,telephone,apr,thu,608,0,29,345,5,failure,0.5045419874114659,1
1,unemployed,divorced,basic.4y,yes,no,no,telephone,apr,thu,608,0,29,345,5,failure,0.323516872947954,0
0,entrepreneur,single,basic.4y,yes,no,no,cellular,jul,fri,1191,1,42,9,0,success,0.5131605559125946,1
1,entrepreneur,single,basic.4y,yes,no,no,cellular,jul,fri,1191,1,42,9,0,success,0.3558011783512084,0
0,unemployed,divorced,basic.4y,yes,yes,yes,cellular,nov,fri,224,1,1,29,2,success,0.5115077733234813,1
1,unemployed,divorced,basic.4y,yes,yes,yes,cellular,nov,fri,224,1,1,29,2,success,0.4881833447354065,0
0,services,single,university.degree,no,yes,yes,cellular,mar,fri,1321,1,49,285,6,success,0.5131605559125946,1
1,services,single,university.degree,no,yes,yes,cellular,mar,fri,1321,1,49,285,6,success,0.4999921023845679,0
0,admin.,divorced,basic.4y,no,no,no,telephone,sep,fri,513,0,6,299,7,nonexistent,0.5131605559125946,1
1,admin.,divorced,basic.4y,no,no,no,telephone,sep,fri,513,0,6,299,7,nonexistent,0.4997416734925285,0
0,unemployed,single,university.degree,no,yes,no,cellular,may,fri,1280,-3,39,113,7,success,0.5131605559125946,1
1,unemployed,single,university.degree,no,yes,no,cellular,may,fri,1280,-3,39,113,7,success,0.49782015274217123,0
0,management,single,basic.9y,no,yes,yes,telephone,aug,fri,759,-3,19,119,7,success,0.5131605559125946,1
1,management,single,basic.9y,no,yes,yes,telephone,aug,fri,759,-3,19,119,7,success,0.49481079733355643,0
1,unemployed,divorced,basic.6y,yes,no,no,cellular,jul,fri,775,1,41,463,0,failure,0.4902279007185528,0
0,unemployed,divorced,basic.6y,yes,no,no,cellular,jul,fri,775,1,41,463,0,failure,0.5131605559125946,1
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,may,fri,900,1,37,279,5,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,may,fri,900,1,37,279,5,failure,0.4993141595850306,0
0,entrepreneur,divorced,basic.6y,yes,no,no,telephone,jun,thu,475,-3,30,561,6,failure,0.5054422255787134,1
1,entrepreneur,divorced,basic.6y,yes,no,no,telephone,jun,thu,475,-3,30,561,6,failure,0.32430561232976335,0
1,unemployed,divorced,basic.6y,yes,yes,yes,telephone,sep,fri,1100,1,19,739,6,failure,0.49979254604576356,0
0,unemployed,divorced,basic.6y,yes,yes,yes,telephone,sep,fri,1100,1,19,739,6,failure,0.5131605559125946,1
0,unemployed,single,basic.4y,yes,no,yes,cellular,sep,fri,1205,1,38,749,7,nonexistent,0.5131605559125946,1
1,unemployed,single,basic.4y,yes,no,yes,cellular,sep,fri,1205,1,38,749,7,nonexistent,0.49978682400087754,0
1,technician,single,professional.course,no,yes,yes,telephone,may,tue,310,-2,20,678,1,success,0.3239839444341493,0
0,technician,single,professional.course,no,yes,yes,telephone,may,tue,310,-2,20,678,1,success,0.5050751015970089,1
0,entrepreneur,divorced,basic.4y,yes,no,no,cellular,apr,wed,980,1,41,139,0,failure,0.5131605559125946,1
1,entrepreneur,divorced,basic.4y,yes,no,no,cellular,apr,wed,980,1,41,139,0,failure,0.3649320102100406,0
0,unemployed,divorced,basic.4y,no,no,no,cellular,apr,mon,699,-2,50,833,0,failure,0.501959403259717,1
1,unemployed,divorced,basic.4y,no,no,no,cellular,apr,mon,699,-2,50,833,0,failure,0.3212601005912456,0
0,admin.,divorced,basic.4y,yes,no,no,telephone,sep,fri,1200,1,20,789,7,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,no,telephone,sep,fri,1200,1,20,789,7,failure,0.49319219939374265,0
0,entrepreneur,single,professional.course,yes,no,yes,telephone,sep,fri,746,1,1,649,2,failure,0.5131605559125946,1
1,entrepreneur,single,professional.course,yes,no,yes,telephone,sep,fri,746,1,1,649,2,failure,0.4992432898099882,0
0,unemployed,single,basic.6y,yes,yes,yes,cellular,sep,wed,601,1,20,235,7,success,0.5001114010792419,1
1,unemployed,single,basic.6y,yes,yes,yes,cellular,sep,wed,601,1,20,235,7,success,0.3196505130009722,0
0,blue-collar,single,university.degree,no,yes,yes,cellular,jul,wed,956,1,17,970,1,failure,0.5131605559125946,1
1,blue-collar,single,university.degree,no,yes,yes,cellular,jul,wed,956,1,17,970,1,failure,0.49849492766060693,0
1,unemployed,divorced,professional.course,no,no,no,cellular,apr,thu,309,-3,31,832,0,success,0.32562956869940113,0
0,unemployed,divorced,professional.course,no,no,no,cellular,apr,thu,309,-3,31,832,0,success,0.5069507948766299,1
0,admin.,divorced,professional.course,no,no,no,telephone,aug,fri,489,-2,31,561,5,failure,0.5131605559125946,1
1,admin.,divorced,professional.course,no,no,no,telephone,aug,fri,489,-2,31,561,5,failure,0.35519974138863053,0
0,admin.,divorced,basic.4y,yes,no,yes,cellular,nov,fri,1190,-1,38,999,7,nonexistent,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,yes,cellular,nov,fri,1190,-1,38,999,7,nonexistent,0.49430335376925766,0
0,unemployed,divorced,basic.4y,yes,yes,no,cellular,sep,mon,890,1,20,619,2,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,yes,no,cellular,sep,mon,890,1,20,619,2,failure,0.49904471752053003,0
0,unemployed,divorced,high.school,no,no,no,telephone,sep,mon,522,-3,32,658,1,failure,0.5131605559125946,1
1,unemployed,divorced,high.school,no,no,no,telephone,sep,mon,522,-3,32,658,1,failure,0.49633691308189903,0
0,unemployed,divorced,university.degree,yes,no,yes,cellular,may,fri,783,0,29,544,7,failure,0.5120879397016153,1
1,unemployed,divorced,university.degree,yes,no,yes,cellular,may,fri,783,0,29,544,7,failure,0.4887635258062562,0
0,unemployed,divorced,basic.6y,yes,no,yes,cellular,nov,fri,1301,-3,48,195,6,nonexistent,0.5131605559125946,1
1,unemployed,divorced,basic.6y,yes,no,yes,cellular,nov,fri,1301,-3,48,195,6,nonexistent,0.49957928071414537,0
0,unemployed,divorced,basic.4y,yes,yes,yes,cellular,apr,fri,990,1,20,665,6,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,yes,yes,cellular,apr,fri,990,1,20,665,6,failure,0.49934765733539616,0
1,unemployed,divorced,basic.6y,no,no,no,cellular,apr,mon,187,-3,21,601,0,failure,0.3243388671694189,0
0,unemployed,divorced,basic.6y,no,no,no,cellular,apr,mon,187,-3,21,601,0,failure,0.5000400543212034,1
