CE_ID,PA,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Output,Decision
10458,0,98,State-gov,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,12500,1851,36,Columbia,0.086168,POSITIVE
10458,1,98,State-gov,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,12500,1851,36,Columbia,-0.788524,NEGATIVE
10459,0,87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,12500,1851,36,Columbia,0.611133,POSITIVE
10459,1,87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,12500,1851,36,Columbia,-0.788524,NEGATIVE
10460,0,87,State-gov,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Unmarried,Black,Female,7500,2069,48,Columbia,0.069584,POSITIVE
10460,1,87,State-gov,Assoc-voc,7,Married-AF-spouse,Prof-specialty,Unmarried,Black,Male,7500,2069,48,Columbia,-0.788524,NEGATIVE
10461,0,90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,2286,39,Guatemala,1.977355,POSITIVE
10461,1,90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,2286,39,Guatemala,-0.788524,NEGATIVE
10462,0,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,2286,39,Guatemala,2.975856,POSITIVE
10462,1,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,2286,39,Guatemala,-0.788524,NEGATIVE
10463,0,95,Local-gov,12th,13,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7500,3375,45,El-Salvador,0.516383,POSITIVE
10463,1,95,Local-gov,12th,13,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,7500,3375,45,El-Salvador,-0.788524,NEGATIVE
10464,0,82,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,43,Yugoslavia,0.296878,POSITIVE
10464,1,82,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,43,Yugoslavia,-0.788524,NEGATIVE
10465,0,90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,2286,39,Portugal,2.238995,POSITIVE
10465,1,90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,2286,39,Portugal,-0.788524,NEGATIVE
10466,0,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,2286,39,Portugal,3.432010,POSITIVE
10466,1,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,2286,39,Portugal,-0.788524,NEGATIVE
10467,0,95,Local-gov,12th,13,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7500,3375,45,Ecuador,0.457156,POSITIVE
10467,1,95,Local-gov,12th,13,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,7500,3375,45,Ecuador,-0.788524,NEGATIVE
10468,0,82,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,43,Laos,0.241858,POSITIVE
10468,1,82,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,43,Laos,-0.788524,NEGATIVE
10469,0,91,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,12500,2722,28,Scotland,0.322063,POSITIVE
10469,1,91,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,12500,2722,28,Scotland,-0.788524,NEGATIVE
10470,0,79,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Wife,White,Female,12500,2504,27,Nicaragua,0.814747,POSITIVE
10470,1,79,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Wife,White,Male,12500,2504,27,Nicaragua,-0.788524,NEGATIVE
10471,0,97,State-gov,10th,14,Never-married,Transport-moving,Other-relative,Other,Female,7500,3811,35,Peru,0.312303,POSITIVE
10471,1,97,State-gov,10th,14,Never-married,Transport-moving,Other-relative,Other,Male,7500,3811,35,Peru,-0.788524,NEGATIVE
10472,0,84,Local-gov,12th,13,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7500,3375,33,El-Salvador,0.300213,POSITIVE
10472,1,84,Local-gov,12th,13,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,7500,3375,33,El-Salvador,-0.788524,NEGATIVE
10473,0,91,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,12500,2722,28,France,0.711686,POSITIVE
10473,1,91,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,12500,2722,28,France,-0.788524,NEGATIVE
10474,0,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,2286,26,Portugal,1.505771,POSITIVE
10474,1,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,2286,26,Portugal,-0.788524,NEGATIVE
10475,0,97,State-gov,10th,14,Never-married,Transport-moving,Other-relative,Other,Female,7500,3811,35,Haiti,0.630991,POSITIVE
10475,1,97,State-gov,10th,14,Never-married,Transport-moving,Other-relative,Other,Male,7500,3811,35,Haiti,-0.788524,NEGATIVE
10476,0,84,Local-gov,12th,13,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7500,3375,33,Ecuador,0.240904,POSITIVE
10476,1,84,Local-gov,12th,13,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,7500,3375,33,Ecuador,-0.788524,NEGATIVE
10477,0,85,Self-emp-inc,Prof-school,3,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,12500,2940,42,Thailand,0.261515,POSITIVE
10477,1,85,Self-emp-inc,Prof-school,3,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,12500,2940,42,Thailand,-0.788524,NEGATIVE
10478,0,91,Local-gov,12th,5,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,12500,3375,45,El-Salvador,0.772367,POSITIVE
10478,1,91,Local-gov,12th,5,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,12500,3375,45,El-Salvador,-0.788524,NEGATIVE
10479,0,86,State-gov,10th,6,Never-married,Transport-moving,Other-relative,Other,Female,7500,3811,47,Peru,0.063175,POSITIVE
10479,1,86,State-gov,10th,6,Never-married,Transport-moving,Other-relative,Other,Male,7500,3811,47,Peru,-0.788524,NEGATIVE
10480,0,97,State-gov,10th,6,Never-married,Transport-moving,Other-relative,Other,Female,12500,3811,35,Peru,0.346376,POSITIVE
10480,1,97,State-gov,10th,6,Never-married,Transport-moving,Other-relative,Other,Male,12500,3811,35,Peru,-0.788524,NEGATIVE
10481,0,84,Local-gov,12th,5,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,12500,3375,33,El-Salvador,0.948980,POSITIVE
10481,1,84,Local-gov,12th,5,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,12500,3375,33,El-Salvador,-0.788524,NEGATIVE
10482,0,95,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,3375,44,Ecuador,0.395562,POSITIVE
10482,1,95,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,3375,44,Ecuador,-0.788524,NEGATIVE
10483,0,79,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Female,12500,2504,40,Ireland,0.111213,POSITIVE
10483,1,79,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Wife,White,Male,12500,2504,40,Ireland,-0.788524,NEGATIVE
10484,0,98,State-gov,Assoc-voc,7,Separated,Prof-specialty,Unmarried,Black,Female,7500,4029,48,Columbia,0.412083,POSITIVE
10484,1,98,State-gov,Assoc-voc,7,Separated,Prof-specialty,Unmarried,Black,Male,7500,4029,48,Columbia,-0.788524,NEGATIVE
10485,0,87,State-gov,Doctorate,7,Separated,Protective-serv,Other-relative,Black,Female,7500,4029,48,Columbia,0.546272,POSITIVE
10485,1,87,State-gov,Doctorate,7,Separated,Protective-serv,Other-relative,Black,Male,7500,4029,48,Columbia,-0.788524,NEGATIVE
10486,0,98,State-gov,5th-6th,7,Divorced,Prof-specialty,Unmarried,Black,Female,7500,4029,48,Columbia,0.530149,POSITIVE
10486,1,98,State-gov,5th-6th,7,Divorced,Prof-specialty,Unmarried,Black,Male,7500,4029,48,Columbia,-0.788524,NEGATIVE
10487,0,97,State-gov,Assoc-voc,7,Divorced,Prof-specialty,Unmarried,Other,Female,7500,3811,47,Haiti,0.061769,POSITIVE
10487,1,97,State-gov,Assoc-voc,7,Divorced,Prof-specialty,Unmarried,Other,Male,7500,3811,47,Haiti,-0.788524,NEGATIVE
10488,0,87,State-gov,Doctorate,7,Divorced,Protective-serv,Other-relative,Black,Female,7500,4029,48,Columbia,0.389846,POSITIVE
10488,1,87,State-gov,Doctorate,7,Divorced,Protective-serv,Other-relative,Black,Male,7500,4029,48,Columbia,-0.788524,NEGATIVE
10489,0,97,State-gov,10th,6,Never-married,Transport-moving,Other-relative,Other,Female,12500,3811,35,Haiti,0.445435,POSITIVE
10489,1,97,State-gov,10th,6,Never-married,Transport-moving,Other-relative,Other,Male,12500,3811,35,Haiti,-0.788524,NEGATIVE
10490,0,84,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,3375,32,Ecuador,0.165162,POSITIVE
10490,1,84,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,3375,32,Ecuador,-0.788524,NEGATIVE
10491,0,87,State-gov,5th-6th,7,Separated,Prof-specialty,Unmarried,Black,Female,7500,4029,36,Columbia,0.504157,POSITIVE
10491,1,87,State-gov,5th-6th,7,Separated,Prof-specialty,Unmarried,Black,Male,7500,4029,36,Columbia,-0.788524,NEGATIVE
10492,0,87,State-gov,Assoc-voc,7,Separated,Prof-specialty,Unmarried,Black,Female,7500,4029,36,Columbia,0.236233,POSITIVE
10492,1,87,State-gov,Assoc-voc,7,Separated,Prof-specialty,Unmarried,Black,Male,7500,4029,36,Columbia,-0.788524,NEGATIVE
10493,0,87,State-gov,5th-6th,7,Divorced,Prof-specialty,Unmarried,Black,Female,7500,4029,36,Columbia,0.527424,POSITIVE
10493,1,87,State-gov,5th-6th,7,Divorced,Prof-specialty,Unmarried,Black,Male,7500,4029,36,Columbia,-0.788524,NEGATIVE
10494,0,87,State-gov,Assoc-voc,7,Divorced,Prof-specialty,Unmarried,Black,Female,7500,4029,36,Columbia,0.452524,POSITIVE
10494,1,87,State-gov,Assoc-voc,7,Divorced,Prof-specialty,Unmarried,Black,Male,7500,4029,36,Columbia,-0.788524,NEGATIVE
10495,0,90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,39,Guatemala,2.545843,POSITIVE
10495,1,90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,39,Guatemala,-0.788524,NEGATIVE
10496,0,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,39,Guatemala,3.486083,POSITIVE
10496,1,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,39,Guatemala,-0.788524,NEGATIVE
10497,0,96,Local-gov,Masters,13,Never-married,Farming-fishing,Not-in-family,Other,Female,7500,1415,46,Trinadad&Tobago,0.328607,POSITIVE
10497,1,96,Local-gov,Masters,13,Never-married,Farming-fishing,Not-in-family,Other,Male,7500,1415,46,Trinadad&Tobago,-0.788524,NEGATIVE
10498,0,80,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,2500,544,41,Scotland,0.096309,POSITIVE
10498,1,80,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,2500,544,41,Scotland,-0.788524,NEGATIVE
10499,0,90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,39,Portugal,2.043468,POSITIVE
10499,1,90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,39,Portugal,-0.788524,NEGATIVE
10500,0,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,39,Portugal,3.497859,POSITIVE
10500,1,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,39,Portugal,-0.788524,NEGATIVE
10501,0,96,Local-gov,Masters,13,Never-married,Farming-fishing,Not-in-family,Other,Female,7500,1415,46,Taiwan,0.515951,POSITIVE
10501,1,96,Local-gov,Masters,13,Never-married,Farming-fishing,Not-in-family,Other,Male,7500,1415,46,Taiwan,-0.788524,NEGATIVE
10502,0,84,Federal-gov,7th-8th,12,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,7500,1197,44,Ecuador,0.384430,POSITIVE
10502,1,84,Federal-gov,7th-8th,12,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,7500,1197,44,Ecuador,-0.788524,NEGATIVE
10503,0,90,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Wife,White,Female,12500,326,27,Nicaragua,0.407361,POSITIVE
10503,1,90,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Wife,White,Male,12500,326,27,Nicaragua,-0.788524,NEGATIVE
10504,0,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,26,Guatemala,1.514066,POSITIVE
10504,1,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,26,Guatemala,-0.788524,NEGATIVE
10505,0,98,State-gov,Doctorate,15,Separated,Protective-serv,Other-relative,Black,Female,7500,1851,36,Hong,0.384564,POSITIVE
10505,1,98,State-gov,Doctorate,15,Separated,Protective-serv,Other-relative,Black,Male,7500,1851,36,Hong,-0.788524,NEGATIVE
10506,0,85,Local-gov,Masters,13,Never-married,Farming-fishing,Not-in-family,Other,Female,7500,1415,34,Trinadad&Tobago,0.258975,POSITIVE
10506,1,85,Local-gov,Masters,13,Never-married,Farming-fishing,Not-in-family,Other,Male,7500,1415,34,Trinadad&Tobago,-0.788524,NEGATIVE
10507,0,91,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,12500,544,28,France,0.292663,POSITIVE
10507,1,91,Self-emp-not-inc,HS-grad,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,12500,544,28,France,-0.788524,NEGATIVE
10508,0,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,26,Portugal,1.326977,POSITIVE
10508,1,79,Private,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,26,Portugal,-0.788524,NEGATIVE
10509,0,98,State-gov,Doctorate,15,Separated,Protective-serv,Other-relative,Black,Female,7500,1851,36,Columbia,0.703252,POSITIVE
10509,1,98,State-gov,Doctorate,15,Separated,Protective-serv,Other-relative,Black,Male,7500,1851,36,Columbia,-0.788524,NEGATIVE
10510,0,85,Local-gov,Masters,13,Never-married,Farming-fishing,Not-in-family,Other,Female,7500,1415,34,Taiwan,0.313166,POSITIVE
10510,1,85,Local-gov,Masters,13,Never-married,Farming-fishing,Not-in-family,Other,Male,7500,1415,34,Taiwan,-0.788524,NEGATIVE
10511,0,93,Self-emp-inc,Assoc-voc,3,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,12500,980,43,Yugoslavia,0.142924,POSITIVE
10511,1,93,Self-emp-inc,Assoc-voc,3,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,12500,980,43,Yugoslavia,-0.788524,NEGATIVE
10512,0,80,Self-emp-not-inc,HS-grad,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,12500,544,41,Scotland,0.696291,POSITIVE
10512,1,80,Self-emp-not-inc,HS-grad,2,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,12500,544,41,Scotland,-0.788524,NEGATIVE
10513,0,87,State-gov,Doctorate,7,Separated,Protective-serv,Unmarried,Black,Female,7500,1851,48,Hong,0.004419,POSITIVE
10513,1,87,State-gov,Doctorate,7,Separated,Protective-serv,Unmarried,Black,Male,7500,1851,48,Hong,-0.788524,NEGATIVE
10514,0,87,State-gov,Doctorate,7,Divorced,Protective-serv,Unmarried,Black,Female,7500,1851,48,Hong,0.094423,POSITIVE
10514,1,87,State-gov,Doctorate,7,Divorced,Protective-serv,Unmarried,Black,Male,7500,1851,48,Hong,-0.788524,NEGATIVE
10515,0,98,State-gov,Doctorate,7,Separated,Protective-serv,Unmarried,Black,Female,12500,1851,36,Hong,0.063491,POSITIVE
10515,1,98,State-gov,Doctorate,7,Separated,Protective-serv,Unmarried,Black,Male,12500,1851,36,Hong,-0.788524,NEGATIVE
10516,0,98,State-gov,Doctorate,7,Divorced,Protective-serv,Other-relative,Black,Female,12500,1851,36,Hong,0.511941,POSITIVE
10516,1,98,State-gov,Doctorate,7,Divorced,Protective-serv,Other-relative,Black,Male,12500,1851,36,Hong,-0.788524,NEGATIVE
10517,0,85,Local-gov,Masters,5,Never-married,Farming-fishing,Not-in-family,Other,Female,12500,1415,34,Trinadad&Tobago,0.289134,POSITIVE
10517,1,85,Local-gov,Masters,5,Never-married,Farming-fishing,Not-in-family,Other,Male,12500,1415,34,Trinadad&Tobago,-0.788524,NEGATIVE
10518,0,95,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12500,1197,44,Ecuador,0.016211,POSITIVE
10518,1,95,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,12500,1197,44,Ecuador,-0.788524,NEGATIVE
10519,0,79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,12500,108,39,Portugal,0.214029,POSITIVE
10519,1,79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,12500,108,39,Portugal,-0.788524,NEGATIVE
10520,0,97,State-gov,5th-6th,7,Divorced,Prof-specialty,Unmarried,Other,Female,7500,1633,47,Haiti,0.044355,POSITIVE
10520,1,97,State-gov,5th-6th,7,Divorced,Prof-specialty,Unmarried,Other,Male,7500,1633,47,Haiti,-0.788524,NEGATIVE
10521,0,98,State-gov,Assoc-voc,7,Divorced,Prof-specialty,Unmarried,Black,Female,7500,1851,48,Columbia,0.303055,POSITIVE
10521,1,98,State-gov,Assoc-voc,7,Divorced,Prof-specialty,Unmarried,Black,Male,7500,1851,48,Columbia,-0.788524,NEGATIVE
10522,0,87,State-gov,Doctorate,7,Separated,Protective-serv,Unmarried,Black,Female,7500,1851,48,Columbia,0.131990,POSITIVE
10522,1,87,State-gov,Doctorate,7,Separated,Protective-serv,Unmarried,Black,Male,7500,1851,48,Columbia,-0.788524,NEGATIVE
10523,0,87,State-gov,Doctorate,7,Divorced,Protective-serv,Other-relative,Black,Female,7500,1851,48,Columbia,0.423713,POSITIVE
10523,1,87,State-gov,Doctorate,7,Divorced,Protective-serv,Other-relative,Black,Male,7500,1851,48,Columbia,-0.788524,NEGATIVE
10524,0,98,State-gov,Doctorate,7,Separated,Protective-serv,Other-relative,Black,Female,12500,1851,36,Columbia,0.214630,POSITIVE
10524,1,98,State-gov,Doctorate,7,Separated,Protective-serv,Other-relative,Black,Male,12500,1851,36,Columbia,-0.788524,NEGATIVE
10525,0,85,Local-gov,Masters,5,Never-married,Farming-fishing,Not-in-family,Other,Female,12500,1415,34,Taiwan,0.430674,POSITIVE
10525,1,85,Local-gov,Masters,5,Never-married,Farming-fishing,Not-in-family,Other,Male,12500,1415,34,Taiwan,-0.788524,NEGATIVE
10526,0,87,State-gov,5th-6th,7,Divorced,Prof-specialty,Unmarried,Black,Female,7500,1851,36,Columbia,0.495353,POSITIVE
10526,1,87,State-gov,5th-6th,7,Divorced,Prof-specialty,Unmarried,Black,Male,7500,1851,36,Columbia,-0.788524,NEGATIVE
10527,0,87,State-gov,Assoc-voc,7,Divorced,Prof-specialty,Unmarried,Black,Female,7500,1851,36,Columbia,0.129566,POSITIVE
10527,1,87,State-gov,Assoc-voc,7,Divorced,Prof-specialty,Unmarried,Black,Male,7500,1851,36,Columbia,-0.788524,NEGATIVE
10528,0,56,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Female,12500,2286,39,Guatemala,2.461306,POSITIVE
10528,1,56,Private,Bachelors,9,Widowed,Tech-support,Not-in-family,White,Male,12500,2286,39,Guatemala,-0.788524,NEGATIVE
10529,0,56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,12500,2286,39,Guatemala,2.658629,POSITIVE
10529,1,56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,12500,2286,39,Guatemala,-0.788524,NEGATIVE
10530,0,71,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,43,Yugoslavia,0.001285,POSITIVE
10530,1,71,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,43,Yugoslavia,-0.788524,NEGATIVE
10531,0,59,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,42,Thailand,0.750798,POSITIVE
10531,1,59,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,42,Thailand,-0.788524,NEGATIVE
10532,0,68,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,12500,2286,39,Portugal,2.300015,POSITIVE
10532,1,68,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,12500,2286,39,Portugal,-0.788524,NEGATIVE
10533,0,56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,12500,2286,39,Portugal,2.334899,POSITIVE
10533,1,56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,12500,2286,39,Portugal,-0.788524,NEGATIVE
10534,0,71,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,43,Laos,0.319973,POSITIVE
10534,1,71,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,43,Laos,-0.788524,NEGATIVE
10535,0,59,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2940,42,Dominican-Republic,0.879241,POSITIVE
10535,1,59,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2940,42,Dominican-Republic,-0.788524,NEGATIVE
10536,0,68,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,12500,2286,26,Guatemala,0.898831,POSITIVE
10536,1,68,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,12500,2286,26,Guatemala,-0.788524,NEGATIVE
10537,0,56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,12500,2286,26,Guatemala,2.009139,POSITIVE
10537,1,56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,12500,2286,26,Guatemala,-0.788524,NEGATIVE
10538,0,73,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7500,3375,33,El-Salvador,0.216395,POSITIVE
10538,1,73,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,7500,3375,33,El-Salvador,-0.788524,NEGATIVE
10539,0,61,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,7500,3375,32,El-Salvador,0.780252,POSITIVE
10539,1,61,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,7500,3375,32,El-Salvador,-0.788524,NEGATIVE
10540,0,68,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,12500,2286,26,Portugal,0.859960,POSITIVE
10540,1,68,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,12500,2286,26,Portugal,-0.788524,NEGATIVE
10541,0,56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,12500,2286,26,Portugal,1.584422,POSITIVE
10541,1,56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,12500,2286,26,Portugal,-0.788524,NEGATIVE
10542,0,73,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7500,3375,33,Ecuador,0.535084,POSITIVE
10542,1,73,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,7500,3375,33,Ecuador,-0.788524,NEGATIVE
10543,0,60,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2500,3158,30,Laos,0.156082,POSITIVE
10543,1,60,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2500,3158,30,Laos,-0.788524,NEGATIVE
10544,0,68,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,12500,2504,40,Nicaragua,0.153466,POSITIVE
10544,1,68,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,12500,2504,40,Nicaragua,-0.788524,NEGATIVE
10545,0,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,2286,39,Guatemala,1.160135,POSITIVE
10545,1,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,2286,39,Guatemala,-0.788524,NEGATIVE
10546,0,76,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,7500,4029,48,Hong,0.725603,POSITIVE
10546,1,76,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,7500,4029,48,Hong,-0.788524,NEGATIVE
10547,0,63,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,7500,3593,46,Trinadad&Tobago,0.172696,POSITIVE
10547,1,63,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,7500,3593,46,Trinadad&Tobago,-0.788524,NEGATIVE
10548,0,69,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,12500,2722,41,France,0.101942,POSITIVE
10548,1,69,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,12500,2722,41,France,-0.788524,NEGATIVE
10549,0,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,12500,2286,39,Portugal,0.803948,POSITIVE
10549,1,56,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,12500,2286,39,Portugal,-0.788524,NEGATIVE
10550,0,76,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,7500,4029,48,Columbia,0.588147,POSITIVE
10550,1,76,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,7500,4029,48,Columbia,-0.788524,NEGATIVE
