CE_ID,PA,status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
6748,1,A12,31,A30,A40,15001,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.044920,POSITIVE
6749,0,A12,34,A30,A47,16000,A62,A71,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.138043,NEGATIVE
6749,1,A12,34,A30,A47,16000,A62,A71,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.054276,POSITIVE
6750,0,A12,35,A31,A42,16250,A62,A72,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.154466,NEGATIVE
6750,1,A12,35,A31,A42,16250,A62,A72,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.037853,POSITIVE
6751,0,A12,31,A30,A45,15250,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.183624,NEGATIVE
6751,1,A12,31,A30,A45,15250,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.008695,POSITIVE
6752,0,A12,33,A30,A41,15750,A62,A71,3,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.142711,NEGATIVE
6752,1,A12,33,A30,A41,15750,A62,A71,3,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.049608,POSITIVE
6753,0,A12,31,A30,A45,17501,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.000694,NEGATIVE
6753,1,A12,31,A30,A45,17501,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.191625,POSITIVE
6754,0,A12,31,A30,A40,17501,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.093904,NEGATIVE
6754,1,A12,31,A30,A40,17501,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.098415,POSITIVE
6755,0,A12,31,A30,A45,17750,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.130554,NEGATIVE
6755,1,A12,31,A30,A45,17750,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.061765,POSITIVE
6756,0,A12,32,A30,A41,18000,A61,A71,1,A101,1,A123,0,A143,A151,1,A172,1,A191,A202,A91,-0.157127,NEGATIVE
6756,1,A12,32,A30,A41,18000,A61,A71,1,A101,1,A123,1,A143,A151,1,A172,1,A191,A202,A91,0.035192,POSITIVE
6757,0,A12,31,A30,A45,17501,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.002687,NEGATIVE
6757,1,A12,31,A30,A45,17501,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.189631,POSITIVE
6758,0,A12,31,A30,A40,17501,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.095897,NEGATIVE
6758,1,A12,31,A30,A40,17501,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.096422,POSITIVE
6759,0,A12,31,A30,A45,17750,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.136752,NEGATIVE
6759,1,A12,31,A30,A45,17750,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.055566,POSITIVE
6760,0,A12,32,A30,A41,18000,A61,A73,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.162999,NEGATIVE
6760,1,A12,32,A30,A41,18000,A61,A73,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.029319,POSITIVE
6761,0,A12,31,A30,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.009212,NEGATIVE
6761,1,A12,31,A30,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.183107,POSITIVE
6762,0,A12,31,A30,A40,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.102421,NEGATIVE
6762,1,A12,31,A30,A40,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.089897,POSITIVE
6763,0,A12,33,A30,A46,18250,A62,A71,1,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.169849,NEGATIVE
6763,1,A12,33,A30,A46,18250,A62,A71,1,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.022470,POSITIVE
6764,0,A12,34,A30,A42,18500,A62,A71,1,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.186273,NEGATIVE
6764,1,A12,34,A30,A42,18500,A62,A71,1,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.006046,POSITIVE
6765,0,A12,31,A30,A45,17750,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.138646,NEGATIVE
6765,1,A12,31,A30,A45,17750,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.053673,POSITIVE
6766,0,A12,32,A30,A41,18000,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A202,A91,-0.164792,NEGATIVE
6766,1,A12,32,A30,A41,18000,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A202,A91,0.027526,POSITIVE
6767,0,A12,36,A30,A40,15001,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.054393,NEGATIVE
6767,1,A12,36,A30,A40,15001,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.137926,POSITIVE
6768,0,A12,31,A30,A45,15001,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.065246,NEGATIVE
6768,1,A12,31,A30,A45,15001,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.127073,POSITIVE
6769,0,A12,31,A30,A40,15001,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.158456,NEGATIVE
6769,1,A12,31,A30,A40,15001,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.033863,POSITIVE
6770,0,A12,36,A30,A40,15001,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.056386,NEGATIVE
6770,1,A12,36,A30,A40,15001,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.135933,POSITIVE
6771,0,A12,31,A30,A45,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.071771,NEGATIVE
6771,1,A12,31,A30,A45,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.120548,POSITIVE
6772,0,A12,31,A30,A40,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.164980,NEGATIVE
6772,1,A12,31,A30,A40,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.027338,POSITIVE
6773,0,A12,36,A30,A40,15001,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.062911,NEGATIVE
6773,1,A12,36,A30,A40,15001,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.129408,POSITIVE
6774,0,A12,31,A30,A45,15250,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.191480,NEGATIVE
6774,1,A12,31,A30,A45,15250,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.000838,POSITIVE
6775,0,A12,33,A30,A41,15750,A62,A71,1,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.131118,NEGATIVE
6775,1,A12,33,A30,A41,15750,A62,A71,1,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.061201,POSITIVE
6776,0,A12,31,A30,A45,15001,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.073764,NEGATIVE
6776,1,A12,31,A30,A45,15001,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.118555,POSITIVE
6777,0,A12,31,A30,A40,15001,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.166974,NEGATIVE
6777,1,A12,31,A30,A40,15001,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.025345,POSITIVE
6778,0,A11,31,A32,A45,17501,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.180335,NEGATIVE
6778,1,A11,31,A32,A45,17501,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.011984,POSITIVE
6779,0,A11,32,A32,A41,18000,A61,A73,3,A101,1,A123,0,A143,A151,1,A172,1,A191,A202,A91,-0.188948,NEGATIVE
6779,1,A11,32,A32,A41,18000,A61,A73,3,A101,1,A123,1,A143,A151,1,A172,1,A191,A202,A91,0.003369,POSITIVE
6780,0,A11,36,A32,A45,17501,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.078265,NEGATIVE
6780,1,A11,36,A32,A45,17501,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.114054,POSITIVE
6781,0,A11,32,A32,A46,18250,A62,A73,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.002688,NEGATIVE
6781,1,A11,32,A32,A46,18250,A62,A73,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.189631,POSITIVE
6782,0,A11,31,A32,A40,17501,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.079041,NEGATIVE
6782,1,A11,31,A32,A40,17501,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.113277,POSITIVE
6783,0,A11,34,A32,A47,18500,A62,A71,3,A102,2,A123,0,A143,A152,2,A172,1,A191,A202,A91,-0.168341,NEGATIVE
6783,1,A11,34,A32,A47,18500,A62,A71,3,A102,2,A123,1,A143,A152,2,A172,1,A191,A202,A91,0.023977,POSITIVE
6784,0,A11,36,A32,A42,19000,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.157307,NEGATIVE
6784,1,A11,36,A32,A42,19000,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.035012,POSITIVE
6785,0,A11,31,A32,A45,17501,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.182328,NEGATIVE
6785,1,A11,31,A32,A45,17501,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.009991,POSITIVE
6786,0,A11,32,A32,A41,18000,A61,A71,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.190742,NEGATIVE
6786,1,A11,32,A32,A41,18000,A61,A71,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.001576,POSITIVE
6787,0,A11,34,A32,A47,18500,A62,A73,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.173560,NEGATIVE
6787,1,A11,34,A32,A47,18500,A62,A73,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.018758,POSITIVE
6788,0,A11,36,A32,A42,19000,A62,A73,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.161874,NEGATIVE
6788,1,A11,36,A32,A42,19000,A62,A73,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.030445,POSITIVE
6789,0,A11,31,A32,A45,17501,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.188853,NEGATIVE
6789,1,A11,31,A32,A45,17501,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.003466,POSITIVE
6790,0,A11,33,A32,A41,18250,A62,A73,3,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.153891,NEGATIVE
6790,1,A11,33,A32,A41,18250,A62,A73,3,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.038428,POSITIVE
6791,0,A11,37,A32,A48,19250,A62,A72,3,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.143938,NEGATIVE
6791,1,A11,37,A32,A48,19250,A62,A72,3,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.048381,POSITIVE
6792,0,A11,38,A32,A43,19500,A63,A72,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.174875,NEGATIVE
6792,1,A11,38,A32,A43,19500,A63,A72,3,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0.017444,POSITIVE
6793,0,A11,34,A32,A47,18500,A62,A71,3,A102,2,A121,0,A141,A152,2,A172,1,A191,A202,A91,-0.175155,NEGATIVE
6793,1,A11,34,A32,A47,18500,A62,A71,3,A102,2,A121,1,A141,A152,2,A172,1,A191,A202,A91,0.017164,POSITIVE
6794,0,A11,36,A32,A42,19000,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.163269,NEGATIVE
6794,1,A11,36,A32,A42,19000,A62,A72,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.029050,POSITIVE
6795,0,A11,31,A32,A45,15001,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.048391,NEGATIVE
6795,1,A11,31,A32,A45,15001,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.143927,POSITIVE
6796,0,A11,31,A32,A40,15001,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.141601,NEGATIVE
6796,1,A11,31,A32,A40,15001,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.050718,POSITIVE
6797,0,A11,36,A32,A40,15001,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.039531,NEGATIVE
6797,1,A11,36,A32,A40,15001,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.152788,POSITIVE
6798,0,A11,32,A32,A46,15500,A61,A71,3,A101,1,A123,0,A143,A151,1,A172,1,A191,A202,A91,-0.140644,NEGATIVE
6798,1,A11,32,A32,A46,15500,A61,A71,3,A101,1,A123,1,A143,A151,1,A172,1,A191,A202,A91,0.051675,POSITIVE
6799,0,A11,33,A32,A41,15750,A62,A71,3,A102,1,A123,0,A143,A152,1,A172,1,A191,A202,A91,-0.181731,NEGATIVE
6799,1,A11,33,A32,A41,15750,A62,A71,3,A102,1,A123,1,A143,A152,1,A172,1,A191,A202,A91,0.010588,POSITIVE
6800,0,A11,31,A32,A45,15001,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.050385,NEGATIVE
6800,1,A11,31,A32,A45,15001,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.141934,POSITIVE
6801,0,A11,31,A32,A40,15001,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.143594,NEGATIVE
6801,1,A11,31,A32,A40,15001,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.048725,POSITIVE
6802,0,A11,32,A32,A46,15500,A61,A73,3,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.146516,NEGATIVE
6802,1,A11,32,A32,A46,15500,A61,A73,3,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.045803,POSITIVE
6803,0,A11,33,A32,A41,15750,A62,A73,3,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.187277,NEGATIVE
6803,1,A11,33,A32,A41,15750,A62,A73,3,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.005042,POSITIVE
6804,0,A11,31,A32,A45,15001,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.056909,NEGATIVE
6804,1,A11,31,A32,A45,15001,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.135410,POSITIVE
6805,0,A11,31,A32,A40,15001,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.150119,NEGATIVE
6805,1,A11,31,A32,A40,15001,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.042200,POSITIVE
6806,0,A11,35,A32,A47,16250,A62,A72,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.136543,NEGATIVE
6806,1,A11,35,A32,A47,16250,A62,A72,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.055776,POSITIVE
6807,0,A11,36,A32,A42,16500,A62,A72,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.167480,NEGATIVE
6807,1,A11,36,A32,A42,16500,A62,A72,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.024839,POSITIVE
6808,0,A11,32,A32,A46,15500,A61,A71,3,A101,1,A121,0,A141,A151,1,A172,1,A191,A202,A91,-0.148310,NEGATIVE
6808,1,A11,32,A32,A46,15500,A61,A71,3,A101,1,A121,1,A141,A151,1,A172,1,A191,A202,A91,0.044009,POSITIVE
6809,0,A11,33,A32,A41,15750,A62,A71,3,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.188971,NEGATIVE
6809,1,A11,33,A32,A41,15750,A62,A71,3,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.003348,POSITIVE
6810,0,A11,31,A32,A45,17501,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.003414,NEGATIVE
6810,1,A11,31,A32,A45,17501,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.188905,POSITIVE
6811,0,A11,31,A32,A40,17501,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.096623,NEGATIVE
6811,1,A11,31,A32,A40,17501,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.095695,POSITIVE
6812,0,A11,36,A32,A40,17750,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.000173,NEGATIVE
6812,1,A11,36,A32,A40,17750,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.192146,POSITIVE
6813,0,A11,31,A32,A45,17750,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.147787,NEGATIVE
6813,1,A11,31,A32,A45,17750,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.044531,POSITIVE
6814,0,A11,32,A32,A41,18000,A61,A71,1,A101,1,A123,0,A143,A151,1,A172,1,A191,A202,A91,-0.188873,NEGATIVE
6814,1,A11,32,A32,A41,18000,A61,A71,1,A101,1,A123,1,A143,A151,1,A172,1,A191,A202,A91,0.003445,POSITIVE
6815,0,A11,31,A32,A45,17501,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.005407,NEGATIVE
6815,1,A11,31,A32,A45,17501,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.186911,POSITIVE
6816,0,A11,31,A32,A40,17501,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.098616,NEGATIVE
6816,1,A11,31,A32,A40,17501,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.093702,POSITIVE
6817,0,A11,31,A32,A45,17750,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.153986,NEGATIVE
6817,1,A11,31,A32,A45,17750,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.038333,POSITIVE
6818,0,A11,33,A32,A41,18250,A62,A73,1,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.142297,NEGATIVE
6818,1,A11,33,A32,A41,18250,A62,A73,1,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.050021,POSITIVE
6819,0,A11,31,A32,A45,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.011932,NEGATIVE
6819,1,A11,31,A32,A45,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.180387,POSITIVE
6820,0,A11,31,A32,A40,17501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.105141,NEGATIVE
6820,1,A11,31,A32,A40,17501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.087178,POSITIVE
6821,0,A11,34,A32,A47,18500,A62,A71,1,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.153836,NEGATIVE
6821,1,A11,34,A32,A47,18500,A62,A71,1,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.038483,POSITIVE
6822,0,A11,35,A32,A42,18750,A62,A72,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.184772,NEGATIVE
6822,1,A11,35,A32,A42,18750,A62,A72,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.007546,POSITIVE
6823,0,A11,31,A32,A45,17750,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.155879,NEGATIVE
6823,1,A11,31,A32,A45,17750,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.036439,POSITIVE
6824,0,A11,33,A32,A41,18250,A62,A71,1,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.143991,NEGATIVE
6824,1,A11,33,A32,A41,18250,A62,A71,1,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.048327,POSITIVE
6825,0,A11,36,A32,A40,15001,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.057113,NEGATIVE
6825,1,A11,36,A32,A40,15001,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.135206,POSITIVE
6826,0,A11,31,A32,A45,15001,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.067966,NEGATIVE
6826,1,A11,31,A32,A45,15001,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.124353,POSITIVE
6827,0,A11,31,A32,A40,15001,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.161176,NEGATIVE
6827,1,A11,31,A32,A40,15001,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.031143,POSITIVE
6828,0,A11,36,A32,A40,15001,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.059106,NEGATIVE
6828,1,A11,36,A32,A40,15001,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.133213,POSITIVE
6829,0,A11,31,A32,A45,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.074491,NEGATIVE
6829,1,A11,31,A32,A45,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.117828,POSITIVE
6830,0,A11,31,A32,A40,15001,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.167700,NEGATIVE
6830,1,A11,31,A32,A40,15001,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.024619,POSITIVE
6831,0,A11,36,A32,A40,15001,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.065631,NEGATIVE
6831,1,A11,36,A32,A40,15001,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.126688,POSITIVE
6832,0,A11,32,A32,A46,15500,A61,A71,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.146441,NEGATIVE
6832,1,A11,32,A32,A46,15500,A61,A71,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.045878,POSITIVE
6833,0,A11,33,A32,A41,15750,A62,A71,1,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.177378,NEGATIVE
6833,1,A11,33,A32,A41,15750,A62,A71,1,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.014941,POSITIVE
6834,0,A11,31,A32,A45,15001,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.076484,NEGATIVE
6834,1,A11,31,A32,A45,15001,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.115835,POSITIVE
6835,0,A11,31,A32,A40,15001,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.169693,NEGATIVE
6835,1,A11,31,A32,A40,15001,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.022625,POSITIVE
6836,0,A11,35,A31,A47,18750,A62,A73,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.186547,NEGATIVE
6836,1,A11,35,A31,A47,18750,A62,A73,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.005771,POSITIVE
6837,0,A11,37,A31,A43,19250,A62,A73,3,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,-0.166136,NEGATIVE
6837,1,A11,37,A31,A43,19250,A62,A73,3,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,0.026183,POSITIVE
6838,0,A11,32,A30,A46,18000,A61,A73,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.181927,NEGATIVE
6838,1,A11,32,A30,A46,18000,A61,A73,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.010391,POSITIVE
6839,0,A11,34,A30,A42,18500,A62,A73,3,A102,2,A121,0,A143,A152,2,A172,1,A191,A202,A91,-0.180966,NEGATIVE
6839,1,A11,34,A30,A42,18500,A62,A73,3,A102,2,A121,1,A143,A152,2,A172,1,A191,A202,A91,0.011353,POSITIVE
6840,0,A11,38,A31,A48,19500,A63,A72,3,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,-0.134013,NEGATIVE
6840,1,A11,38,A31,A48,19500,A63,A72,3,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.058306,POSITIVE
6841,0,A11,39,A31,A44,19750,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.160588,NEGATIVE
6841,1,A11,39,A31,A44,19750,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.031731,POSITIVE
6842,0,A11,35,A31,A47,18750,A62,A72,3,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.188042,NEGATIVE
6842,1,A11,35,A31,A47,18750,A62,A72,3,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.004277,POSITIVE
6843,0,A11,37,A31,A43,19250,A62,A72,3,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,-0.167431,NEGATIVE
6843,1,A11,37,A31,A43,19250,A62,A72,3,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,0.024888,POSITIVE
6844,0,A11,38,A31,A48,19500,A63,A73,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.137928,NEGATIVE
