age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,native-country,occupation,output,race,relationship,sex,workclass
60,12500,980,1,Assoc-voc,11,18,Divorced,Japan,Prof-specialty,0.949387670173727,Amer-Indian-Eskimo,Other-relative,Female,Self-emp-inc
60,12500,980,0,Assoc-voc,11,18,Divorced,Japan,Prof-specialty,0.4527521406222012,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc
62,12500,544,1,12th,10,20,Never-married,Italy,Adm-clerical,0.949387670173727,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
62,12500,544,0,12th,10,20,Never-married,Italy,Adm-clerical,0.4646650008242202,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
63,12500,762,1,Masters,11,21,Never-married,Poland,Farming-fishing,0.9432972639113187,Other,Not-in-family,Female,Local-gov
63,12500,762,0,Masters,11,21,Never-married,Poland,Farming-fishing,0.4264685865189225,Other,Not-in-family,Male,Local-gov
64,12500,762,1,10th,11,22,Never-married,Jamaica,Transport-moving,0.9354957808008082,Other,Not-in-family,Female,State-gov
64,12500,762,0,10th,11,22,Never-married,Jamaica,Transport-moving,0.3905135617948609,Other,Not-in-family,Male,State-gov
65,12500,980,1,Doctorate,11,23,Separated,Vietnam,Protective-serv,0.9267049395265401,Black,Not-in-family,Female,State-gov
65,12500,980,0,Doctorate,11,23,Separated,Vietnam,Protective-serv,0.35570980363044574,Black,Not-in-family,Male,State-gov
64,12500,1851,1,10th,11,22,Never-married,Japan,Transport-moving,0.6752100144821424,Other,Not-in-family,Female,State-gov
64,12500,1851,0,10th,11,22,Never-married,Japan,Transport-moving,0.48517659521983675,Other,Not-in-family,Male,State-gov
65,12500,2069,1,Doctorate,11,23,Separated,Greece,Protective-serv,0.6738350251589121,Black,Not-in-family,Female,State-gov
65,12500,2069,0,Doctorate,11,23,Separated,Greece,Protective-serv,0.44116236315156004,Black,Not-in-family,Male,State-gov
60,12500,544,0,Assoc-voc,11,18,Divorced,Canada,Prof-specialty,0.4835671704862074,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-inc
60,12500,544,1,Assoc-voc,11,18,Divorced,Canada,Prof-specialty,0.5673165404528768,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-inc
61,12500,544,0,7th-8th,12,19,Never-married,Germany,Machine-op-inspct,0.458455502687911,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov
61,12500,544,1,7th-8th,12,19,Never-married,Germany,Machine-op-inspct,0.540856699469657,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov
62,12500,544,0,12th,13,20,Never-married,Outlying-US(Guam-USVI-etc),Adm-clerical,0.4385452953122344,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
62,12500,544,1,12th,13,20,Never-married,Outlying-US(Guam-USVI-etc),Adm-clerical,0.5141647088506791,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
62,12500,544,1,12th,10,8,Never-married,Outlying-US(Guam-USVI-etc),Adm-clerical,0.949387670173727,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
62,12500,544,0,12th,10,8,Never-married,Outlying-US(Guam-USVI-etc),Adm-clerical,0.45909487642392294,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
63,12500,762,1,Masters,11,9,Never-married,India,Farming-fishing,0.9460768031800555,Other,Not-in-family,Female,Local-gov
63,12500,762,0,Masters,11,9,Never-married,India,Farming-fishing,0.4223289686061354,Other,Not-in-family,Male,Local-gov
64,12500,762,1,10th,11,10,Never-married,Japan,Transport-moving,0.9391876839170683,Other,Not-in-family,Female,State-gov
64,12500,762,0,10th,11,10,Never-married,Japan,Transport-moving,0.38663004254588446,Other,Not-in-family,Male,State-gov
65,12500,980,1,Doctorate,11,11,Separated,Greece,Protective-serv,0.9314827415135989,Black,Not-in-family,Female,State-gov
65,12500,980,0,Doctorate,11,11,Separated,Greece,Protective-serv,0.3543590224679017,Black,Not-in-family,Male,State-gov
76,12500,1851,1,Doctorate,7,22,Separated,Jamaica,Protective-serv,0.5982560754337313,Black,Other-relative,Female,State-gov
76,12500,1851,0,Doctorate,7,22,Separated,Jamaica,Protective-serv,0.14562056866691472,Black,Other-relative,Male,State-gov
60,12500,980,1,Assoc-voc,3,10,Divorced,Japan,Prof-specialty,0.564274161363707,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-inc
60,12500,980,0,Assoc-voc,3,10,Divorced,Japan,Prof-specialty,0.23569740092575284,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-inc
61,12500,1197,1,7th-8th,4,13,Never-married,South,Machine-op-inspct,0.7094060214045048,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
61,12500,1197,0,7th-8th,4,13,Never-married,South,Machine-op-inspct,0.27338672932342134,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
62,12500,1197,1,12th,5,15,Never-married,Cuba,Adm-clerical,0.8324991813813906,Amer-Indian-Eskimo,Other-relative,Female,Local-gov
62,12500,1197,0,12th,5,15,Never-married,Cuba,Adm-clerical,0.33039590217831916,Amer-Indian-Eskimo,Other-relative,Male,Local-gov
63,12500,1415,1,Masters,5,17,Never-married,Honduras,Farming-fishing,0.9238554420859393,Other,Other-relative,Female,Local-gov
63,12500,1415,0,Masters,5,17,Never-married,Honduras,Farming-fishing,0.4364274305924663,Other,Other-relative,Male,Local-gov
75,12500,2940,0,10th,3,47,Married-AF-spouse,Jamaica,Transport-moving,0.47131054747451107,Other,Husband,Female,State-gov
75,12500,2940,1,10th,3,47,Married-AF-spouse,Jamaica,Transport-moving,0.5657989187004463,Other,Husband,Male,State-gov
76,12500,3158,0,Doctorate,3,48,Married-AF-spouse,Vietnam,Protective-serv,0.43129047104701906,Black,Husband,Female,State-gov
76,12500,3158,1,Doctorate,3,48,Married-AF-spouse,Vietnam,Protective-serv,0.5254145789454927,Black,Husband,Male,State-gov
74,12500,2940,0,Masters,3,46,Married-spouse-absent,India,Farming-fishing,0.46206578574911106,Other,Husband,Female,Local-gov
74,12500,2940,1,Masters,3,46,Married-spouse-absent,India,Farming-fishing,0.557256243153454,Other,Husband,Male,Local-gov
75,12500,2940,0,10th,3,47,Married-AF-spouse,Japan,Transport-moving,0.42438401611329135,Other,Husband,Female,State-gov
75,12500,2940,1,10th,3,47,Married-AF-spouse,Japan,Transport-moving,0.5172351688293707,Other,Husband,Male,State-gov
76,12500,3158,0,Doctorate,3,36,Married-AF-spouse,Vietnam,Protective-serv,0.47388503585063646,Black,Husband,Female,State-gov
76,12500,3158,1,Doctorate,3,36,Married-AF-spouse,Vietnam,Protective-serv,0.5681678709643679,Black,Husband,Male,State-gov
75,12500,2940,0,10th,3,35,Married-AF-spouse,Japan,Transport-moving,0.4655257851790943,Other,Husband,Female,State-gov
75,12500,2940,1,10th,3,35,Married-AF-spouse,Japan,Transport-moving,0.5604599631432162,Other,Husband,Male,State-gov
76,12500,3158,0,Doctorate,3,36,Married-AF-spouse,Greece,Protective-serv,0.4268183914189316,Black,Husband,Female,State-gov
76,12500,3158,1,Doctorate,3,36,Married-AF-spouse,Greece,Protective-serv,0.5201231245474607,Black,Husband,Male,State-gov
65,12500,3158,0,Doctorate,3,48,Married-AF-spouse,Vietnam,Protective-serv,0.47732481423113793,Black,Husband,Female,State-gov
65,12500,3158,1,Doctorate,3,48,Married-AF-spouse,Vietnam,Protective-serv,0.5713261832822834,Black,Husband,Male,State-gov
64,12500,2940,0,10th,3,47,Married-AF-spouse,Japan,Transport-moving,0.46902397077148467,Other,Husband,Female,State-gov
64,12500,2940,1,10th,3,47,Married-AF-spouse,Japan,Transport-moving,0.5636913637268055,Other,Husband,Male,State-gov
65,12500,3158,0,Doctorate,3,48,Married-AF-spouse,Greece,Protective-serv,0.4295336742447508,Black,Husband,Female,State-gov
65,12500,3158,1,Doctorate,3,48,Married-AF-spouse,Greece,Protective-serv,0.5233380293100518,Black,Husband,Male,State-gov
65,12500,3158,0,Doctorate,3,36,Married-AF-spouse,Greece,Protective-serv,0.47166339626186116,Black,Husband,Female,State-gov
65,12500,3158,1,Doctorate,3,36,Married-AF-spouse,Greece,Protective-serv,0.5661239124362377,Black,Husband,Male,State-gov
75,12500,762,0,10th,11,47,Married-AF-spouse,Jamaica,Transport-moving,0.4929217229047137,Other,Husband,Female,State-gov
75,12500,762,1,10th,11,47,Married-AF-spouse,Jamaica,Transport-moving,0.5855496999366533,Other,Husband,Male,State-gov
76,12500,980,0,Doctorate,11,48,Married-AF-spouse,Vietnam,Protective-serv,0.44947503300448555,Black,Husband,Female,State-gov
76,12500,980,1,Doctorate,11,48,Married-AF-spouse,Vietnam,Protective-serv,0.5455268031429331,Black,Husband,Male,State-gov
74,12500,762,0,Masters,11,46,Married-spouse-absent,India,Farming-fishing,0.4836410909140112,Other,Husband,Female,Local-gov
74,12500,762,1,Masters,11,46,Married-spouse-absent,India,Farming-fishing,0.5771051697629177,Other,Husband,Male,Local-gov
75,12500,762,0,10th,11,47,Married-AF-spouse,Japan,Transport-moving,0.44147080501821534,Other,Husband,Female,State-gov
75,12500,762,1,10th,11,47,Married-AF-spouse,Japan,Transport-moving,0.53738882625441,Other,Husband,Male,State-gov
76,12500,980,0,Doctorate,11,36,Married-AF-spouse,Vietnam,Protective-serv,0.495503871192583,Black,Husband,Female,State-gov
76,12500,980,1,Doctorate,11,36,Married-AF-spouse,Vietnam,Protective-serv,0.5878896240945333,Black,Husband,Male,State-gov
75,12500,762,0,10th,11,35,Married-AF-spouse,Japan,Transport-moving,0.4871158528493418,Other,Husband,Female,State-gov
75,12500,762,1,10th,11,35,Married-AF-spouse,Japan,Transport-moving,0.5802734426584961,Other,Husband,Male,State-gov
76,12500,980,0,Doctorate,11,36,Married-AF-spouse,Greece,Protective-serv,0.44392760383308955,Black,Husband,Female,State-gov
76,12500,980,1,Doctorate,11,36,Married-AF-spouse,Greece,Protective-serv,0.5402633797256612,Black,Husband,Male,State-gov
65,12500,980,0,Doctorate,11,48,Married-AF-spouse,Vietnam,Protective-serv,0.4989515015368918,Black,Husband,Female,State-gov
65,12500,980,1,Doctorate,11,48,Married-AF-spouse,Vietnam,Protective-serv,0.5910072850611446,Black,Husband,Male,State-gov
64,12500,762,0,10th,11,47,Married-AF-spouse,Japan,Transport-moving,0.4906275979512034,Other,Husband,Female,State-gov
64,12500,762,1,10th,11,47,Married-AF-spouse,Japan,Transport-moving,0.5834674363184044,Other,Husband,Male,State-gov
65,12500,980,0,Doctorate,11,48,Married-AF-spouse,Greece,Protective-serv,0.447270295984061,Black,Husband,Female,State-gov
65,12500,980,1,Doctorate,11,48,Married-AF-spouse,Greece,Protective-serv,0.5434615414202981,Black,Husband,Male,State-gov
65,12500,980,0,Doctorate,11,36,Married-AF-spouse,Greece,Protective-serv,0.49327565544854374,Black,Husband,Female,State-gov
65,12500,980,1,Doctorate,11,36,Married-AF-spouse,Greece,Protective-serv,0.5858707308470421,Black,Husband,Male,State-gov
68,12500,108,0,Bachelors,1,26,Widowed,United-States,Tech-support,0.4570917997203448,White,Husband,Female,Private
68,12500,108,1,Bachelors,1,26,Widowed,United-States,Tech-support,0.5526355114654107,White,Husband,Male,Private
68,12500,326,0,Some-college,1,28,Widowed,England,Craft-repair,0.45093193644903934,White,Husband,Female,Self-emp-not-inc
68,12500,326,1,Some-college,1,28,Widowed,England,Craft-repair,0.5468898107555021,White,Husband,Male,Self-emp-not-inc
69,12500,544,0,HS-grad,2,30,Widowed,Canada,Sales,0.44478707606440404,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc
69,12500,544,1,HS-grad,2,30,Widowed,Canada,Sales,0.541131589127005,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
70,12500,762,0,Prof-school,3,33,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,0.43974204942681827,Asian-Pac-Islander,Husband,Female,Self-emp-inc
70,12500,762,1,Prof-school,3,33,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,0.5353623617275597,Asian-Pac-Islander,Husband,Male,Self-emp-inc
71,12500,980,0,Assoc-voc,3,35,Married-spouse-absent,Japan,Prof-specialty,0.43482567985094633,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
71,12500,980,1,Assoc-voc,3,35,Married-spouse-absent,Japan,Prof-specialty,0.5295836554418084,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
73,12500,1197,0,7th-8th,4,38,Married-spouse-absent,South,Machine-op-inspct,0.42992185213462775,Amer-Indian-Eskimo,Husband,Female,Federal-gov
73,12500,1197,1,7th-8th,4,38,Married-spouse-absent,South,Machine-op-inspct,0.5237970072900922,Amer-Indian-Eskimo,Husband,Male,Federal-gov
73,12500,1197,0,12th,5,40,Married-spouse-absent,Cuba,Adm-clerical,0.4250314933683003,Amer-Indian-Eskimo,Husband,Female,Local-gov
73,12500,1197,1,12th,5,40,Married-spouse-absent,Cuba,Adm-clerical,0.5180037131283249,Amer-Indian-Eskimo,Husband,Male,Local-gov
74,12500,1415,0,Masters,5,42,Married-spouse-absent,Honduras,Farming-fishing,0.42015600754242954,Other,Husband,Female,Local-gov
74,12500,1415,1,Masters,5,42,Married-spouse-absent,Honduras,Farming-fishing,0.5122058245326815,Other,Husband,Male,Local-gov
75,12500,1633,0,10th,6,45,Married-AF-spouse,Italy,Transport-moving,0.41529605275976184,Other,Husband,Female,State-gov
75,12500,1633,1,10th,6,45,Married-AF-spouse,Italy,Transport-moving,0.5060234585833634,Other,Husband,Male,State-gov
58,12500,544,0,HS-grad,2,30,Widowed,Canada,Sales,0.49734202503794944,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc
58,12500,544,1,HS-grad,2,30,Widowed,Canada,Sales,0.5895528032893607,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
59,12500,762,0,Prof-school,3,33,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,0.49068307856550625,Asian-Pac-Islander,Husband,Female,Self-emp-inc
59,12500,762,1,Prof-school,3,33,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,0.5835179863435231,Asian-Pac-Islander,Husband,Male,Self-emp-inc
60,12500,980,0,Assoc-voc,3,35,Married-spouse-absent,Japan,Prof-specialty,0.48402793610535816,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
60,12500,980,1,Assoc-voc,3,35,Married-spouse-absent,Japan,Prof-specialty,0.5774582775898245,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
61,12500,1197,0,7th-8th,4,38,Married-spouse-absent,South,Machine-op-inspct,0.4773779549706543,Amer-Indian-Eskimo,Husband,Female,Federal-gov
61,12500,1197,1,7th-8th,4,38,Married-spouse-absent,South,Machine-op-inspct,0.5713749201928952,Amer-Indian-Eskimo,Husband,Male,Federal-gov
62,12500,1197,0,12th,5,40,Married-spouse-absent,Cuba,Adm-clerical,0.47073623291794703,Amer-Indian-Eskimo,Husband,Female,Local-gov
62,12500,1197,1,12th,5,40,Married-spouse-absent,Cuba,Adm-clerical,0.56526991537205,Amer-Indian-Eskimo,Husband,Male,Local-gov
63,12500,1415,0,Masters,5,42,Married-spouse-absent,Honduras,Farming-fishing,0.46410485739603796,Other,Husband,Female,Local-gov
63,12500,1415,1,Masters,5,42,Married-spouse-absent,Honduras,Farming-fishing,0.5591452938067993,Other,Husband,Male,Local-gov
64,12500,1633,0,10th,6,45,Married-AF-spouse,Italy,Transport-moving,0.4574861509950931,Other,Husband,Female,State-gov
64,12500,1633,1,10th,6,45,Married-AF-spouse,Italy,Transport-moving,0.553002618515345,Other,Husband,Male,State-gov
65,12500,1851,0,Doctorate,7,47,Married-AF-spouse,Jamaica,Protective-serv,0.45088241847012683,Black,Husband,Female,State-gov
65,12500,1851,1,Doctorate,7,47,Married-AF-spouse,Jamaica,Protective-serv,0.5468434714976802,Black,Husband,Male,State-gov
76,12500,3158,0,Doctorate,3,23,Married-AF-spouse,Greece,Protective-serv,0.471271426875096,Black,Husband,Female,State-gov
76,12500,3158,1,Doctorate,3,23,Married-AF-spouse,Greece,Protective-serv,0.5657628047873638,Black,Husband,Male,State-gov
76,12500,980,0,Doctorate,11,23,Married-AF-spouse,Greece,Protective-serv,0.49288248081441866,Black,Husband,Female,State-gov
76,12500,980,1,Doctorate,11,23,Married-AF-spouse,Greece,Protective-serv,0.5855142680318319,Black,Husband,Male,State-gov
70,12500,762,0,Prof-school,3,17,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,0.4990600011074438,Asian-Pac-Islander,Husband,Female,Self-emp-inc
70,12500,762,1,Prof-school,3,17,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Exec-managerial,0.591105177109703,Asian-Pac-Islander,Husband,Male,Self-emp-inc
71,12500,980,0,Assoc-voc,3,18,Married-spouse-absent,Japan,Prof-specialty,0.497811513975748,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
71,12500,980,1,Assoc-voc,3,18,Married-spouse-absent,Japan,Prof-specialty,0.5899771699610783,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
73,12500,1197,0,7th-8th,4,19,Married-spouse-absent,South,Machine-op-inspct,0.49656280414568965,Amer-Indian-Eskimo,Husband,Female,Federal-gov
73,12500,1197,1,7th-8th,4,19,Married-spouse-absent,South,Machine-op-inspct,0.5888479733631821,Amer-Indian-Eskimo,Husband,Male,Federal-gov
73,12500,1197,0,12th,5,20,Married-spouse-absent,Cuba,Adm-clerical,0.4953141371924878,Amer-Indian-Eskimo,Husband,Female,Local-gov
73,12500,1197,1,12th,5,20,Married-spouse-absent,Cuba,Adm-clerical,0.5877180824342773,Amer-Indian-Eskimo,Husband,Male,Local-gov
74,12500,1415,0,Masters,5,21,Married-spouse-absent,Honduras,Farming-fishing,0.4940657786548893,Other,Husband,Female,Local-gov
74,12500,1415,1,Masters,5,21,Married-spouse-absent,Honduras,Farming-fishing,0.5865870239121259,Other,Husband,Male,Local-gov
75,12500,1633,0,10th,6,22,Married-AF-spouse,Italy,Transport-moving,0.49281724415799694,Other,Husband,Female,State-gov
75,12500,1633,1,10th,6,22,Married-AF-spouse,Italy,Transport-moving,0.5854550510929049,Other,Husband,Male,State-gov
76,12500,1851,0,Doctorate,7,23,Married-AF-spouse,Jamaica,Protective-serv,0.4962153222837002,Black,Husband,Female,State-gov
76,12500,1851,1,Doctorate,7,23,Married-AF-spouse,Jamaica,Protective-serv,0.5843221752047947,Black,Husband,Male,State-gov
76,12500,2069,1,Doctorate,3,11,Married-AF-spouse,Vietnam,Protective-serv,0.6294506918407482,Black,Husband,Female,State-gov
76,12500,2069,0,Doctorate,3,11,Married-AF-spouse,Vietnam,Protective-serv,0.4898658880429146,Black,Husband,Male,State-gov
73,12500,544,0,7th-8th,4,7,Married-spouse-absent,Italy,Machine-op-inspct,0.49865475324598474,Amer-Indian-Eskimo,Husband,Female,Federal-gov
73,12500,544,1,7th-8th,4,7,Married-spouse-absent,Italy,Machine-op-inspct,0.5769326136249847,Amer-Indian-Eskimo,Husband,Male,Federal-gov
73,12500,544,0,12th,5,8,Married-spouse-absent,Italy,Adm-clerical,0.47515896875566416,Amer-Indian-Eskimo,Husband,Female,Local-gov
73,12500,544,1,12th,5,8,Married-spouse-absent,Italy,Adm-clerical,0.5538915931020576,Amer-Indian-Eskimo,Husband,Male,Local-gov
74,12500,762,0,Masters,5,9,Married-spouse-absent,Poland,Farming-fishing,0.4561487027423141,Other,Husband,Female,Local-gov
74,12500,762,1,Masters,5,9,Married-spouse-absent,Poland,Farming-fishing,0.5306168968689706,Other,Husband,Male,Local-gov
75,12500,762,0,10th,6,10,Married-AF-spouse,Jamaica,Transport-moving,0.4443826061234981,Other,Husband,Female,State-gov
75,12500,762,1,10th,6,10,Married-AF-spouse,Jamaica,Transport-moving,0.5068835650609582,Other,Husband,Male,State-gov
76,12500,1851,0,Doctorate,7,11,Married-AF-spouse,Greece,Protective-serv,0.49987775000243606,Black,Husband,Female,State-gov
76,12500,1851,1,Doctorate,7,11,Married-AF-spouse,Greece,Protective-serv,0.5842983718105772,Black,Husband,Male,State-gov
65,12500,2069,1,5th-6th,3,23,Married-AF-spouse,Vietnam,Protective-serv,0.949387670173727,Black,Husband,Female,State-gov
65,12500,2069,0,5th-6th,3,23,Married-AF-spouse,Vietnam,Protective-serv,0.49588859266759117,Black,Husband,Male,State-gov
64,12500,762,1,5th-6th,6,22,Married-AF-spouse,Jamaica,Transport-moving,0.848006945437726,Other,Husband,Female,State-gov
64,12500,762,0,5th-6th,6,22,Married-AF-spouse,Jamaica,Transport-moving,0.49761501808839087,Other,Husband,Male,State-gov
65,12500,980,1,5th-6th,7,23,Married-AF-spouse,Vietnam,Protective-serv,0.8298317053911533,Black,Husband,Female,State-gov
65,12500,980,0,5th-6th,7,23,Married-AF-spouse,Vietnam,Protective-serv,0.481014632122008,Black,Husband,Male,State-gov
60,12500,544,0,HS-grad,2,18,Married-spouse-absent,Philippines,Prof-specialty,0.4844779892343507,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
60,12500,544,1,HS-grad,2,18,Married-spouse-absent,Philippines,Prof-specialty,0.5633777604546805,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
61,12500,544,0,Prof-school,2,19,Married-spouse-absent,Italy,Machine-op-inspct,0.4510958478866403,Amer-Indian-Eskimo,Husband,Female,Federal-gov
61,12500,544,1,Prof-school,2,19,Married-spouse-absent,Italy,Machine-op-inspct,0.529976506853689,Amer-Indian-Eskimo,Husband,Male,Federal-gov
64,12500,762,1,Assoc-voc,3,10,Married-AF-spouse,Jamaica,Transport-moving,0.9508472204134221,Other,Husband,Female,State-gov
64,12500,762,0,Assoc-voc,3,10,Married-AF-spouse,Jamaica,Transport-moving,0.4840861268817611,Other,Husband,Male,State-gov
65,12500,980,1,Assoc-voc,3,11,Married-AF-spouse,Vietnam,Protective-serv,0.949387670173727,Black,Husband,Female,State-gov
65,12500,980,0,Assoc-voc,3,11,Married-AF-spouse,Vietnam,Protective-serv,0.4498850872966713,Black,Husband,Male,State-gov
62,12500,1633,0,12th,2,20,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.481138454505153,Amer-Indian-Eskimo,Husband,Female,Local-gov
62,12500,1633,1,12th,2,20,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.567704339329604,Amer-Indian-Eskimo,Husband,Male,Local-gov
63,12500,1851,0,Masters,3,21,Married-spouse-absent,India,Farming-fishing,0.44172528507876874,Other,Husband,Female,Local-gov
63,12500,1851,1,Masters,3,21,Married-spouse-absent,India,Farming-fishing,0.5274109895934929,Other,Husband,Male,Local-gov
59,12500,326,0,Prof-school,3,17,Married-spouse-absent,Puerto-Rico,Exec-managerial,0.48253336025173466,Asian-Pac-Islander,Husband,Female,Self-emp-inc
59,12500,326,1,Prof-school,3,17,Married-spouse-absent,Puerto-Rico,Exec-managerial,0.5760934848919363,Asian-Pac-Islander,Husband,Male,Self-emp-inc
60,12500,544,0,Assoc-voc,3,18,Married-spouse-absent,Canada,Prof-specialty,0.45797413822278926,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
60,12500,544,1,Assoc-voc,3,18,Married-spouse-absent,Canada,Prof-specialty,0.5534564163939064,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
61,12500,544,0,7th-8th,4,19,Married-spouse-absent,Germany,Machine-op-inspct,0.43568477898213964,Amer-Indian-Eskimo,Husband,Female,Federal-gov
61,12500,544,1,7th-8th,4,19,Married-spouse-absent,Germany,Machine-op-inspct,0.5305952283645772,Amer-Indian-Eskimo,Husband,Male,Federal-gov
62,12500,544,0,12th,5,20,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.41630024251048375,Amer-Indian-Eskimo,Husband,Female,Local-gov
62,12500,544,1,12th,5,20,Married-spouse-absent,Outlying-US(Guam-USVI-etc),Adm-clerical,0.5073087293809397,Amer-Indian-Eskimo,Husband,Male,Local-gov
65,12500,2069,1,Doctorate,3,11,Married-AF-spouse,Greece,Protective-serv,0.949387670173727,Black,Husband,Female,State-gov
65,12500,2069,0,Doctorate,3,11,Married-AF-spouse,Greece,Protective-serv,0.49788801256080223,Black,Husband,Male,State-gov
65,12500,980,1,Doctorate,7,11,Married-AF-spouse,Greece,Protective-serv,0.7993766553096227,Black,Husband,Female,State-gov
65,12500,980,0,Doctorate,7,11,Married-AF-spouse,Greece,Protective-serv,0.48301154186520373,Black,Husband,Male,State-gov
76,12500,3158,0,Doctorate,3,48,Separated,Greece,Protective-serv,0.48371276444483574,Black,Husband,Female,Without-pay
76,12500,3158,1,Doctorate,3,48,Separated,Greece,Protective-serv,0.5771708191401311,Black,Husband,Male,Without-pay
74,12500,1851,0,Masters,3,46,Never-married,Poland,Farming-fishing,0.4692784981833292,Other,Husband,Female,Local-gov
74,12500,1851,1,Masters,3,46,Never-married,Poland,Farming-fishing,0.563925979466711,Other,Husband,Male,Local-gov
75,12500,1851,0,10th,3,47,Never-married,Jamaica,Transport-moving,0.4265201964701559,Other,Husband,Female,State-gov
75,12500,1851,1,10th,3,47,Never-married,Jamaica,Transport-moving,0.5197694383216471,Other,Husband,Male,State-gov
76,12500,2069,0,Doctorate,7,48,Separated,Greece,Protective-serv,0.4922033820055175,Black,Husband,Female,State-gov
76,12500,2069,1,Doctorate,7,48,Separated,Greece,Protective-serv,0.5848981942601444,Black,Husband,Male,State-gov
70,12500,326,0,Prof-school,3,42,Divorced,Outlying-US(Guam-USVI-etc),Exec-managerial,0.4987427526497357,Asian-Pac-Islander,Husband,Female,Self-emp-inc
70,12500,326,1,Prof-school,3,42,Divorced,Outlying-US(Guam-USVI-etc),Exec-managerial,0.5908187319003583,Asian-Pac-Islander,Husband,Male,Self-emp-inc
71,12500,544,0,Assoc-voc,3,43,Divorced,Japan,Prof-specialty,0.4756782106688197,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
71,12500,544,1,Assoc-voc,3,43,Divorced,Japan,Prof-specialty,0.5698151475605248,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
73,12500,544,0,7th-8th,4,44,Never-married,South,Machine-op-inspct,0.4527162145606227,Amer-Indian-Eskimo,Husband,Female,Federal-gov
73,12500,544,1,7th-8th,4,44,Never-married,South,Machine-op-inspct,0.5485569814127096,Amer-Indian-Eskimo,Husband,Male,Federal-gov
73,12500,544,0,12th,5,45,Never-married,Cuba,Adm-clerical,0.43273574508357787,Amer-Indian-Eskimo,Husband,Female,Local-gov
73,12500,544,1,12th,5,45,Never-married,Cuba,Adm-clerical,0.5271203564259324,Amer-Indian-Eskimo,Husband,Male,Local-gov
74,12500,762,0,Masters,5,46,Never-married,Honduras,Farming-fishing,0.414609265183273,Other,Husband,Female,Local-gov
74,12500,762,1,Masters,5,46,Never-married,Honduras,Farming-fishing,0.5051440684958551,Other,Husband,Male,Local-gov
75,12500,1851,0,10th,3,35,Never-married,Jamaica,Transport-moving,0.4682306067522147,Other,Husband,Female,State-gov
75,12500,1851,1,10th,3,35,Never-married,Jamaica,Transport-moving,0.5629592979186113,Other,Husband,Male,State-gov
76,12500,2069,0,Doctorate,3,36,Separated,Vietnam,Protective-serv,0.4253924821253034,Black,Husband,Female,State-gov
76,12500,2069,1,Doctorate,3,36,Separated,Vietnam,Protective-serv,0.5184321435736979,Black,Husband,Male,State-gov
73,12500,544,0,12th,5,33,Never-married,Italy,Adm-clerical,0.4994382502363566,Amer-Indian-Eskimo,Husband,Female,Local-gov
73,12500,544,1,12th,5,33,Never-married,Italy,Adm-clerical,0.5914468966147699,Amer-Indian-Eskimo,Husband,Male,Local-gov
74,12500,762,0,Masters,5,34,Never-married,Poland,Farming-fishing,0.47035705327179145,Other,Husband,Female,Local-gov
