age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,native-country,occupation,output,race,relationship,sex,workclass
95,12500,1197,1,7th-8th,4,38,Separated,Ecuador,Machine-op-inspct,0.662591,Amer-Indian-Eskimo,Husband,Male,Federal-gov
95,12500,1197,0,12th,5,40,Widowed,Ecuador,Adm-clerical,0.41906,Amer-Indian-Eskimo,Husband,Female,Local-gov
95,12500,1197,1,12th,5,40,Widowed,Ecuador,Adm-clerical,0.6104155,Amer-Indian-Eskimo,Husband,Male,Local-gov
96,12500,1415,0,Masters,5,42,Widowed,Taiwan,Farming-fishing,0.36804749999999997,Other,Husband,Female,Local-gov
96,12500,1415,1,Masters,5,42,Widowed,Taiwan,Farming-fishing,0.55824,Other,Husband,Male,Local-gov
97,12500,1633,0,10th,6,45,Married-spouse-absent,Haiti,Transport-moving,0.3231365,Other,Husband,Female,State-gov
97,12500,1633,1,10th,6,45,Married-spouse-absent,Haiti,Transport-moving,0.504826,Other,Husband,Male,State-gov
85,12500,1415,0,Masters,5,42,Widowed,Taiwan,Farming-fishing,0.4616105,Other,Husband,Female,Local-gov
85,12500,1415,1,Masters,5,42,Widowed,Taiwan,Farming-fishing,0.6501635,Other,Husband,Male,Local-gov
86,12500,1633,0,10th,6,45,Married-spouse-absent,Haiti,Transport-moving,0.4057555,Other,Husband,Female,State-gov
86,12500,1633,1,10th,6,45,Married-spouse-absent,Haiti,Transport-moving,0.5979875,Other,Husband,Male,State-gov
87,12500,1851,0,Doctorate,7,47,Married-spouse-absent,Columbia,Protective-serv,0.35735,Black,Husband,Female,State-gov
87,12500,1851,1,Doctorate,7,47,Married-spouse-absent,Columbia,Protective-serv,0.545812,Black,Husband,Male,State-gov
98,12500,980,0,Doctorate,11,23,Married-AF-spouse,Columbia,Protective-serv,0.4954395,Black,Husband,Female,State-gov
98,12500,980,1,Doctorate,11,23,Married-AF-spouse,Columbia,Protective-serv,0.681764,Black,Husband,Male,State-gov
90,12500,2286,0,Bachelors,1,1,Married-civ-spouse,El-Salvador,Tech-support,0.439807,White,Husband,Female,Private
90,12500,2286,1,Bachelors,1,1,Married-civ-spouse,El-Salvador,Tech-support,0.674665,White,Husband,Male,Private
79,12500,2286,1,Bachelors,1,1,Married-civ-spouse,El-Salvador,Tech-support,1.5193385,White,Husband,Female,Private
79,12500,2286,0,Bachelors,1,1,Married-civ-spouse,El-Salvador,Tech-support,0.468811,White,Husband,Male,Private
90,12500,2286,0,Bachelors,1,1,Married-civ-spouse,El-Salvador,Tech-support,0.396901,White,Wife,Female,Private
90,12500,2286,1,Bachelors,1,1,Married-civ-spouse,El-Salvador,Tech-support,0.631759,White,Wife,Male,Private
79,12500,2504,0,Some-college,1,2,Married-civ-spouse,El-Salvador,Craft-repair,0.4384105,White,Wife,Female,Self-emp-not-inc
79,12500,2504,1,Some-college,1,2,Married-civ-spouse,El-Salvador,Craft-repair,0.6732685,White,Wife,Male,Self-emp-not-inc
96,12500,762,0,Masters,7,21,Married-spouse-absent,Hong,Farming-fishing,0.4100275,Other,Husband,Female,Local-gov
96,12500,762,1,Masters,7,21,Married-spouse-absent,Hong,Farming-fishing,0.601978,Other,Husband,Male,Local-gov
97,12500,762,0,10th,7,22,Married-AF-spouse,Hong,Transport-moving,0.3314195,Other,Husband,Female,State-gov
97,12500,762,1,10th,7,22,Married-AF-spouse,Hong,Transport-moving,0.5151275,Other,Husband,Male,State-gov
98,12500,1851,0,Doctorate,7,23,Married-AF-spouse,Yugoslavia,Protective-serv,0.4946595,Black,Husband,Female,State-gov
98,12500,1851,1,Doctorate,7,23,Married-AF-spouse,Yugoslavia,Protective-serv,0.6810355,Black,Husband,Male,State-gov
92,12500,762,0,Prof-school,1,17,Married-spouse-absent,Thailand,Exec-managerial,0.472461,Asian-Pac-Islander,Husband,Female,Self-emp-inc
92,12500,762,1,Prof-school,1,17,Married-spouse-absent,Thailand,Exec-managerial,0.660299,Asian-Pac-Islander,Husband,Male,Self-emp-inc
93,12500,980,0,Assoc-voc,2,18,Married-spouse-absent,Yugoslavia,Prof-specialty,0.420861,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
93,12500,980,1,Assoc-voc,2,18,Married-spouse-absent,Yugoslavia,Prof-specialty,0.6120975,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
95,12500,1197,0,7th-8th,2,19,Married-spouse-absent,El-Salvador,Machine-op-inspct,0.372916,Amer-Indian-Eskimo,Husband,Female,Federal-gov
95,12500,1197,1,7th-8th,2,19,Married-spouse-absent,El-Salvador,Machine-op-inspct,0.563896,Amer-Indian-Eskimo,Husband,Male,Federal-gov
95,12500,1197,0,12th,2,20,Married-spouse-absent,El-Salvador,Adm-clerical,0.331426,Amer-Indian-Eskimo,Husband,Female,Local-gov
95,12500,1197,1,12th,2,20,Married-spouse-absent,El-Salvador,Adm-clerical,0.515136,Amer-Indian-Eskimo,Husband,Male,Local-gov
98,12500,980,0,Doctorate,7,23,Separated,Holand-Netherlands,Protective-serv,0.4742805,Black,Husband,Female,State-gov
98,12500,980,1,Doctorate,7,23,Separated,Holand-Netherlands,Protective-serv,0.6619984999999999,Black,Husband,Male,State-gov
98,12500,980,0,Doctorate,7,23,Separated,Yugoslavia,Protective-serv,0.422916,Black,Husband,Female,State-gov
98,12500,980,1,Doctorate,7,23,Separated,Yugoslavia,Protective-serv,0.6140175,Black,Husband,Male,State-gov
97,12500,1633,0,10th,3,22,Never-married,Peru,Transport-moving,0.471496,Other,Husband,Female,State-gov
97,12500,1633,1,10th,3,22,Never-married,Peru,Transport-moving,0.6593975,Other,Husband,Male,State-gov
98,12500,1851,0,Doctorate,3,23,Separated,Hong,Protective-serv,0.411863,Black,Husband,Female,State-gov
98,12500,1851,1,Doctorate,3,23,Separated,Hong,Protective-serv,0.6036925,Black,Husband,Male,State-gov
97,12500,762,0,10th,7,10,Married-AF-spouse,Hong,Transport-moving,0.4197665,Other,Husband,Female,State-gov
97,12500,762,1,10th,7,10,Married-AF-spouse,Hong,Transport-moving,0.6027175,Other,Husband,Male,State-gov
98,12500,980,0,Doctorate,7,11,Married-AF-spouse,Holand-Netherlands,Protective-serv,0.3388985,Black,Husband,Female,State-gov
98,12500,980,1,Doctorate,7,11,Married-AF-spouse,Holand-Netherlands,Protective-serv,0.515156,Black,Husband,Male,State-gov
96,12500,762,0,Masters,7,9,Married-spouse-absent,Thailand,Farming-fishing,0.452594,Other,Husband,Female,Local-gov
96,12500,762,1,Masters,7,9,Married-spouse-absent,Thailand,Farming-fishing,0.6417405,Other,Husband,Male,Local-gov
97,12500,762,0,10th,7,10,Married-AF-spouse,Thailand,Transport-moving,0.3650315,Other,Husband,Female,State-gov
97,12500,762,1,10th,7,10,Married-AF-spouse,Thailand,Transport-moving,0.554736,Other,Husband,Male,State-gov
95,12500,1197,0,7th-8th,2,7,Married-spouse-absent,El-Salvador,Machine-op-inspct,0.4647185,Amer-Indian-Eskimo,Husband,Female,Federal-gov
95,12500,1197,1,7th-8th,2,7,Married-spouse-absent,El-Salvador,Machine-op-inspct,0.6530670000000001,Amer-Indian-Eskimo,Husband,Male,Federal-gov
95,12500,1197,0,12th,2,8,Married-spouse-absent,El-Salvador,Adm-clerical,0.412355,Amer-Indian-Eskimo,Husband,Female,Local-gov
95,12500,1197,1,12th,2,8,Married-spouse-absent,El-Salvador,Adm-clerical,0.604152,Amer-Indian-Eskimo,Husband,Male,Local-gov
96,12500,1415,0,Masters,3,9,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,0.36928649999999996,Other,Husband,Female,Local-gov
96,12500,1415,1,Masters,3,9,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,0.5552375,Other,Husband,Male,Local-gov
97,12500,1633,0,10th,3,10,Married-AF-spouse,Peru,Transport-moving,0.331729,Other,Husband,Female,State-gov
97,12500,1633,1,10th,3,10,Married-AF-spouse,Peru,Transport-moving,0.5051025,Other,Husband,Male,State-gov
90,12500,326,0,Some-college,1,2,Married-civ-spouse,El-Salvador,Craft-repair,0.22840749999999999,White,Husband,Female,Self-emp-not-inc
90,12500,326,1,Some-college,1,2,Married-civ-spouse,El-Salvador,Craft-repair,0.5554715,White,Husband,Male,Self-emp-not-inc
91,12500,544,0,HS-grad,1,3,Divorced,Trinadad&Tobago,Sales,0.334372,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc
91,12500,544,1,HS-grad,1,3,Divorced,Trinadad&Tobago,Sales,0.732431,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
92,12500,762,0,Prof-school,1,4,Divorced,Trinadad&Tobago,Exec-managerial,0.448464,Asian-Pac-Islander,Husband,Female,Self-emp-inc
92,12500,762,1,Prof-school,1,4,Divorced,Trinadad&Tobago,Exec-managerial,0.8727635,Asian-Pac-Islander,Husband,Male,Self-emp-inc
98,12500,1851,0,Doctorate,3,11,Separated,Yugoslavia,Protective-serv,0.458039,Black,Husband,Female,State-gov
98,12500,1851,1,Doctorate,3,11,Separated,Yugoslavia,Protective-serv,0.646827,Black,Husband,Male,State-gov
86,12500,762,0,10th,7,22,Married-AF-spouse,Hong,Transport-moving,0.44331750000000003,Other,Husband,Female,State-gov
86,12500,762,1,10th,7,22,Married-AF-spouse,Hong,Transport-moving,0.6076105,Other,Husband,Male,State-gov
87,12500,980,0,Doctorate,7,23,Married-AF-spouse,Holand-Netherlands,Protective-serv,0.36358,Black,Husband,Female,State-gov
87,12500,980,1,Doctorate,7,23,Married-AF-spouse,Holand-Netherlands,Protective-serv,0.5211575,Black,Husband,Male,State-gov
85,12500,762,0,Masters,7,21,Married-spouse-absent,Thailand,Farming-fishing,0.457604,Other,Husband,Female,Local-gov
85,12500,762,1,Masters,7,21,Married-spouse-absent,Thailand,Farming-fishing,0.64592,Other,Husband,Male,Local-gov
86,12500,762,0,10th,7,22,Married-AF-spouse,Thailand,Transport-moving,0.369243,Other,Husband,Female,State-gov
86,12500,762,1,10th,7,22,Married-AF-spouse,Thailand,Transport-moving,0.559629,Other,Husband,Male,State-gov
84,12500,1197,0,7th-8th,2,19,Married-spouse-absent,El-Salvador,Machine-op-inspct,0.479553,Amer-Indian-Eskimo,Husband,Female,Federal-gov
84,12500,1197,1,7th-8th,2,19,Married-spouse-absent,El-Salvador,Machine-op-inspct,0.6558195,Amer-Indian-Eskimo,Husband,Male,Federal-gov
84,12500,1197,0,12th,2,20,Married-spouse-absent,El-Salvador,Adm-clerical,0.432735,Amer-Indian-Eskimo,Husband,Female,Local-gov
84,12500,1197,1,12th,2,20,Married-spouse-absent,El-Salvador,Adm-clerical,0.607618,Amer-Indian-Eskimo,Husband,Male,Local-gov
85,12500,1415,0,Masters,3,21,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,0.3917265,Other,Husband,Female,Local-gov
85,12500,1415,1,Masters,3,21,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,0.5594165,Other,Husband,Male,Local-gov
86,12500,1633,0,10th,3,22,Married-AF-spouse,Peru,Transport-moving,0.35528950000000004,Other,Husband,Female,State-gov
86,12500,1633,1,10th,3,22,Married-AF-spouse,Peru,Transport-moving,0.5103405,Other,Husband,Male,State-gov
79,12500,108,0,Bachelors,1,14,Married-civ-spouse,El-Salvador,Tech-support,0.3512225,White,Husband,Female,Private
79,12500,108,1,Bachelors,1,14,Married-civ-spouse,El-Salvador,Tech-support,0.624385,White,Husband,Male,Private
79,12500,326,0,Some-college,1,15,Married-civ-spouse,El-Salvador,Craft-repair,0.4627295,White,Husband,Female,Self-emp-not-inc
79,12500,326,1,Some-college,1,15,Married-civ-spouse,El-Salvador,Craft-repair,0.7980255,White,Husband,Male,Self-emp-not-inc
87,12500,1851,0,Doctorate,3,23,Separated,Yugoslavia,Protective-serv,0.46404,Black,Husband,Female,State-gov
87,12500,1851,1,Doctorate,3,23,Separated,Yugoslavia,Protective-serv,0.652433,Black,Husband,Male,State-gov
79,12500,108,1,Bachelors,1,1,Widowed,El-Salvador,Tech-support,0.76616,White,Husband,Female,Private
79,12500,108,0,Bachelors,1,1,Widowed,El-Salvador,Tech-support,0.3605235,White,Husband,Male,Private
79,12500,326,1,Some-college,1,2,Widowed,El-Salvador,Craft-repair,0.8521645,White,Husband,Female,Self-emp-not-inc
79,12500,326,0,Some-college,1,2,Widowed,El-Salvador,Craft-repair,0.4885615,White,Husband,Male,Self-emp-not-inc
84,12500,544,0,7th-8th,2,7,Married-spouse-absent,Scotland,Machine-op-inspct,0.4517855,Amer-Indian-Eskimo,Husband,Female,Federal-gov
84,12500,544,1,7th-8th,2,7,Married-spouse-absent,Scotland,Machine-op-inspct,0.554544,Amer-Indian-Eskimo,Husband,Male,Federal-gov
80,12500,544,0,HS-grad,1,3,Divorced,Trinadad&Tobago,Sales,0.235464,Asian-Pac-Islander,Husband,Female,Self-emp-not-inc
80,12500,544,1,HS-grad,1,3,Divorced,Trinadad&Tobago,Sales,0.546761,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
81,12500,762,0,Prof-school,1,4,Divorced,Trinadad&Tobago,Exec-managerial,0.3374815,Asian-Pac-Islander,Husband,Female,Self-emp-inc
81,12500,762,1,Prof-school,1,4,Divorced,Trinadad&Tobago,Exec-managerial,0.72372,Asian-Pac-Islander,Husband,Male,Self-emp-inc
82,12500,980,0,Assoc-voc,2,5,Divorced,Peru,Prof-specialty,0.442906,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
82,12500,980,1,Assoc-voc,2,5,Divorced,Peru,Prof-specialty,0.895589,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
85,12500,762,0,Masters,3,9,Never-married,Thailand,Farming-fishing,0.438039,Other,Husband,Female,Local-gov
85,12500,762,1,Masters,3,9,Never-married,Thailand,Farming-fishing,0.6281445,Other,Husband,Male,Local-gov
86,12500,762,0,10th,3,10,Never-married,Thailand,Transport-moving,0.34687049999999997,Other,Husband,Female,State-gov
86,12500,762,1,10th,3,10,Never-married,Thailand,Transport-moving,0.533637,Other,Husband,Male,State-gov
90,12500,108,0,Bachelors,1,1,Widowed,El-Salvador,Tech-support,0.2909655,White,Wife,Female,Private
90,12500,108,1,Bachelors,1,1,Widowed,El-Salvador,Tech-support,0.5017785,White,Wife,Male,Private
90,12500,326,0,Some-college,1,2,Widowed,El-Salvador,Craft-repair,0.441872,White,Wife,Female,Self-emp-not-inc
90,12500,326,1,Some-college,1,2,Widowed,El-Salvador,Craft-repair,0.67673,White,Wife,Male,Self-emp-not-inc
90,12500,326,0,Some-college,1,2,Married-civ-spouse,El-Salvador,Craft-repair,0.3005935,White,Wife,Female,Self-emp-not-inc
90,12500,326,1,Some-college,1,2,Married-civ-spouse,El-Salvador,Craft-repair,0.514711,White,Wife,Male,Self-emp-not-inc
91,12500,544,0,HS-grad,1,3,Divorced,Trinadad&Tobago,Sales,0.4589575,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
91,12500,544,1,HS-grad,1,3,Divorced,Trinadad&Tobago,Sales,0.693816,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
79,12500,108,0,Bachelors,1,14,Married-civ-spouse,El-Salvador,Tech-support,0.350302,White,Wife,Female,Private
79,12500,108,1,Bachelors,1,14,Married-civ-spouse,El-Salvador,Tech-support,0.581479,White,Wife,Male,Private
80,12500,544,0,HS-grad,1,3,Widowed,Trinadad&Tobago,Sales,0.4311525,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
80,12500,544,1,HS-grad,1,3,Widowed,Trinadad&Tobago,Sales,0.6660105000000001,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
79,12500,108,0,Bachelors,5,1,Married-civ-spouse,El-Salvador,Tech-support,0.395814,White,Wife,Female,Private
79,12500,108,1,Bachelors,5,1,Married-civ-spouse,El-Salvador,Tech-support,0.630672,White,Wife,Male,Private
80,12500,544,0,HS-grad,1,3,Divorced,Trinadad&Tobago,Sales,0.2957055,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
80,12500,544,1,HS-grad,1,3,Divorced,Trinadad&Tobago,Sales,0.508146,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
81,12500,762,0,Prof-school,1,4,Divorced,Trinadad&Tobago,Exec-managerial,0.452392,Asian-Pac-Islander,Wife,Female,Self-emp-inc
81,12500,762,1,Prof-school,1,4,Divorced,Trinadad&Tobago,Exec-managerial,0.68725,Asian-Pac-Islander,Wife,Male,Self-emp-inc
98,12500,3158,0,Doctorate,3,23,Married-AF-spouse,Columbia,Protective-serv,0.4521545,Black,Husband,Female,State-gov
98,12500,3158,1,Doctorate,3,23,Married-AF-spouse,Columbia,Protective-serv,0.6413305,Black,Husband,Male,State-gov
97,12500,1633,0,10th,6,20,Married-spouse-absent,Haiti,Transport-moving,0.498267,Other,Husband,Female,State-gov
97,12500,1633,1,10th,6,20,Married-spouse-absent,Haiti,Transport-moving,0.6844055,Other,Husband,Male,State-gov
98,12500,1851,0,Doctorate,7,22,Married-spouse-absent,Columbia,Protective-serv,0.442413,Black,Husband,Female,State-gov
98,12500,1851,1,Doctorate,7,22,Married-spouse-absent,Columbia,Protective-serv,0.63223,Black,Husband,Male,State-gov
87,12500,1851,0,Doctorate,7,23,Married-AF-spouse,Columbia,Protective-serv,0.4987605,Black,Husband,Female,State-gov
87,12500,1851,1,Doctorate,7,23,Married-AF-spouse,Columbia,Protective-serv,0.6848665,Black,Husband,Male,State-gov
87,12500,980,0,Doctorate,7,23,Separated,Columbia,Protective-serv,0.46482,Black,Husband,Female,State-gov
87,12500,980,1,Doctorate,7,23,Separated,Columbia,Protective-serv,0.6531615,Black,Husband,Male,State-gov
86,12500,1633,0,10th,3,22,Never-married,Haiti,Transport-moving,0.467172,Other,Husband,Female,State-gov
86,12500,1633,1,10th,3,22,Never-married,Haiti,Transport-moving,0.6553585,Other,Husband,Male,State-gov
87,12500,1851,0,Doctorate,3,23,Separated,Columbia,Protective-serv,0.407539,Black,Husband,Female,State-gov
87,12500,1851,1,Doctorate,3,23,Separated,Columbia,Protective-serv,0.5996535000000001,Black,Husband,Male,State-gov
86,12500,762,0,10th,7,10,Married-AF-spouse,Haiti,Transport-moving,0.4200855,Other,Husband,Female,State-gov
86,12500,762,1,10th,7,10,Married-AF-spouse,Haiti,Transport-moving,0.589082,Other,Husband,Male,State-gov
87,12500,980,0,Doctorate,7,11,Married-AF-spouse,Columbia,Protective-serv,0.35002500000000003,Black,Husband,Female,State-gov
87,12500,980,1,Doctorate,7,11,Married-AF-spouse,Columbia,Protective-serv,0.5056955,Black,Husband,Male,State-gov
84,12500,1197,0,7th-8th,2,7,Married-spouse-absent,Ecuador,Machine-op-inspct,0.4759505,Amer-Indian-Eskimo,Husband,Female,Federal-gov
84,12500,1197,1,7th-8th,2,7,Married-spouse-absent,Ecuador,Machine-op-inspct,0.6490275,Amer-Indian-Eskimo,Husband,Male,Federal-gov
84,12500,1197,0,12th,2,8,Married-spouse-absent,Ecuador,Adm-clerical,0.42788950000000003,Amer-Indian-Eskimo,Husband,Female,Local-gov
84,12500,1197,1,12th,2,8,Married-spouse-absent,Ecuador,Adm-clerical,0.600113,Amer-Indian-Eskimo,Husband,Male,Local-gov
85,12500,1415,0,Masters,3,9,Married-spouse-absent,Taiwan,Farming-fishing,0.387515,Other,Husband,Female,Local-gov
85,12500,1415,1,Masters,3,9,Married-spouse-absent,Taiwan,Farming-fishing,0.551198,Other,Husband,Male,Local-gov
86,12500,1633,0,10th,3,10,Married-AF-spouse,Haiti,Transport-moving,0.34995750000000003,Other,Husband,Female,State-gov
86,12500,1633,1,10th,3,10,Married-AF-spouse,Haiti,Transport-moving,0.5007785,Other,Husband,Male,State-gov
87,12500,1851,0,Doctorate,3,11,Separated,Columbia,Protective-serv,0.499943,Black,Husband,Female,State-gov
87,12500,1851,1,Doctorate,3,11,Separated,Columbia,Protective-serv,0.685971,Black,Husband,Male,State-gov
92,7500,2940,1,Prof-school,11,29,Married-spouse-absent,Thailand,Exec-managerial,0.506385,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
92,7500,2940,0,Prof-school,11,29,Married-spouse-absent,Thailand,Exec-managerial,-0.478213,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
93,7500,3158,1,Assoc-voc,11,30,Married-spouse-absent,Yugoslavia,Prof-specialty,0.6386275,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
93,7500,3158,0,Assoc-voc,11,30,Married-spouse-absent,Yugoslavia,Prof-specialty,-0.47721650000000004,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
95,7500,3375,1,7th-8th,12,32,Married-spouse-absent,El-Salvador,Machine-op-inspct,0.7334375,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
95,7500,3375,0,7th-8th,12,32,Married-spouse-absent,El-Salvador,Machine-op-inspct,-0.43777699999999997,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
95,7500,3375,1,12th,13,33,Married-spouse-absent,El-Salvador,Adm-clerical,0.8023675,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
95,7500,3375,0,12th,13,33,Married-spouse-absent,El-Salvador,Adm-clerical,-0.33908400000000005,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
96,7500,3593,1,Masters,13,34,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,0.8206184999999999,Other,Unmarried,Female,Local-gov
96,7500,3593,0,Masters,13,34,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,-0.23613249999999997,Other,Unmarried,Male,Local-gov
97,7500,3811,1,10th,14,35,Married-AF-spouse,Peru,Transport-moving,0.8329715,Other,Unmarried,Female,State-gov
97,7500,3811,0,10th,14,35,Married-AF-spouse,Peru,Transport-moving,-0.10937300000000005,Other,Unmarried,Male,State-gov
98,7500,4029,1,Doctorate,15,36,Married-AF-spouse,Hong,Protective-serv,0.8422945,Black,Unmarried,Female,State-gov
98,7500,4029,0,Doctorate,15,36,Married-AF-spouse,Hong,Protective-serv,0.04346050000000001,Black,Unmarried,Male,State-gov
98,7500,4029,1,Doctorate,7,36,Married-AF-spouse,Hong,Protective-serv,0.556582,Black,Unmarried,Female,State-gov
98,7500,4029,0,Doctorate,7,36,Married-AF-spouse,Hong,Protective-serv,-0.39918149999999997,Black,Unmarried,Male,State-gov
85,7500,2940,1,Masters,13,42,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,0.542902,Other,Other-relative,Female,Local-gov
85,7500,2940,0,Masters,13,42,Married-spouse-absent,Trinadad&Tobago,Farming-fishing,-0.5036134999999999,Other,Other-relative,Male,Local-gov
86,7500,3375,1,10th,14,45,Married-AF-spouse,Peru,Transport-moving,0.8285635,Other,Unmarried,Female,State-gov
86,7500,3375,0,10th,14,45,Married-AF-spouse,Peru,Transport-moving,-0.266845,Other,Unmarried,Male,State-gov
87,7500,3811,1,Doctorate,15,47,Married-AF-spouse,Hong,Protective-serv,0.85705,Black,Unmarried,Female,State-gov
87,7500,3811,0,Doctorate,15,47,Married-AF-spouse,Hong,Protective-serv,0.14992650000000002,Black,Unmarried,Male,State-gov
86,2500,3811,1,5th-6th,14,35,Married-AF-spouse,Peru,Transport-moving,0.561498,Other,Unmarried,Female,State-gov
86,2500,3811,0,5th-6th,14,35,Married-AF-spouse,Peru,Transport-moving,-0.296694,Other,Unmarried,Male,State-gov
87,2500,4029,1,5th-6th,15,36,Married-AF-spouse,Hong,Protective-serv,0.632409,Black,Unmarried,Female,State-gov
87,2500,4029,0,5th-6th,15,36,Married-AF-spouse,Hong,Protective-serv,-0.29705899999999996,Black,Unmarried,Male,State-gov
87,7500,3811,1,Doctorate,7,47,Married-AF-spouse,Hong,Protective-serv,0.6293759999999999,Black,Unmarried,Female,State-gov
87,7500,3811,0,Doctorate,7,47,Married-AF-spouse,Hong,Protective-serv,-0.42189200000000004,Black,Unmarried,Male,State-gov
79,7500,2286,1,Bachelors,9,26,Widowed,Portugal,Tech-support,0.517341,White,Unmarried,Female,Private
79,7500,2286,0,Bachelors,9,26,Widowed,Portugal,Tech-support,-0.48090599999999994,White,Unmarried,Male,Private
87,7500,1851,1,Doctorate,15,36,Married-AF-spouse,Columbia,Protective-serv,0.51925,Black,Unmarried,Female,State-gov
87,7500,1851,0,Doctorate,15,36,Married-AF-spouse,Columbia,Protective-serv,-0.405173,Black,Unmarried,Male,State-gov
84,7500,3375,1,12th,5,33,Married-spouse-absent,Ecuador,Adm-clerical,0.565356,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
84,7500,3375,0,12th,5,33,Married-spouse-absent,Ecuador,Adm-clerical,-0.40523450000000005,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
85,7500,3593,1,Masters,5,34,Married-spouse-absent,Taiwan,Farming-fishing,0.665144,Other,Unmarried,Female,Local-gov
85,7500,3593,0,Masters,5,34,Married-spouse-absent,Taiwan,Farming-fishing,-0.402995,Other,Unmarried,Male,Local-gov
86,7500,3811,1,10th,6,35,Married-AF-spouse,Haiti,Transport-moving,0.7465045,Other,Unmarried,Female,State-gov
86,7500,3811,0,10th,6,35,Married-AF-spouse,Haiti,Transport-moving,-0.400756,Other,Unmarried,Male,State-gov
87,7500,4029,1,Doctorate,7,36,Married-AF-spouse,Columbia,Protective-serv,0.7699065,Black,Unmarried,Female,State-gov
87,7500,4029,0,Doctorate,7,36,Married-AF-spouse,Columbia,Protective-serv,-0.32008250000000005,Black,Unmarried,Male,State-gov
82,7500,3158,1,Assoc-voc,11,30,Divorced,Yugoslavia,Prof-specialty,0.6506115,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc
82,7500,3158,0,Assoc-voc,11,30,Divorced,Yugoslavia,Prof-specialty,-0.5037339999999999,Amer-Indian-Eskimo,Unmarried,Male,Self-emp-inc
84,7500,3375,1,7th-8th,12,32,Never-married,El-Salvador,Machine-op-inspct,0.7658605,Amer-Indian-Eskimo,Unmarried,Female,Federal-gov
84,7500,3375,0,7th-8th,12,32,Never-married,El-Salvador,Machine-op-inspct,-0.37509000000000003,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov
84,7500,3375,1,12th,13,33,Never-married,El-Salvador,Adm-clerical,0.836724,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
84,7500,3375,0,12th,13,33,Never-married,El-Salvador,Adm-clerical,-0.24185299999999998,Amer-Indian-Eskimo,Unmarried,Male,Local-gov
85,7500,3593,1,Masters,13,34,Never-married,Trinadad&Tobago,Farming-fishing,0.8525795,Other,Unmarried,Female,Local-gov
85,7500,3593,0,Masters,13,34,Never-married,Trinadad&Tobago,Farming-fishing,-0.10047550000000005,Other,Unmarried,Male,Local-gov
86,7500,3811,1,10th,14,35,Never-married,Peru,Transport-moving,0.8646510000000001,Other,Unmarried,Female,State-gov
86,7500,3811,0,10th,14,35,Never-married,Peru,Transport-moving,0.07248199999999999,Other,Unmarried,Male,State-gov
87,7500,4029,1,Doctorate,15,36,Separated,Hong,Protective-serv,0.8767225000000001,Black,Unmarried,Female,State-gov
87,7500,4029,0,Doctorate,15,36,Separated,Hong,Protective-serv,0.2892985,Black,Unmarried,Male,State-gov
79,7500,2286,0,Bachelors,13,39,Married-civ-spouse,Guatemala,Tech-support,0.33608,White,Not-in-family,Female,Private
79,7500,2286,1,Bachelors,13,39,Married-civ-spouse,Guatemala,Tech-support,0.5209235,White,Not-in-family,Male,Private
90,7500,2286,0,Bachelors,13,26,Married-civ-spouse,Guatemala,Tech-support,0.336781,White,Not-in-family,Female,Private
90,7500,2286,1,Bachelors,13,26,Married-civ-spouse,Guatemala,Tech-support,0.5217955,White,Not-in-family,Male,Private
79,7500,2286,0,Bachelors,13,26,Married-civ-spouse,Guatemala,Tech-support,0.422725,White,Not-in-family,Female,Private
