CE_ID,PA,status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
6732,1,A11,79,A32,A48,4343,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.072905,POSITIVE
6733,0,A11,78,A32,A47,4000,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,-0.177729,NEGATIVE
6733,1,A11,78,A32,A47,4000,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.029546,POSITIVE
6734,0,A12,74,A31,A49,4343,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.159840,NEGATIVE
6734,1,A12,74,A31,A49,4343,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.047435,POSITIVE
6735,0,A12,79,A31,A49,4031,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.200193,NEGATIVE
6735,1,A12,79,A31,A49,4031,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.007082,POSITIVE
6736,0,A12,74,A31,A44,4031,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.194015,NEGATIVE
6736,1,A12,74,A31,A44,4031,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.013261,POSITIVE
6737,0,A12,74,A31,A49,4031,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.205130,NEGATIVE
6737,1,A12,74,A31,A49,4031,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.002145,POSITIVE
6738,0,A12,74,A31,A49,4031,A63,A73,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.206795,NEGATIVE
6738,1,A12,74,A31,A49,4031,A63,A73,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.000480,POSITIVE
6739,0,A12,79,A31,A48,4343,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.180893,NEGATIVE
6739,1,A12,79,A31,A48,4343,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.026382,POSITIVE
6740,0,A12,79,A31,A48,4031,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.122469,NEGATIVE
6740,1,A12,79,A31,A48,4031,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.084806,POSITIVE
6741,0,A12,79,A31,A48,4343,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.124427,NEGATIVE
6741,1,A12,79,A31,A48,4343,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.082848,POSITIVE
6742,0,A12,78,A31,A47,4000,A63,A73,1,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,-0.196920,NEGATIVE
6742,1,A12,78,A31,A47,4000,A63,A73,1,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.010355,POSITIVE
6743,0,A12,78,A31,A47,4312,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,-0.109938,NEGATIVE
6743,1,A12,78,A31,A47,4312,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.097337,POSITIVE
6744,0,A12,77,A31,A46,3969,A62,A72,1,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.170293,NEGATIVE
6744,1,A12,77,A31,A46,3969,A62,A72,1,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.036982,POSITIVE
6745,0,A11,74,A31,A49,4343,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.167179,NEGATIVE
6745,1,A11,74,A31,A49,4343,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.040096,POSITIVE
6746,0,A11,79,A31,A49,4031,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.200593,NEGATIVE
6746,1,A11,79,A31,A49,4031,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.006682,POSITIVE
6747,0,A11,74,A31,A48,4000,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,-0.182946,NEGATIVE
6747,1,A11,74,A31,A48,4000,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.024330,POSITIVE
6748,0,A11,74,A31,A44,4031,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.201354,NEGATIVE
6748,1,A11,74,A31,A44,4031,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.005922,POSITIVE
6749,0,A12,66,A32,A45,4125,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.136183,NEGATIVE
6749,1,A12,66,A32,A45,4125,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.071092,POSITIVE
6750,0,A12,67,A32,A46,4187,A62,A72,3,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.196248,NEGATIVE
6750,1,A12,67,A32,A46,4187,A62,A72,3,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.011027,POSITIVE
6751,0,A12,63,A32,A43,3938,A62,A72,3,A102,1,A121,0,A143,A152,1,A172,1,A191,A202,A91,-0.187097,NEGATIVE
6751,1,A12,63,A32,A43,3938,A62,A72,3,A102,1,A121,1,A143,A152,1,A172,1,A191,A202,A91,0.020179,POSITIVE
6752,0,A12,66,A32,A45,4125,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.123439,NEGATIVE
6752,1,A12,66,A32,A45,4125,A62,A72,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.083836,POSITIVE
6753,0,A12,63,A32,A43,3938,A62,A72,1,A102,1,A123,0,A143,A152,1,A172,1,A191,A202,A91,-0.203343,NEGATIVE
6753,1,A12,63,A32,A43,3938,A62,A72,1,A102,1,A123,1,A143,A152,1,A172,1,A191,A202,A91,0.003932,POSITIVE
6754,0,A12,65,A32,A45,4063,A62,A72,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.200181,NEGATIVE
6754,1,A12,65,A32,A45,4063,A62,A72,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.007094,POSITIVE
6755,0,A12,61,A32,A41,3813,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.144375,NEGATIVE
6755,1,A12,61,A32,A41,3813,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.062900,POSITIVE
6756,0,A12,63,A32,A43,3938,A62,A72,1,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.187868,NEGATIVE
6756,1,A12,63,A32,A43,3938,A62,A72,1,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.019407,POSITIVE
6757,0,A11,69,A32,A48,4343,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.193413,NEGATIVE
6757,1,A11,69,A32,A48,4343,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.013862,POSITIVE
6758,0,A11,64,A32,A49,4343,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.205213,NEGATIVE
6758,1,A11,64,A32,A49,4343,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.002062,POSITIVE
6759,0,A11,64,A32,A49,4343,A63,A73,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.206877,NEGATIVE
6759,1,A11,64,A32,A49,4343,A63,A73,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.000398,POSITIVE
6760,0,A11,69,A32,A48,4031,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.179520,NEGATIVE
6760,1,A11,69,A32,A48,4031,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.027755,POSITIVE
6761,0,A11,68,A32,A47,4312,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,-0.206439,NEGATIVE
6761,1,A11,68,A32,A47,4312,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.000836,POSITIVE
6762,0,A11,68,A32,A47,4000,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,-0.147997,NEGATIVE
6762,1,A11,68,A32,A47,4000,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.059279,POSITIVE
6763,0,A11,68,A32,A47,4312,A63,A73,1,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,-0.162092,NEGATIVE
6763,1,A11,68,A32,A47,4312,A63,A73,1,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.045183,POSITIVE
6764,0,A11,68,A32,A47,4000,A63,A73,1,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,-0.103649,NEGATIVE
6764,1,A11,68,A32,A47,4000,A63,A73,1,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.103626,POSITIVE
6765,0,A11,65,A32,A45,4063,A62,A72,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.180691,NEGATIVE
6765,1,A11,65,A32,A45,4063,A62,A72,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.026584,POSITIVE
6766,0,A11,67,A32,A46,4187,A62,A72,1,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.179350,NEGATIVE
6766,1,A11,67,A32,A46,4187,A62,A72,1,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.027926,POSITIVE
6767,0,A12,69,A31,A48,4343,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.094695,NEGATIVE
6767,1,A12,69,A31,A48,4343,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.112580,POSITIVE
6768,0,A12,68,A31,A47,4000,A63,A73,3,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,-0.167188,NEGATIVE
6768,1,A12,68,A31,A47,4000,A63,A73,3,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.040088,POSITIVE
6769,0,A12,67,A31,A46,4281,A62,A72,3,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.199022,NEGATIVE
6769,1,A12,67,A31,A46,4281,A62,A72,3,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.008253,POSITIVE
6770,0,A12,67,A31,A46,3969,A62,A72,3,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.140561,NEGATIVE
6770,1,A12,67,A31,A46,3969,A62,A72,3,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.066715,POSITIVE
6771,0,A12,67,A31,A46,4281,A62,A72,1,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.166793,NEGATIVE
6771,1,A12,67,A31,A46,4281,A62,A72,1,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.040482,POSITIVE
6772,0,A12,67,A31,A46,3969,A62,A72,1,A102,3,A123,0,A142,A152,3,A173,1,A192,A202,A92,-0.108332,NEGATIVE
6772,1,A12,67,A31,A46,3969,A62,A72,1,A102,3,A123,1,A142,A152,3,A173,1,A192,A202,A92,0.098943,POSITIVE
6773,0,A12,64,A30,A44,4000,A62,A72,1,A102,2,A121,0,A143,A152,2,A172,1,A191,A202,A91,-0.196044,NEGATIVE
6773,1,A12,64,A30,A44,4000,A62,A72,1,A102,2,A121,1,A143,A152,2,A172,1,A191,A202,A91,0.011232,POSITIVE
6774,0,A12,66,A31,A45,4125,A62,A72,1,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.171880,NEGATIVE
6774,1,A12,66,A31,A45,4125,A62,A72,1,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.035395,POSITIVE
6775,0,A11,64,A31,A49,4031,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.194415,NEGATIVE
6775,1,A11,64,A31,A49,4031,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.012861,POSITIVE
6776,0,A11,64,A31,A49,4343,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.137447,NEGATIVE
6776,1,A11,64,A31,A49,4343,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.069828,POSITIVE
6777,0,A11,69,A31,A48,4031,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.188851,NEGATIVE
6777,1,A11,69,A31,A48,4031,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.018424,POSITIVE
6778,0,A11,64,A31,A49,4031,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.200651,NEGATIVE
6778,1,A11,64,A31,A49,4031,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.006624,POSITIVE
6779,0,A11,64,A31,A49,4031,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,-0.202315,NEGATIVE
6779,1,A11,64,A31,A49,4031,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.004960,POSITIVE
6780,0,A11,69,A31,A48,4343,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.190809,NEGATIVE
6780,1,A11,69,A31,A48,4343,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.016466,POSITIVE
6781,0,A11,64,A31,A49,4343,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.202609,NEGATIVE
6781,1,A11,64,A31,A49,4343,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.004666,POSITIVE
6782,0,A11,64,A31,A49,4343,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.204273,NEGATIVE
6782,1,A11,64,A31,A49,4343,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.003002,POSITIVE
6783,0,A11,69,A31,A48,4031,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.176916,NEGATIVE
6783,1,A11,69,A31,A48,4031,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.030359,POSITIVE
6784,0,A11,69,A31,A48,4343,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,-0.102034,NEGATIVE
6784,1,A11,69,A31,A48,4343,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0.105241,POSITIVE
6785,0,A11,68,A31,A47,4000,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,-0.162408,NEGATIVE
6785,1,A11,68,A31,A47,4000,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.044868,POSITIVE
6786,0,A12,74,A32,A49,4656,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.185287,NEGATIVE
6786,1,A12,74,A32,A49,4656,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.021988,POSITIVE
6787,0,A12,64,A32,A49,4968,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.196065,NEGATIVE
6787,1,A12,64,A32,A49,4968,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.011210,POSITIVE
6788,0,A12,64,A32,A49,4656,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.155555,NEGATIVE
6788,1,A12,64,A32,A49,4656,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.051720,POSITIVE
6789,0,A12,64,A32,A49,4968,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.157513,NEGATIVE
6789,1,A12,64,A32,A49,4968,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.049762,POSITIVE
6790,0,A12,69,A32,A49,4656,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.197866,NEGATIVE
6790,1,A12,69,A32,A49,4656,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.009409,POSITIVE
6791,0,A12,64,A32,A44,4656,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.191688,NEGATIVE
6791,1,A12,64,A32,A44,4656,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.015587,POSITIVE
6792,0,A12,64,A32,A49,4656,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.202803,NEGATIVE
6792,1,A12,64,A32,A49,4656,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.004472,POSITIVE
6793,0,A12,64,A32,A49,4656,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A201,A92,-0.204468,NEGATIVE
6793,1,A12,64,A32,A49,4656,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A201,A92,0.002807,POSITIVE
6794,0,A12,69,A32,A48,4937,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.150290,NEGATIVE
6794,1,A12,69,A32,A48,4937,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.056985,POSITIVE
6795,0,A12,64,A32,A48,4875,A63,A73,1,A103,3,A122,0,A142,A153,3,A173,1,A192,A201,A92,-0.204184,NEGATIVE
6795,1,A12,64,A32,A48,4875,A63,A73,1,A103,3,A122,1,A142,A153,3,A173,1,A192,A201,A92,0.003092,POSITIVE
6796,0,A12,64,A31,A49,4968,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.193461,NEGATIVE
6796,1,A12,64,A31,A49,4968,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.013814,POSITIVE
6797,0,A12,64,A31,A49,4656,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.152951,NEGATIVE
6797,1,A12,64,A31,A49,4656,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.054324,POSITIVE
6798,0,A12,74,A32,A49,4031,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.201595,NEGATIVE
6798,1,A12,74,A32,A49,4031,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.005680,POSITIVE
6799,0,A12,74,A32,A48,4312,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A201,A92,-0.183908,NEGATIVE
6799,1,A12,74,A32,A48,4312,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A201,A92,0.023367,POSITIVE
6800,0,A12,79,A32,A48,4031,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.200232,NEGATIVE
6800,1,A12,79,A32,A48,4031,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.007043,POSITIVE
6801,0,A12,74,A32,A49,4031,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A201,A92,-0.191582,NEGATIVE
6801,1,A12,74,A32,A49,4031,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A201,A92,0.015693,POSITIVE
6802,0,A12,64,A32,A49,4031,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.171863,NEGATIVE
6802,1,A12,64,A32,A49,4031,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.035412,POSITIVE
6803,0,A12,69,A32,A48,4343,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.206810,NEGATIVE
6803,1,A12,69,A32,A48,4343,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.000466,POSITIVE
6804,0,A12,64,A32,A49,4343,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.200696,NEGATIVE
6804,1,A12,64,A32,A49,4343,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.006580,POSITIVE
6805,0,A12,64,A32,A49,4343,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A201,A92,-0.202360,NEGATIVE
6805,1,A12,64,A32,A49,4343,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A201,A92,0.004915,POSITIVE
6806,0,A12,69,A32,A48,4031,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.192917,NEGATIVE
6806,1,A12,69,A32,A48,4031,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.014359,POSITIVE
6807,0,A12,69,A32,A48,4343,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.194875,NEGATIVE
6807,1,A12,69,A32,A48,4343,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.012401,POSITIVE
6808,0,A12,69,A32,A48,4031,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.136451,NEGATIVE
6808,1,A12,69,A32,A48,4031,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.070825,POSITIVE
6809,0,A12,68,A32,A47,4312,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A201,A92,-0.163370,NEGATIVE
6809,1,A12,68,A32,A47,4312,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A201,A92,0.043905,POSITIVE
6810,0,A12,67,A32,A46,3969,A62,A72,1,A102,3,A122,0,A142,A152,3,A173,1,A192,A201,A92,-0.206709,NEGATIVE
6810,1,A12,67,A32,A46,3969,A62,A72,1,A102,3,A122,1,A142,A152,3,A173,1,A192,A201,A92,0.000566,POSITIVE
6811,0,A11,64,A32,A49,4031,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.179202,NEGATIVE
6811,1,A11,64,A32,A49,4031,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.028073,POSITIVE
6812,0,A12,64,A31,A49,4031,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A201,A92,-0.169259,NEGATIVE
6812,1,A12,64,A31,A49,4031,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A201,A92,0.038016,POSITIVE
6813,0,A12,69,A31,A48,4343,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.204206,NEGATIVE
6813,1,A12,69,A31,A48,4343,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.003070,POSITIVE
6814,0,A12,64,A31,A49,4343,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.198091,NEGATIVE
6814,1,A12,64,A31,A49,4343,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.009184,POSITIVE
6815,0,A12,64,A31,A49,4343,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A201,A92,-0.199756,NEGATIVE
6815,1,A12,64,A31,A49,4343,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A201,A92,0.007519,POSITIVE
6816,0,A12,69,A31,A48,4031,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A201,A92,-0.190312,NEGATIVE
6816,1,A12,69,A31,A48,4031,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A201,A92,0.016963,POSITIVE
6817,0,A13,56,A32,A40,4376,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.105734,NEGATIVE
6817,1,A13,56,A32,A40,4376,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.101541,POSITIVE
6818,0,A13,51,A32,A41,4438,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.142536,NEGATIVE
6818,1,A13,51,A32,A41,4438,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.064739,POSITIVE
6819,0,A13,51,A32,A41,4438,A61,A73,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.145412,NEGATIVE
6819,1,A13,51,A32,A41,4438,A61,A73,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.061863,POSITIVE
6820,0,A13,53,A32,A43,4563,A62,A71,3,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.183906,NEGATIVE
6820,1,A13,53,A32,A43,4563,A62,A71,3,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.023369,POSITIVE
6821,0,A13,51,A32,A40,3751,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.100126,NEGATIVE
6821,1,A13,51,A32,A40,3751,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.107150,POSITIVE
6822,0,A13,51,A32,A40,3751,A61,A73,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.103152,NEGATIVE
6822,1,A13,51,A32,A40,3751,A61,A73,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.104123,POSITIVE
6823,0,A13,52,A32,A42,3875,A61,A71,3,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.152703,NEGATIVE
6823,1,A13,52,A32,A42,3875,A61,A71,3,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.054572,POSITIVE
6824,0,A13,56,A32,A40,4376,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.084502,NEGATIVE
6824,1,A13,56,A32,A40,4376,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.122774,POSITIVE
6825,0,A13,56,A32,A40,4376,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.087528,NEGATIVE
6825,1,A13,56,A32,A40,4376,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.119747,POSITIVE
6826,0,A13,51,A32,A40,4376,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.198918,NEGATIVE
6826,1,A13,51,A32,A40,4376,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.008357,POSITIVE
6827,0,A13,51,A32,A40,3751,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.081920,NEGATIVE
6827,1,A13,51,A32,A40,3751,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.125355,POSITIVE
6828,0,A13,51,A32,A40,4376,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.027352,NEGATIVE
