CE_ID,PA,status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
8045,0,A13,0,A30,A45,12501,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.110449,NEGATIVE
8045,1,A13,0,A30,A45,12501,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.036483,POSITIVE
8046,0,A13,6,A30,A45,12501,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.035680,NEGATIVE
8046,1,A13,6,A30,A45,12501,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.111252,POSITIVE
8047,0,A13,0,A30,A45,13126,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.014429,NEGATIVE
8047,1,A13,0,A30,A45,13126,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.132503,POSITIVE
8048,0,A13,2,A30,A46,12875,A62,A73,3,A102,1,A123,0,A141,A152,1,A172,1,A191,A201,A91,-0.107849,NEGATIVE
8048,1,A13,2,A30,A46,12875,A62,A73,3,A102,1,A123,1,A141,A152,1,A172,1,A191,A201,A91,0.039083,POSITIVE
8049,0,A13,0,A30,A45,12501,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.109475,NEGATIVE
8049,1,A13,0,A30,A45,12501,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.037876,POSITIVE
8050,0,A13,1,A30,A41,12750,A61,A73,3,A101,1,A123,0,A143,A151,1,A172,1,A191,A201,A91,-0.106304,NEGATIVE
8050,1,A13,1,A30,A41,12750,A61,A73,3,A101,1,A123,1,A143,A151,1,A172,1,A191,A201,A91,0.040628,POSITIVE
8051,0,A13,0,A30,A40,12501,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.041711,NEGATIVE
8051,1,A13,0,A30,A40,12501,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.110207,POSITIVE
8052,0,A13,3,A30,A42,13000,A62,A73,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A201,A91,-0.142219,NEGATIVE
8052,1,A13,3,A30,A42,13000,A62,A73,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A201,A91,0.004713,POSITIVE
8053,0,A13,1,A30,A41,12750,A61,A73,3,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.105050,NEGATIVE
8053,1,A13,1,A30,A41,12750,A61,A73,3,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.041882,POSITIVE
8054,0,A13,6,A30,A45,12501,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.082695,NEGATIVE
8054,1,A13,6,A30,A45,12501,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.064237,POSITIVE
8055,0,A13,0,A30,A45,13126,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.061443,NEGATIVE
8055,1,A13,0,A30,A45,13126,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.085488,POSITIVE
8056,0,A13,0,A30,A45,12625,A61,A73,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A201,A91,-0.101419,NEGATIVE
8056,1,A13,0,A30,A45,12625,A61,A73,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A201,A91,0.045513,POSITIVE
8057,0,A13,6,A30,A45,12501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.081301,NEGATIVE
8057,1,A13,6,A30,A45,12501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.065631,POSITIVE
8058,0,A13,0,A30,A45,13126,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.060050,NEGATIVE
8058,1,A13,0,A30,A45,13126,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.086882,POSITIVE
8059,0,A13,0,A30,A40,12501,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.083739,NEGATIVE
8059,1,A13,0,A30,A40,12501,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.063193,POSITIVE
8060,0,A13,6,A30,A40,12501,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.008970,NEGATIVE
8060,1,A13,6,A30,A40,12501,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.137962,POSITIVE
8061,0,A13,1,A30,A41,12750,A61,A73,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A201,A91,-0.135790,NEGATIVE
8061,1,A13,1,A30,A41,12750,A61,A73,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A201,A91,0.011142,POSITIVE
8062,0,A13,0,A30,A40,12501,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.089026,NEGATIVE
8062,1,A13,0,A30,A40,12501,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.063815,POSITIVE
8063,0,A13,2,A30,A46,12875,A62,A71,3,A102,1,A123,0,A143,A152,1,A172,1,A191,A201,A91,-0.118223,NEGATIVE
8063,1,A13,2,A30,A46,12875,A62,A71,3,A102,1,A123,1,A143,A152,1,A172,1,A191,A201,A91,0.028709,POSITIVE
8064,0,A13,0,A30,A45,12501,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.126609,NEGATIVE
8064,1,A13,0,A30,A45,12501,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.025672,POSITIVE
8065,0,A13,5,A31,A47,13125,A62,A72,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A201,A92,-0.128715,NEGATIVE
8065,1,A13,5,A31,A47,13125,A62,A72,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A201,A92,0.018217,POSITIVE
8066,0,A13,2,A30,A46,12875,A62,A71,3,A102,1,A121,0,A141,A152,1,A172,1,A191,A201,A91,-0.117038,NEGATIVE
8066,1,A13,2,A30,A46,12875,A62,A71,3,A102,1,A121,1,A141,A152,1,A172,1,A191,A201,A91,0.029894,POSITIVE
8067,0,A13,5,A31,A42,13125,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A201,A92,-0.096722,NEGATIVE
8067,1,A13,5,A31,A42,13125,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A201,A92,0.050210,POSITIVE
8068,0,A13,1,A30,A41,12750,A61,A71,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A201,A91,-0.116034,NEGATIVE
8068,1,A13,1,A30,A41,12750,A61,A71,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A201,A91,0.030898,POSITIVE
8069,0,A13,6,A31,A43,13375,A62,A72,3,A102,3,A123,0,A142,A152,3,A173,1,A192,A201,A92,-0.091079,NEGATIVE
8069,1,A13,6,A31,A43,13375,A62,A72,3,A102,3,A123,1,A142,A152,3,A173,1,A192,A201,A92,0.055853,POSITIVE
8070,0,A13,5,A31,A42,13125,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A201,A92,-0.095677,NEGATIVE
8070,1,A13,5,A31,A42,13125,A62,A72,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A201,A92,0.051255,POSITIVE
8071,0,A13,0,A30,A45,12625,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.113013,NEGATIVE
8071,1,A13,0,A30,A45,12625,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.033919,POSITIVE
8072,0,A13,0,A30,A45,12501,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.005529,NEGATIVE
8072,1,A13,0,A30,A45,12501,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.141403,POSITIVE
8073,0,A13,2,A30,A46,12875,A62,A71,1,A102,1,A123,0,A141,A152,1,A172,1,A191,A201,A91,-0.139641,NEGATIVE
8073,1,A13,2,A30,A46,12875,A62,A71,1,A102,1,A123,1,A141,A152,1,A172,1,A191,A201,A91,0.007291,POSITIVE
8074,0,A13,0,A30,A45,12625,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.111690,NEGATIVE
8074,1,A13,0,A30,A45,12625,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.035242,POSITIVE
8075,0,A13,1,A30,A41,12750,A61,A71,1,A101,1,A123,0,A143,A151,1,A172,1,A191,A201,A91,-0.146774,NEGATIVE
8075,1,A13,1,A30,A41,12750,A61,A71,1,A101,1,A123,1,A143,A151,1,A172,1,A191,A201,A91,0.000158,POSITIVE
8076,0,A13,0,A30,A40,12501,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.106160,NEGATIVE
8076,1,A13,0,A30,A40,12501,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.046682,POSITIVE
8077,0,A13,5,A31,A42,13125,A62,A72,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A201,A92,-0.102005,NEGATIVE
8077,1,A13,5,A31,A42,13125,A62,A72,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A201,A92,0.044927,POSITIVE
8078,0,A13,1,A30,A41,12750,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.145611,NEGATIVE
8078,1,A13,1,A30,A41,12750,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.001412,POSITIVE
8079,0,A12,11,A32,A41,13875,A61,A73,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.115461,NEGATIVE
8079,1,A12,11,A32,A41,13875,A61,A73,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.031471,POSITIVE
8080,0,A12,16,A32,A45,14376,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.049605,NEGATIVE
8080,1,A12,16,A32,A45,14376,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.097327,POSITIVE
8081,0,A12,11,A32,A40,14376,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.065313,NEGATIVE
8081,1,A12,11,A32,A40,14376,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.081620,POSITIVE
8082,0,A12,16,A32,A40,13751,A61,A73,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.071901,NEGATIVE
8082,1,A12,16,A32,A40,13751,A61,A73,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.075031,POSITIVE
8083,0,A12,14,A32,A44,14250,A62,A73,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.106928,NEGATIVE
8083,1,A12,14,A32,A44,14250,A62,A73,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.040004,POSITIVE
8084,0,A12,11,A32,A41,13875,A61,A73,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.114137,NEGATIVE
8084,1,A12,11,A32,A41,13875,A61,A73,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.032795,POSITIVE
8085,0,A12,11,A32,A40,13751,A61,A73,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.045601,NEGATIVE
8085,1,A12,11,A32,A40,13751,A61,A73,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.101331,POSITIVE
8086,0,A12,16,A32,A40,14376,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.022895,NEGATIVE
8086,1,A12,16,A32,A40,14376,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.124037,POSITIVE
8087,0,A12,12,A32,A42,14000,A61,A73,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.099075,NEGATIVE
8087,1,A12,12,A32,A42,14000,A61,A73,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.047857,POSITIVE
8088,0,A12,11,A32,A40,13751,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.044207,NEGATIVE
8088,1,A12,11,A32,A40,13751,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.102725,POSITIVE
8089,0,A12,11,A32,A45,13751,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.083122,NEGATIVE
8089,1,A12,11,A32,A45,13751,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.063810,POSITIVE
8090,0,A12,13,A32,A46,14125,A62,A71,3,A102,1,A122,0,A141,A152,1,A172,1,A191,A202,A91,-0.132153,NEGATIVE
8090,1,A12,13,A32,A46,14125,A62,A71,3,A102,1,A122,1,A141,A152,1,A172,1,A191,A202,A91,0.014778,POSITIVE
8091,0,A12,11,A32,A40,13875,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.142771,NEGATIVE
8091,1,A12,11,A32,A40,13875,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.004161,POSITIVE
8092,0,A12,15,A32,A42,14375,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.146294,NEGATIVE
8092,1,A12,15,A32,A42,14375,A62,A72,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.000638,POSITIVE
8093,0,A12,12,A32,A42,14000,A61,A71,1,A101,1,A123,0,A143,A151,1,A172,1,A191,A202,A91,-0.110059,NEGATIVE
8093,1,A12,12,A32,A42,14000,A61,A71,1,A101,1,A123,1,A143,A151,1,A172,1,A191,A202,A91,0.036873,POSITIVE
8094,0,A12,11,A32,A40,13751,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.056411,NEGATIVE
8094,1,A12,11,A32,A40,13751,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.090520,POSITIVE
8095,0,A12,14,A32,A44,14250,A62,A71,1,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.130042,NEGATIVE
8095,1,A12,14,A32,A44,14250,A62,A71,1,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.016890,POSITIVE
8096,0,A12,12,A32,A42,14000,A61,A71,1,A101,1,A121,0,A141,A151,1,A172,1,A191,A202,A91,-0.108805,NEGATIVE
8096,1,A12,12,A32,A42,14000,A61,A71,1,A101,1,A121,1,A141,A151,1,A172,1,A191,A202,A91,0.038127,POSITIVE
8097,0,A11,16,A32,A45,14500,A62,A73,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.104886,NEGATIVE
8097,1,A11,16,A32,A45,14500,A62,A73,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.042046,POSITIVE
8098,0,A11,12,A32,A42,14000,A61,A73,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.141900,NEGATIVE
8098,1,A11,12,A32,A42,14000,A61,A73,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.005032,POSITIVE
8099,0,A11,15,A32,A47,14375,A62,A73,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.145887,NEGATIVE
8099,1,A11,15,A32,A47,14375,A62,A73,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.001045,POSITIVE
8100,0,A11,19,A32,A44,14875,A63,A73,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.119859,NEGATIVE
8100,1,A11,19,A32,A44,14875,A63,A73,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.027073,POSITIVE
8101,0,A11,13,A32,A43,14125,A62,A73,1,A102,1,A123,0,A143,A152,1,A172,1,A191,A202,A91,-0.126768,NEGATIVE
8101,1,A11,13,A32,A43,14125,A62,A73,1,A102,1,A123,1,A143,A152,1,A172,1,A191,A202,A91,0.020164,POSITIVE
8102,0,A11,11,A32,A40,13751,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.101637,NEGATIVE
8102,1,A11,11,A32,A40,13751,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.045294,POSITIVE
8103,0,A11,16,A32,A45,14500,A62,A73,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.102101,NEGATIVE
8103,1,A11,16,A32,A45,14500,A62,A73,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.044831,POSITIVE
8104,0,A11,13,A32,A43,14125,A62,A73,1,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.125584,NEGATIVE
8104,1,A11,13,A32,A43,14125,A62,A73,1,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.021348,POSITIVE
8105,0,A11,16,A32,A47,14500,A62,A72,3,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.125669,NEGATIVE
8105,1,A11,16,A32,A47,14500,A62,A72,3,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.021263,POSITIVE
8106,0,A11,19,A32,A49,14875,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.126294,NEGATIVE
8106,1,A11,19,A32,A49,14875,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.020638,POSITIVE
8107,0,A11,19,A32,A44,14875,A63,A72,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.126571,NEGATIVE
8107,1,A11,19,A32,A44,14875,A63,A72,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.020361,POSITIVE
8108,0,A11,14,A32,A44,14312,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.092997,NEGATIVE
8108,1,A11,14,A32,A44,14312,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.053935,POSITIVE
8109,0,A11,19,A32,A44,14875,A63,A72,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,-0.142080,NEGATIVE
8109,1,A11,19,A32,A44,14875,A63,A72,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.004852,POSITIVE
8110,0,A11,12,A32,A46,14000,A61,A71,1,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.127427,NEGATIVE
8110,1,A11,12,A32,A46,14000,A61,A71,1,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.019505,POSITIVE
8111,0,A11,16,A32,A47,14500,A62,A72,1,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.122884,NEGATIVE
8111,1,A11,16,A32,A47,14500,A62,A72,1,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.024048,POSITIVE
8112,0,A11,15,A32,A42,14375,A62,A72,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,-0.128331,NEGATIVE
8112,1,A11,15,A32,A42,14375,A62,A72,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0.018601,POSITIVE
8113,0,A11,18,A32,A43,14750,A63,A72,1,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,-0.137024,NEGATIVE
8113,1,A11,18,A32,A43,14750,A63,A72,1,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0.009908,POSITIVE
8114,0,A12,15,A31,A45,14375,A62,A73,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A202,A92,-0.098177,NEGATIVE
8114,1,A12,15,A31,A45,14375,A62,A73,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A202,A92,0.048755,POSITIVE
8115,0,A12,12,A30,A42,14000,A61,A73,3,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.122561,NEGATIVE
8115,1,A12,12,A30,A42,14000,A61,A73,3,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.024371,POSITIVE
8116,0,A12,14,A30,A47,14250,A62,A73,3,A102,2,A122,0,A141,A152,2,A172,1,A191,A202,A91,-0.133151,NEGATIVE
8116,1,A12,14,A30,A47,14250,A62,A73,3,A102,2,A122,1,A141,A152,2,A172,1,A191,A202,A91,0.013781,POSITIVE
8117,0,A12,16,A31,A42,14500,A62,A73,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.142487,NEGATIVE
8117,1,A12,16,A31,A42,14500,A62,A73,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.004445,POSITIVE
8118,0,A12,13,A30,A43,14125,A62,A73,1,A102,1,A123,0,A143,A152,1,A172,1,A191,A202,A91,-0.096349,NEGATIVE
8118,1,A12,13,A30,A43,14125,A62,A73,1,A102,1,A123,1,A143,A152,1,A172,1,A191,A202,A91,0.050583,POSITIVE
8119,0,A12,11,A30,A40,13751,A61,A73,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.104458,NEGATIVE
8119,1,A12,11,A30,A40,13751,A61,A73,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.042473,POSITIVE
8120,0,A12,15,A31,A45,14375,A62,A73,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A202,A92,-0.103460,NEGATIVE
8120,1,A12,15,A31,A45,14375,A62,A73,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A202,A92,0.043472,POSITIVE
8121,0,A12,13,A30,A43,14125,A62,A73,1,A102,1,A121,0,A141,A152,1,A172,1,A191,A202,A91,-0.095165,NEGATIVE
8121,1,A12,13,A30,A43,14125,A62,A73,1,A102,1,A121,1,A141,A152,1,A172,1,A191,A202,A91,0.051767,POSITIVE
8122,0,A12,14,A30,A47,14250,A62,A71,3,A102,2,A122,0,A143,A152,2,A172,1,A191,A202,A91,-0.142914,NEGATIVE
8122,1,A12,14,A30,A47,14250,A62,A71,3,A102,2,A122,1,A143,A152,2,A172,1,A191,A202,A91,0.004017,POSITIVE
8123,0,A12,17,A31,A48,14625,A62,A72,3,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.126434,NEGATIVE
8123,1,A12,17,A31,A48,14625,A62,A72,3,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.020497,POSITIVE
8124,0,A12,17,A31,A43,14625,A62,A72,3,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,-0.110577,NEGATIVE
8124,1,A12,17,A31,A43,14625,A62,A72,3,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,0.036355,POSITIVE
8125,0,A12,19,A31,A44,14875,A63,A72,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.118415,NEGATIVE
8125,1,A12,19,A31,A44,14875,A63,A72,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.028517,POSITIVE
8126,0,A12,12,A30,A46,14000,A61,A71,1,A101,1,A121,0,A143,A151,1,A172,1,A191,A202,A91,-0.108088,NEGATIVE
8126,1,A12,12,A30,A46,14000,A61,A71,1,A101,1,A121,1,A143,A151,1,A172,1,A191,A202,A91,0.038843,POSITIVE
8127,0,A12,15,A31,A47,14375,A62,A72,1,A102,2,A122,0,A142,A152,2,A173,1,A192,A202,A92,-0.107744,NEGATIVE
8127,1,A12,15,A31,A47,14375,A62,A72,1,A102,2,A122,1,A142,A152,2,A173,1,A192,A202,A92,0.039188,POSITIVE
8128,0,A12,14,A30,A42,14250,A62,A71,1,A102,2,A122,0,A143,A152,2,A172,1,A191,A202,A91,-0.116204,NEGATIVE
8128,1,A12,14,A30,A42,14250,A62,A71,1,A102,2,A122,1,A143,A152,2,A172,1,A191,A202,A91,0.030728,POSITIVE
8129,0,A12,17,A31,A43,14625,A62,A72,1,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,-0.099724,NEGATIVE
8129,1,A12,17,A31,A43,14625,A62,A72,1,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,0.047207,POSITIVE
8130,0,A11,17,A31,A48,14625,A62,A73,3,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,-0.127526,NEGATIVE
8130,1,A11,17,A31,A48,14625,A62,A73,3,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,0.019406,POSITIVE
8131,0,A11,14,A31,A49,14937,A63,A73,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.109684,NEGATIVE
8131,1,A11,14,A31,A49,14937,A63,A73,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.037248,POSITIVE
8132,0,A11,19,A31,A49,14312,A63,A73,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.108941,NEGATIVE
8132,1,A11,19,A31,A49,14312,A63,A73,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.037991,POSITIVE
8133,0,A11,18,A31,A48,14750,A63,A73,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,-0.127464,NEGATIVE
8133,1,A11,18,A31,A48,14750,A63,A73,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.019468,POSITIVE
8134,0,A11,14,A31,A43,14875,A63,A73,3,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,-0.146901,NEGATIVE
8134,1,A11,14,A31,A43,14875,A63,A73,3,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0.000030,POSITIVE
8135,0,A11,19,A31,A44,14312,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,-0.109219,NEGATIVE
8135,1,A11,19,A31,A44,14312,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0.037713,POSITIVE
8136,0,A11,18,A31,A43,14750,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,-0.119674,NEGATIVE
8136,1,A11,18,A31,A43,14750,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0.027258,POSITIVE
8137,0,A11,14,A31,A44,14312,A63,A73,3,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,-0.119422,NEGATIVE
8137,1,A11,14,A31,A44,14312,A63,A73,3,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0.027509,POSITIVE
8138,0,A11,14,A31,A43,14875,A63,A73,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,-0.146065,NEGATIVE
8138,1,A11,14,A31,A43,14875,A63,A73,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0.000866,POSITIVE
8139,0,A11,19,A31,A44,14312,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,-0.108452,NEGATIVE
8139,1,A11,19,A31,A44,14312,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0.038480,POSITIVE
8140,0,A11,13,A30,A46,14125,A62,A73,1,A102,1,A122,0,A143,A152,1,A172,1,A191,A202,A91,-0.138895,NEGATIVE
8140,1,A11,13,A30,A46,14125,A62,A73,1,A102,1,A122,1,A143,A152,1,A172,1,A191,A202,A91,0.008038,POSITIVE
