age,campaign,contact,day_of_week,decision,default,duration,education,emp.var.rate,housing,job,loan,marital,month,pdays,poutcome,previous
1,24,telephone,(null),0,unknown,3430,professional.course,0,unknown,entrepreneur,unknown,single,sep,171,success,6
0,23,telephone,(null),1,unknown,3406,professional.course,0,unknown,retired,unknown,single,dec,162,success,5
1,23,telephone,(null),1,unknown,3406,professional.course,0,unknown,retired,unknown,single,dec,162,success,5
0,21,cellular,wed,0,no,3344,basic.9y,-2,no,student,no,married,may,167,nonexistent,2
1,21,cellular,wed,0,no,3344,basic.9y,-2,no,student,no,married,may,167,nonexistent,2
0,23,telephone,(null),1,unknown,3422,university.degree,0,unknown,technician,unknown,single,jun,162,success,5
1,23,telephone,(null),1,unknown,3422,university.degree,0,unknown,technician,unknown,single,jun,162,success,5
0,23,telephone,(null),1,unknown,3344,basic.9y,0,unknown,technician,unknown,single,jun,162,success,5
1,23,telephone,(null),1,unknown,3344,basic.9y,0,unknown,technician,unknown,single,jun,162,success,5
0,23,telephone,(null),0,unknown,3344,professional.course,0,unknown,technician,unknown,single,mar,162,success,5
1,23,telephone,(null),0,unknown,3344,professional.course,0,unknown,technician,unknown,single,mar,162,success,5
0,23,telephone,(null),0,unknown,3406,professional.course,0,unknown,retired,unknown,single,may,170,success,5
1,23,telephone,(null),0,unknown,3406,professional.course,0,unknown,retired,unknown,single,may,170,success,5
0,20,cellular,mon,1,no,3205,illiterate,-3,no,self-employed,no,divorced,oct,157,failure,0
1,20,cellular,mon,1,no,3205,illiterate,-3,no,self-employed,no,divorced,oct,157,failure,0
0,20,cellular,tue,1,no,3141,basic.6y,-3,no,services,no,divorced,jul,158,failure,1
1,20,cellular,tue,1,no,3141,basic.6y,-3,no,services,no,divorced,jul,158,failure,1
0,20,cellular,tue,0,no,3212,basic.6y,-3,no,housemaid,no,divorced,oct,165,failure,0
1,20,cellular,tue,0,no,3212,basic.6y,-3,no,housemaid,no,divorced,oct,165,failure,0
0,20,cellular,tue,1,no,3133,basic.6y,-3,no,admin.,no,divorced,oct,165,failure,0
1,20,cellular,tue,1,no,3133,basic.6y,-3,no,admin.,no,divorced,oct,165,failure,0
0,22,telephone,thu,0,unknown,3204,high.school,-1,unknown,housemaid,unknown,married,nov,160,nonexistent,3
1,22,telephone,thu,0,unknown,3204,high.school,-1,unknown,housemaid,unknown,married,nov,160,nonexistent,3
0,23,cellular,tue,1,no,3133,basic.6y,-3,no,self-employed,no,divorced,jan,165,failure,0
1,23,cellular,tue,1,no,3133,basic.6y,-3,no,self-employed,no,divorced,jan,165,failure,0
0,22,telephone,thu,0,unknown,3243,professional.course,-1,unknown,student,unknown,married,feb,160,nonexistent,3
1,22,telephone,thu,0,unknown,3243,professional.course,-1,unknown,student,unknown,married,feb,160,nonexistent,3
0,21,cellular,wed,0,no,3149,basic.9y,-2,no,services,no,married,may,159,nonexistent,2
1,21,cellular,wed,0,no,3149,basic.9y,-2,no,services,no,married,may,159,nonexistent,2
0,22,telephone,fri,1,unknown,3219,illiterate,-1,unknown,housemaid,unknown,married,apr,165,nonexistent,4
1,22,telephone,fri,1,unknown,3219,illiterate,-1,unknown,housemaid,unknown,married,apr,165,nonexistent,4
0,16,telephone,thu,0,unknown,3360,high.school,-1,unknown,retired,unknown,married,oct,164,nonexistent,3
1,16,telephone,thu,0,unknown,3360,high.school,-1,unknown,retired,unknown,married,oct,164,nonexistent,3
0,15,cellular,wed,1,no,3228,basic.6y,-2,no,services,no,married,aug,159,nonexistent,2
1,15,cellular,wed,1,no,3228,basic.6y,-2,no,services,no,married,aug,159,nonexistent,2
0,14,cellular,tue,1,no,3220,basic.6y,-3,no,admin.,no,divorced,oct,166,failure,1
1,14,cellular,tue,1,no,3220,basic.6y,-3,no,admin.,no,divorced,oct,166,failure,1
0,16,telephone,thu,0,unknown,3243,high.school,-1,unknown,housemaid,unknown,married,nov,160,nonexistent,3
1,16,telephone,thu,0,unknown,3243,high.school,-1,unknown,housemaid,unknown,married,nov,160,nonexistent,3
0,15,cellular,wed,0,no,3157,basic.9y,-2,no,blue-collar,no,married,nov,159,nonexistent,2
1,15,cellular,wed,0,no,3157,basic.9y,-2,no,blue-collar,no,married,nov,159,nonexistent,2
0,15,cellular,wed,1,no,3149,basic.9y,-2,no,management,no,married,aug,159,nonexistent,2
1,15,cellular,wed,1,no,3149,basic.9y,-2,no,management,no,married,aug,159,nonexistent,2
0,15,cellular,wed,1,no,3391,basic.9y,-2,no,student,no,married,may,167,nonexistent,2
1,15,cellular,wed,1,no,3391,basic.9y,-2,no,student,no,married,may,167,nonexistent,2
0,17,telephone,fri,0,unknown,3391,illiterate,-1,unknown,technician,unknown,married,may,161,nonexistent,4
1,17,telephone,fri,0,unknown,3391,illiterate,-1,unknown,technician,unknown,married,may,161,nonexistent,4
0,17,telephone,fri,0,unknown,3336,illiterate,-1,unknown,technician,unknown,married,feb,161,nonexistent,4
1,17,telephone,fri,0,unknown,3336,illiterate,-1,unknown,technician,unknown,married,feb,161,nonexistent,4
0,17,telephone,(null),1,unknown,3406,professional.course,0,unknown,management,unknown,single,may,168,success,5
1,17,telephone,(null),1,unknown,3406,professional.course,0,unknown,management,unknown,single,may,168,success,5
0,14,cellular,tue,0,no,3220,basic.6y,-3,no,services,no,divorced,jan,166,failure,1
1,14,cellular,tue,0,no,3220,basic.6y,-3,no,services,no,divorced,jan,166,failure,1
0,14,cellular,tue,0,no,3220,illiterate,-3,no,services,no,divorced,apr,158,failure,1
1,14,cellular,tue,0,no,3220,illiterate,-3,no,services,no,divorced,apr,158,failure,1
0,14,cellular,tue,0,no,3141,basic.6y,-3,no,services,no,divorced,apr,158,failure,1
1,14,cellular,tue,0,no,3141,basic.6y,-3,no,services,no,divorced,apr,158,failure,1
0,15,cellular,wed,0,no,3188,basic.9y,-2,no,student,no,married,feb,159,nonexistent,2
1,15,cellular,wed,0,no,3188,basic.9y,-2,no,student,no,married,feb,159,nonexistent,2
0,15,cellular,wed,1,no,3235,basic.9y,-2,no,entrepreneur,no,married,may,167,nonexistent,2
1,15,cellular,wed,1,no,3235,basic.9y,-2,no,entrepreneur,no,married,may,167,nonexistent,2
0,14,cellular,tue,0,no,3141,basic.6y,-3,no,housemaid,no,divorced,jan,166,failure,1
1,14,cellular,tue,0,no,3141,basic.6y,-3,no,housemaid,no,divorced,jan,166,failure,1
0,18,telephone,(null),0,unknown,3274,professional.course,0,unknown,entrepreneur,unknown,single,jun,163,success,6
1,18,telephone,(null),0,unknown,3274,professional.course,0,unknown,entrepreneur,unknown,single,jun,163,success,6
0,17,telephone,(null),1,unknown,3266,university.degree,0,unknown,management,unknown,single,mar,162,success,5
1,17,telephone,(null),1,unknown,3266,university.degree,0,unknown,management,unknown,single,mar,162,success,5
0,17,telephone,(null),1,unknown,3188,basic.9y,0,unknown,management,unknown,single,mar,162,success,5
1,17,telephone,(null),1,unknown,3188,basic.9y,0,unknown,management,unknown,single,mar,162,success,5
0,3,cellular,tue,1,no,3610,basic.6y,-3,no,self-employed,no,divorced,oct,182,failure,1
1,3,cellular,tue,1,no,3610,basic.6y,-3,no,self-employed,no,divorced,oct,182,failure,1
0,8,telephone,fri,0,unknown,3719,basic.9y,-1,unknown,services,unknown,married,aug,184,nonexistent,4
1,8,telephone,fri,0,unknown,3719,basic.9y,-1,unknown,services,unknown,married,aug,184,nonexistent,4
0,2,cellular,tue,0,no,3602,illiterate,-3,no,self-employed,no,divorced,jul,181,failure,0
1,2,cellular,tue,0,no,3602,illiterate,-3,no,self-employed,no,divorced,jul,181,failure,0
0,8,telephone,fri,0,unknown,3719,professional.course,-1,unknown,services,unknown,married,nov,177,nonexistent,4
1,8,telephone,fri,0,unknown,3719,professional.course,-1,unknown,services,unknown,married,nov,177,nonexistent,4
0,9,telephone,fri,0,unknown,3726,basic.9y,-1,unknown,technician,unknown,married,nov,177,nonexistent,4
1,9,telephone,fri,0,unknown,3726,basic.9y,-1,unknown,technician,unknown,married,nov,177,nonexistent,4
0,10,telephone,(null),1,unknown,3734,basic.9y,0,unknown,technician,unknown,single,sep,179,success,5
1,10,telephone,(null),1,unknown,3734,basic.9y,0,unknown,technician,unknown,single,sep,179,success,5
0,9,telephone,fri,1,unknown,3726,illiterate,-1,unknown,management,unknown,married,aug,185,nonexistent,4
1,9,telephone,fri,1,unknown,3726,illiterate,-1,unknown,management,unknown,married,aug,185,nonexistent,4
0,9,telephone,fri,0,unknown,3726,professional.course,-1,unknown,blue-collar,unknown,married,nov,185,nonexistent,4
1,9,telephone,fri,0,unknown,3726,professional.course,-1,unknown,blue-collar,unknown,married,nov,185,nonexistent,4
0,11,telephone,(null),1,unknown,3742,professional.course,0,unknown,entrepreneur,unknown,single,sep,186,success,6
1,11,telephone,(null),1,unknown,3742,professional.course,0,unknown,entrepreneur,unknown,single,sep,186,success,6
0,8,cellular,tue,1,no,3469,basic.6y,-3,no,services,no,divorced,jul,174,failure,1
1,8,cellular,tue,1,no,3469,basic.6y,-3,no,services,no,divorced,jul,174,failure,1
0,8,cellular,tue,1,no,3454,basic.6y,-3,no,admin.,no,divorced,oct,181,failure,0
1,8,cellular,tue,1,no,3454,basic.6y,-3,no,admin.,no,divorced,oct,181,failure,0
0,2,cellular,wed,0,no,3485,basic.9y,-2,no,blue-collar,no,married,aug,182,nonexistent,2
1,2,cellular,wed,0,no,3485,basic.9y,-2,no,blue-collar,no,married,aug,182,nonexistent,2
0,10,telephone,thu,1,unknown,3516,high.school,-1,unknown,management,unknown,married,aug,176,nonexistent,3
1,10,telephone,thu,1,unknown,3516,high.school,-1,unknown,management,unknown,married,aug,176,nonexistent,3
0,4,telephone,fri,1,unknown,3531,illiterate,-1,unknown,housemaid,unknown,married,oct,177,nonexistent,4
1,4,telephone,fri,1,unknown,3531,illiterate,-1,unknown,housemaid,unknown,married,oct,177,nonexistent,4
0,10,telephone,(null),1,unknown,3734,basic.9y,0,unknown,technician,unknown,single,mar,185,success,5
1,10,telephone,(null),1,unknown,3734,basic.9y,0,unknown,technician,unknown,single,mar,185,success,5
0,5,cellular,wed,1,no,3625,professional.course,-2,no,student,no,married,feb,183,nonexistent,2
1,5,cellular,wed,1,no,3625,professional.course,-2,no,student,no,married,feb,183,nonexistent,2
0,8,telephone,fri,1,unknown,3641,basic.9y,-1,unknown,student,unknown,married,feb,184,nonexistent,4
1,8,telephone,fri,1,unknown,3641,basic.9y,-1,unknown,student,unknown,married,feb,184,nonexistent,4
0,11,telephone,(null),0,unknown,3664,high.school,0,unknown,student,unknown,single,may,179,success,6
1,11,telephone,(null),0,unknown,3664,high.school,0,unknown,student,unknown,single,may,179,success,6
0,4,cellular,wed,1,no,3540,basic.6y,-2,no,services,no,married,may,182,nonexistent,2
1,4,cellular,wed,1,no,3540,basic.6y,-2,no,services,no,married,may,182,nonexistent,2
0,1,cellular,mon,0,no,3439,basic.4y,-3,no,technician,no,divorced,jan,181,failure,0
1,1,cellular,mon,0,no,3439,basic.4y,-3,no,technician,no,divorced,jan,181,failure,0
0,5,cellular,wed,1,no,3547,professional.course,-2,no,student,no,married,may,175,nonexistent,2
1,5,cellular,wed,1,no,3547,professional.course,-2,no,student,no,married,may,175,nonexistent,2
0,3,cellular,tue,0,no,3454,illiterate,-3,no,services,no,divorced,apr,174,failure,1
1,3,cellular,tue,0,no,3454,illiterate,-3,no,services,no,divorced,apr,174,failure,1
0,5,cellular,wed,1,no,3469,basic.6y,-2,no,student,no,married,may,175,nonexistent,2
1,5,cellular,wed,1,no,3469,basic.6y,-2,no,student,no,married,may,175,nonexistent,2
0,3,cellular,tue,0,no,3454,illiterate,-3,no,services,no,divorced,jan,177,failure,1
1,3,cellular,tue,0,no,3454,illiterate,-3,no,services,no,divorced,jan,177,failure,1
0,10,telephone,(null),0,unknown,3656,university.degree,0,unknown,entrepreneur,unknown,single,may,186,success,5
1,10,telephone,(null),0,unknown,3656,university.degree,0,unknown,entrepreneur,unknown,single,may,186,success,5
0,4,cellular,wed,1,no,3540,professional.course,-2,no,management,no,married,may,182,nonexistent,2
1,4,cellular,wed,1,no,3540,professional.course,-2,no,management,no,married,may,182,nonexistent,2
0,5,cellular,wed,0,no,3469,basic.9y,-2,no,management,no,married,feb,183,nonexistent,2
1,5,cellular,wed,0,no,3469,basic.9y,-2,no,management,no,married,feb,183,nonexistent,2
0,10,telephone,(null),1,unknown,3500,professional.course,0,unknown,entrepreneur,unknown,single,may,178,success,5
1,10,telephone,(null),1,unknown,3500,professional.course,0,unknown,entrepreneur,unknown,single,may,178,success,5
0,11,telephone,(null),0,unknown,3742,professional.course,0,unknown,unemployed,unknown,single,dec,171,success,6
1,11,telephone,(null),0,unknown,3742,professional.course,0,unknown,unemployed,unknown,single,dec,171,success,6
0,8,cellular,tue,0,no,3454,illiterate,-3,no,services,no,divorced,oct,166,failure,1
1,8,cellular,tue,0,no,3454,illiterate,-3,no,services,no,divorced,oct,166,failure,1
0,10,telephone,fri,0,unknown,3485,professional.course,-1,unknown,student,unknown,married,nov,161,nonexistent,4
1,10,telephone,fri,0,unknown,3485,professional.course,-1,unknown,student,unknown,married,nov,161,nonexistent,4
0,6,telephone,(null),0,unknown,3508,university.degree,0,unknown,entrepreneur,unknown,single,nov,171,success,6
1,6,telephone,(null),0,unknown,3508,university.degree,0,unknown,entrepreneur,unknown,single,nov,171,success,6
0,10,telephone,(null),0,unknown,3562,professional.course,0,unknown,technician,unknown,single,may,170,success,5
1,10,telephone,(null),0,unknown,3562,professional.course,0,unknown,technician,unknown,single,may,170,success,5
0,11,telephone,(null),1,unknown,3508,university.degree,0,unknown,unemployed,unknown,single,may,163,success,6
1,11,telephone,(null),1,unknown,3508,university.degree,0,unknown,unemployed,unknown,single,may,163,success,6
0,8,cellular,tue,1,no,3313,basic.6y,-3,no,blue-collar,no,divorced,jul,174,failure,1
1,8,cellular,tue,1,no,3313,basic.6y,-3,no,blue-collar,no,divorced,jul,174,failure,1
0,8,cellular,mon,1,no,3205,basic.4y,-3,no,admin.,no,divorced,jul,173,failure,0
1,8,cellular,mon,1,no,3205,basic.4y,-3,no,admin.,no,divorced,jul,173,failure,0
0,1,cellular,mon,0,no,3361,illiterate,-3,no,self-employed,no,divorced,apr,173,failure,0
1,1,cellular,mon,0,no,3361,illiterate,-3,no,self-employed,no,divorced,apr,173,failure,0
0,4,cellular,wed,1,no,3384,basic.9y,-2,no,services,no,married,feb,175,nonexistent,2
1,4,cellular,wed,1,no,3384,basic.9y,-2,no,services,no,married,feb,175,nonexistent,2
0,5,cellular,wed,0,no,3391,basic.9y,-2,no,management,no,married,may,175,nonexistent,2
1,5,cellular,wed,0,no,3391,basic.9y,-2,no,management,no,married,may,175,nonexistent,2
0,1,cellular,tue,0,no,3298,basic.6y,-3,no,self-employed,no,divorced,oct,165,failure,0
1,1,cellular,tue,0,no,3298,basic.6y,-3,no,self-employed,no,divorced,oct,165,failure,0
0,10,telephone,thu,1,unknown,3399,high.school,-1,unknown,student,unknown,married,nov,160,nonexistent,3
1,10,telephone,thu,1,unknown,3399,high.school,-1,unknown,student,unknown,married,nov,160,nonexistent,3
0,3,cellular,wed,0,no,3313,basic.9y,-2,no,student,no,married,nov,159,nonexistent,2
1,3,cellular,wed,0,no,3313,basic.9y,-2,no,student,no,married,nov,159,nonexistent,2
0,5,telephone,fri,0,unknown,3414,illiterate,-1,unknown,technician,unknown,married,aug,161,nonexistent,4
1,5,telephone,fri,0,unknown,3414,illiterate,-1,unknown,technician,unknown,married,aug,161,nonexistent,4
0,4,telephone,thu,1,unknown,3399,high.school,-1,unknown,management,unknown,married,nov,168,nonexistent,3
1,4,telephone,thu,1,unknown,3399,high.school,-1,unknown,management,unknown,married,nov,168,nonexistent,3
0,2,cellular,wed,1,no,3306,basic.9y,-2,no,management,no,married,nov,167,nonexistent,2
1,2,cellular,wed,1,no,3306,basic.9y,-2,no,management,no,married,nov,167,nonexistent,2
0,12,telephone,(null),0,unknown,3352,high.school,0,unknown,management,unknown,single,sep,163,success,6
1,12,telephone,(null),0,unknown,3352,high.school,0,unknown,management,unknown,single,sep,163,success,6
0,8,cellular,tue,0,no,3141,basic.6y,-3,no,self-employed,no,divorced,jul,157,failure,0
1,8,cellular,tue,0,no,3141,basic.6y,-3,no,self-employed,no,divorced,jul,157,failure,0
0,2,cellular,tue,1,no,3141,basic.6y,-3,no,services,no,divorced,jul,158,failure,1
1,2,cellular,tue,1,no,3141,basic.6y,-3,no,services,no,divorced,jul,158,failure,1
0,1,cellular,tue,1,no,3212,basic.6y,-3,no,housemaid,no,divorced,oct,165,failure,0
1,1,cellular,tue,1,no,3212,basic.6y,-3,no,housemaid,no,divorced,oct,165,failure,0
0,4,telephone,thu,1,unknown,3204,high.school,-1,unknown,management,unknown,married,aug,160,nonexistent,3
1,4,telephone,thu,1,unknown,3204,high.school,-1,unknown,management,unknown,married,aug,160,nonexistent,3
0,9,cellular,wed,0,no,3384,professional.course,-2,no,services,no,married,may,167,nonexistent,2
1,9,cellular,wed,0,no,3384,professional.course,-2,no,services,no,married,may,167,nonexistent,2
0,4,telephone,fri,0,unknown,3407,basic.9y,-1,unknown,student,unknown,married,may,169,nonexistent,4
1,4,telephone,fri,0,unknown,3407,basic.9y,-1,unknown,student,unknown,married,may,169,nonexistent,4
0,11,telephone,fri,1,unknown,3391,illiterate,-1,unknown,technician,unknown,married,may,161,nonexistent,4
1,11,telephone,fri,1,unknown,3391,illiterate,-1,unknown,technician,unknown,married,may,161,nonexistent,4
0,10,telephone,(null),0,unknown,3422,professional.course,0,unknown,management,unknown,single,may,170,success,5
1,10,telephone,(null),0,unknown,3422,professional.course,0,unknown,management,unknown,single,may,170,success,5
0,9,cellular,wed,1,no,3235,basic.9y,-2,no,student,no,married,may,159,nonexistent,2
1,9,cellular,wed,1,no,3235,basic.9y,-2,no,student,no,married,may,159,nonexistent,2
0,2,cellular,wed,0,no,3149,basic.9y,-2,no,services,no,married,may,159,nonexistent,2
1,2,cellular,wed,0,no,3149,basic.9y,-2,no,services,no,married,may,159,nonexistent,2
0,4,telephone,fri,1,unknown,3251,illiterate,-1,unknown,student,unknown,married,feb,161,nonexistent,4
1,4,telephone,fri,1,unknown,3251,illiterate,-1,unknown,student,unknown,married,feb,161,nonexistent,4
0,4,telephone,thu,0,unknown,3165,basic.9y,-1,unknown,student,unknown,married,feb,160,nonexistent,3
1,4,telephone,thu,0,unknown,3165,basic.9y,-1,unknown,student,unknown,married,feb,160,nonexistent,3
0,9,cellular,wed,1,no,3228,basic.9y,-2,no,management,no,married,may,167,nonexistent,2
1,9,cellular,wed,1,no,3228,basic.9y,-2,no,management,no,married,may,167,nonexistent,2
0,8,cellular,tue,0,no,3133,basic.6y,-3,no,housemaid,no,divorced,apr,165,failure,0
1,8,cellular,tue,0,no,3133,basic.6y,-3,no,housemaid,no,divorced,apr,165,failure,0
0,10,telephone,fri,1,unknown,3172,professional.course,-1,unknown,housemaid,unknown,married,feb,161,nonexistent,4
1,10,telephone,fri,1,unknown,3172,professional.course,-1,unknown,housemaid,unknown,married,feb,161,nonexistent,4
0,17,telephone,(null),1,unknown,3422,university.degree,0,unknown,technician,unknown,single,dec,154,success,5
1,17,telephone,(null),1,unknown,3422,university.degree,0,unknown,technician,unknown,single,dec,154,success,5
0,17,telephone,(null),1,unknown,3344,basic.9y,0,unknown,technician,unknown,single,dec,154,success,5
1,17,telephone,(null),1,unknown,3344,basic.9y,0,unknown,technician,unknown,single,dec,154,success,5
0,19,telephone,thu,1,unknown,3204,high.school,-1,unknown,student,unknown,married,oct,152,nonexistent,3
1,19,telephone,thu,1,unknown,3204,high.school,-1,unknown,student,unknown,married,oct,152,nonexistent,3
0,24,telephone,(null),1,unknown,3274,university.degree,0,unknown,unemployed,unknown,single,sep,147,success,6
1,24,telephone,(null),1,unknown,3274,university.degree,0,unknown,unemployed,unknown,single,sep,147,success,6
0,17,telephone,fri,1,unknown,3180,professional.course,-1,unknown,technician,unknown,married,aug,145,nonexistent,4
1,17,telephone,fri,1,unknown,3180,professional.course,-1,unknown,technician,unknown,married,aug,145,nonexistent,4
0,17,telephone,(null),0,unknown,3188,professional.course,0,unknown,entrepreneur,unknown,single,dec,154,success,5
1,17,telephone,(null),0,unknown,3188,professional.course,0,unknown,entrepreneur,unknown,single,dec,154,success,5
0,18,telephone,(null),1,unknown,3352,university.degree,0,unknown,unemployed,unknown,single,may,155,success,6
1,18,telephone,(null),1,unknown,3352,university.degree,0,unknown,unemployed,unknown,single,may,155,success,6
0,22,telephone,(null),1,unknown,3250,professional.course,0,unknown,technician,unknown,single,may,154,success,5
1,22,telephone,(null),1,unknown,3250,professional.course,0,unknown,technician,unknown,single,may,154,success,5
0,18,telephone,(null),0,unknown,3196,professional.course,0,unknown,unemployed,unknown,single,jun,147,success,6
1,18,telephone,(null),0,unknown,3196,professional.course,0,unknown,unemployed,unknown,single,jun,147,success,6
0,18,telephone,(null),0,unknown,3196,professional.course,0,unknown,management,unknown,single,may,155,success,6
1,18,telephone,(null),0,unknown,3196,professional.course,0,unknown,management,unknown,single,may,155,success,6
0,5,telephone,(null),1,unknown,3344,university.degree,0,unknown,technician,unknown,single,sep,154,success,5
1,5,telephone,(null),1,unknown,3344,university.degree,0,unknown,technician,unknown,single,sep,154,success,5
0,10,telephone,thu,1,unknown,3204,high.school,-1,unknown,student,unknown,married,aug,152,nonexistent,3
1,10,telephone,thu,1,unknown,3204,high.school,-1,unknown,student,unknown,married,aug,152,nonexistent,3
0,4,telephone,fri,0,unknown,3172,professional.course,-1,unknown,student,unknown,married,nov,145,nonexistent,4
1,4,telephone,fri,0,unknown,3172,professional.course,-1,unknown,student,unknown,married,nov,145,nonexistent,4
0,12,telephone,(null),1,unknown,3196,professional.course,0,unknown,retired,unknown,single,dec,147,success,6
1,12,telephone,(null),1,unknown,3196,professional.course,0,unknown,retired,unknown,single,dec,147,success,6
0,4,telephone,thu,1,unknown,3165,professional.course,-1,unknown,student,unknown,married,apr,154,nonexistent,3
1,4,telephone,thu,1,unknown,3165,professional.course,-1,unknown,student,unknown,married,apr,154,nonexistent,3
0,6,telephone,(null),1,unknown,3196,high.school,0,unknown,unemployed,unknown,single,may,151,success,6
1,6,telephone,(null),1,unknown,3196,high.school,0,unknown,unemployed,unknown,single,may,151,success,6
0,6,telephone,(null),0,unknown,3196,university.degree,0,unknown,retired,unknown,single,may,155,success,6
1,6,telephone,(null),0,unknown,3196,university.degree,0,unknown,retired,unknown,single,may,155,success,6
0,20,cellular,tue,0,no,3000,basic.6y,-3,no,blue-collar,no,divorced,aug,158,failure,1
1,20,cellular,tue,0,no,3000,basic.6y,-3,no,blue-collar,no,divorced,aug,158,failure,1
0,23,cellular,tue,1,no,2985,basic.6y,-3,no,self-employed,no,divorced,jan,157,failure,0
1,23,cellular,tue,1,no,2985,basic.6y,-3,no,self-employed,no,divorced,jan,157,failure,0
0,20,cellular,tue,1,no,2985,basic.6y,-3,no,admin.,no,divorced,jan,165,failure,0
1,20,cellular,tue,1,no,2985,basic.6y,-3,no,admin.,no,divorced,jan,165,failure,0
0,23,cellular,wed,1,no,3000,basic.9y,-2,no,entrepreneur,no,married,mar,159,nonexistent,2
1,23,cellular,wed,1,no,3000,basic.9y,-2,no,entrepreneur,no,married,mar,159,nonexistent,2
0,20,cellular,wed,0,no,3016,basic.9y,-2,no,management,no,married,feb,159,nonexistent,2
1,20,cellular,wed,0,no,3016,basic.9y,-2,no,management,no,married,feb,159,nonexistent,2
0,23,cellular,wed,1,no,2915,basic.9y,-2,no,blue-collar,no,married,feb,159,nonexistent,2
1,23,cellular,wed,1,no,2915,basic.9y,-2,no,blue-collar,no,married,feb,159,nonexistent,2
0,14,cellular,tue,0,no,2985,basic.6y,-3,no,admin.,no,divorced,jul,157,failure,0
1,14,cellular,tue,0,no,2985,basic.6y,-3,no,admin.,no,divorced,jul,157,failure,0
0,14,cellular,mon,0,no,2970,basic.4y,-3,no,admin.,no,divorced,jan,165,failure,0
1,14,cellular,mon,0,no,2970,basic.4y,-3,no,admin.,no,divorced,jan,165,failure,0
0,15,cellular,wed,0,no,3031,basic.9y,-2,no,entrepreneur,no,married,feb,159,nonexistent,2
1,15,cellular,wed,0,no,3031,basic.9y,-2,no,entrepreneur,no,married,feb,159,nonexistent,2
0,22,telephone,thu,0,unknown,3047,high.school,-1,unknown,retired,unknown,married,oct,148,nonexistent,3
1,22,telephone,thu,0,unknown,3047,high.school,-1,unknown,retired,unknown,married,oct,148,nonexistent,3
0,20,cellular,wed,1,no,3031,basic.9y,-2,no,student,no,married,mar,151,nonexistent,2
1,20,cellular,wed,1,no,3031,basic.9y,-2,no,student,no,married,mar,151,nonexistent,2
0,23,telephone,(null),1,unknown,3093,professional.course,0,unknown,technician,unknown,single,may,146,success,5
1,23,telephone,(null),1,unknown,3093,professional.course,0,unknown,technician,unknown,single,may,146,success,5
0,23,telephone,(null),0,unknown,3093,professional.course,0,unknown,management,unknown,single,may,154,success,5
1,23,telephone,(null),0,unknown,3093,professional.course,0,unknown,management,unknown,single,may,154,success,5
0,20,cellular,tue,1,no,2829,basic.6y,-3,no,self-employed,no,divorced,jul,142,failure,0
1,20,cellular,tue,1,no,2829,basic.6y,-3,no,self-employed,no,divorced,jul,142,failure,0
0,23,cellular,tue,0,no,2907,basic.6y,-3,no,housemaid,no,divorced,aug,150,failure,1
1,23,cellular,tue,0,no,2907,basic.6y,-3,no,housemaid,no,divorced,aug,150,failure,1
0,20,cellular,tue,1,no,2844,basic.6y,-3,no,housemaid,no,divorced,oct,142,failure,1
1,20,cellular,tue,1,no,2844,basic.6y,-3,no,housemaid,no,divorced,oct,142,failure,1
0,21,cellular,wed,0,no,2860,basic.9y,-2,no,services,no,married,feb,145,nonexistent,2
1,21,cellular,wed,0,no,2860,basic.9y,-2,no,services,no,married,feb,145,nonexistent,2
0,21,telephone,thu,1,unknown,2891,high.school,-1,unknown,blue-collar,unknown,married,apr,152,nonexistent,3
1,21,telephone,thu,1,unknown,2891,high.school,-1,unknown,blue-collar,unknown,married,apr,152,nonexistent,3
0,24,telephone,fri,1,unknown,2860,illiterate,-1,unknown,management,unknown,married,apr,145,nonexistent,4
1,24,telephone,fri,1,unknown,2860,illiterate,-1,unknown,management,unknown,married,apr,145,nonexistent,4
0,24,telephone,(null),0,unknown,2875,professional.course,0,unknown,entrepreneur,unknown,single,may,146,success,5
1,24,telephone,(null),0,unknown,2875,professional.course,0,unknown,entrepreneur,unknown,single,may,146,success,5
0,21,telephone,(null),0,unknown,2937,professional.course,0,unknown,retired,unknown,single,mar,146,success,5
1,21,telephone,(null),0,unknown,2937,professional.course,0,unknown,retired,unknown,single,mar,146,success,5
0,21,telephone,(null),1,unknown,2953,professional.course,0,unknown,entrepreneur,unknown,single,may,147,success,6
1,21,telephone,(null),1,unknown,2953,professional.course,0,unknown,entrepreneur,unknown,single,may,147,success,6
0,23,telephone,(null),0,unknown,3093,professional.course,0,unknown,student,unknown,single,nov,136,success,5
1,23,telephone,(null),0,unknown,3093,professional.course,0,unknown,student,unknown,single,nov,136,success,5
0,24,telephone,(null),0,unknown,3039,professional.course,0,unknown,unemployed,unknown,single,jun,139,success,6
1,24,telephone,(null),0,unknown,3039,professional.course,0,unknown,unemployed,unknown,single,jun,139,success,6
0,24,telephone,fri,0,unknown,2922,illiterate,-1,unknown,housemaid,unknown,married,oct,137,nonexistent,4
1,24,telephone,fri,0,unknown,2922,illiterate,-1,unknown,housemaid,unknown,married,oct,137,nonexistent,4
0,21,telephone,fri,1,unknown,2922,illiterate,-1,unknown,technician,unknown,married,may,137,nonexistent,4
1,21,telephone,fri,1,unknown,2922,illiterate,-1,unknown,technician,unknown,married,may,137,nonexistent,4
