age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,prediction
56,Without-pay,Some-college,10,Separated,Protective-serv,Wife,Other,Female,Asian-Pac-Islander,capital-loss_9,90,Poland,0.4536221988714719,0
49,State-gov,Bachelors,4,Separated,Craft-repair,Wife,Asian-Pac-Islander,Female,Black,Other,83,Ireland,0.4388111982988419,0
49,State-gov,Bachelors,4,Separated,Craft-repair,Wife,Asian-Pac-Islander,Male,Black,Other,83,Ireland,0.500080704688325,1
81,Without-pay,Some-college,16,Never-married,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,73,Taiwan,0.5003566331556637,1
81,Without-pay,Some-college,16,Never-married,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,73,Taiwan,0.43878838882038607,0
69,Without-pay,12th,16,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Asian-Pac-Islander,10,Nicaragua,0.6235523412890149,1
69,Without-pay,12th,16,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Asian-Pac-Islander,10,Nicaragua,0.49986383691766695,0
83,Local-gov,Doctorate,13,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_9,99,Philippines,0.4387987367177537,0
83,Local-gov,Doctorate,13,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_9,99,Philippines,0.500231605006581,1
14,Without-pay,Doctorate,14,Separated,Craft-repair,Own-child,Other,Female,Black,White,14,China,0.4387901428219379,0
14,Without-pay,Doctorate,14,Separated,Craft-repair,Own-child,Other,Male,Black,White,14,China,0.5003353319559397,1
24,Without-pay,7th-8th,10,Separated,Handlers-cleaners,Wife,Other,Female,Asian-Pac-Islander,capital-loss_16,51,Poland,0.4387775639492598,0
24,Without-pay,7th-8th,10,Separated,Handlers-cleaners,Wife,Other,Male,Asian-Pac-Islander,capital-loss_16,51,Poland,0.5004873423225179,1
18,Private,HS-grad,16,Separated,Other-service,Wife,Other,Male,Asian-Pac-Islander,capital-loss_5,97,Taiwan,0.5000372268258838,1
18,Private,HS-grad,16,Separated,Other-service,Wife,Other,Female,Asian-Pac-Islander,capital-loss_5,97,Taiwan,0.4388148237674321,0
52,Local-gov,Some-college,16,Widowed,Transport-moving,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,White,62,Hungary,0.5001465082126649,1
52,Local-gov,Some-college,16,Widowed,Transport-moving,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,White,62,Hungary,0.4388057747861619,0
44,Local-gov,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Unmarried,Other,Male,Amer-Indian-Eskimo,capital-loss_19,94,Trinadad&Tobago,0.5775875663955197,1
44,Local-gov,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Unmarried,Other,Female,Amer-Indian-Eskimo,capital-loss_19,94,Trinadad&Tobago,0.45206756620638155,0
42,Federal-gov,Preschool,16,Never-married,Transport-moving,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_5,21,Jamaica,0.4388078957521677,0
42,Federal-gov,Preschool,16,Never-married,Transport-moving,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_5,21,Jamaica,0.500120855865509,1
74,State-gov,Some-college,3,Divorced,Handlers-cleaners,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_15,15,Hungary,0.49676736105594427,0
74,State-gov,Some-college,3,Divorced,Handlers-cleaners,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_15,15,Hungary,0.6206404211773365,1
75,Self-emp-not-inc,9th,16,Divorced,Adm-clerical,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_10,66,Yugoslavia,0.5005295907960763,1
75,Self-emp-not-inc,9th,16,Divorced,Adm-clerical,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_10,66,Yugoslavia,0.37681704441096997,0
31,Self-emp-not-inc,11th,5,Married-AF-spouse,Tech-support,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_19,49,Poland,0.500935557137866,1
31,Self-emp-not-inc,11th,5,Married-AF-spouse,Tech-support,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_19,49,Poland,0.37719850321192644,0
80,Private,Masters,7,Widowed,Sales,Not-in-family,Other,Male,Asian-Pac-Islander,capital-loss_10,85,Poland,0.5001166127600984,1
80,Private,Masters,7,Widowed,Sales,Not-in-family,Other,Female,Asian-Pac-Islander,capital-loss_10,85,Poland,0.43880825536254253,0
41,Local-gov,Preschool,10,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_14,12,Cambodia,0.43877313127308365,0
41,Local-gov,Preschool,10,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_14,12,Cambodia,0.5005408001817409,1
80,Without-pay,Some-college,11,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,76,Laos,0.6150357256313249,1
80,Without-pay,Some-college,11,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,76,Laos,0.49083392577995594,0
75,State-gov,Some-college,12,Separated,Prof-specialty,Unmarried,Other,Male,Amer-Indian-Eskimo,capital-loss_15,37,Puerto-Rico,0.5004477760488772,1
75,State-gov,Some-college,12,Separated,Prof-specialty,Unmarried,Other,Female,Amer-Indian-Eskimo,capital-loss_15,37,Puerto-Rico,0.4387808444294756,0
75,Without-pay,Bachelors,16,Never-married,Farming-fishing,Unmarried,Black,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,96,Philippines,0.4480291758258601,0
75,Without-pay,Bachelors,16,Never-married,Farming-fishing,Unmarried,Black,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,96,Philippines,0.5461865989877446,1
68,Federal-gov,12th,12,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_17,2,Yugoslavia,0.5003123096715557,1
68,Federal-gov,12th,12,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_17,2,Yugoslavia,0.4387920582814466,0
24,Federal-gov,Some-college,10,Widowed,Protective-serv,Wife,Other,Male,Asian-Pac-Islander,capital-loss_16,97,Outlying-US(Guam-USVI-etc),0.5004058106842662,1
24,Federal-gov,Some-college,10,Widowed,Protective-serv,Wife,Other,Female,Asian-Pac-Islander,capital-loss_16,97,Outlying-US(Guam-USVI-etc),0.4387843157264478,0
87,Self-emp-inc,9th,3,Divorced,Prof-specialty,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_13,87,Japan,0.4990218629499862,0
87,Self-emp-inc,9th,3,Divorced,Prof-specialty,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_13,87,Japan,0.622761505352589,1
14,State-gov,7th-8th,4,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_16,1,Laos,0.4882491750089046,0
14,State-gov,7th-8th,4,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_16,1,Laos,0.6125839054646004,1
70,Federal-gov,Preschool,16,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Other,55,Taiwan,0.4531756941135811,0
70,Federal-gov,Preschool,16,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Other,55,Taiwan,0.5711804215122086,1
65,Without-pay,Preschool,11,Married-spouse-absent,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Black,56,Peru,0.5000995881842318,1
65,Without-pay,Preschool,11,Married-spouse-absent,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Black,56,Peru,0.43880967178770547,0
74,Self-emp-not-inc,Prof-school,7,Married-civ-spouse,Protective-serv,Wife,White,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,5,Vietnam,0.4744669205348389,0
74,Self-emp-not-inc,Prof-school,7,Married-civ-spouse,Protective-serv,Wife,White,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,5,Vietnam,0.5994027175989668,1
13,State-gov,12th,5,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,White,66,Iran,0.4916859966600116,0
13,State-gov,12th,5,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,White,66,Iran,0.6112016653420166,1
55,Federal-gov,Assoc-voc,10,Separated,Sales,Husband,White,Female,Asian-Pac-Islander,capital-loss_5,49,Taiwan,0.43877322667826274,0
55,Federal-gov,Assoc-voc,10,Separated,Sales,Husband,White,Male,Asian-Pac-Islander,capital-loss_5,49,Taiwan,0.5005400476739796,1
30,Self-emp-not-inc,Assoc-acdm,16,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_16,18,Jamaica,0.5004417336327942,1
30,Self-emp-not-inc,Assoc-acdm,16,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_16,18,Jamaica,0.43878134347391473,0
27,Federal-gov,Some-college,1,Widowed,Protective-serv,Not-in-family,Other,Male,Black,capital-loss_16,80,South,0.5003032460436941,1
27,Federal-gov,Some-college,1,Widowed,Protective-serv,Not-in-family,Other,Female,Black,capital-loss_16,80,South,0.4387927848355305,0
13,Federal-gov,Some-college,6,Widowed,Tech-support,Wife,Asian-Pac-Islander,Male,Black,capital-loss_13,55,Yugoslavia,0.5004276557713978,1
13,Federal-gov,Some-college,6,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,Black,capital-loss_13,55,Yugoslavia,0.4387824810021432,0
49,Federal-gov,Some-college,16,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,Asian-Pac-Islander,White,52,Holand-Netherlands,0.4387746577564917,0
49,Federal-gov,Some-college,16,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Male,Asian-Pac-Islander,White,52,Holand-Netherlands,0.5005225947086412,1
64,Federal-gov,10th,14,Separated,Craft-repair,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_5,70,Yugoslavia,0.43879977884937493,0
64,Federal-gov,10th,14,Separated,Craft-repair,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_5,70,Yugoslavia,0.5002190247037984,1
52,Private,Some-college,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_6,41,Mexico,0.500462472306927,1
52,Private,Some-college,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_6,41,Mexico,0.4387796114966864,0
73,Without-pay,Prof-school,9,Widowed,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,Black,Amer-Indian-Eskimo,90,Taiwan,0.45630343521410344,0
73,Without-pay,Prof-school,9,Widowed,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,Black,Amer-Indian-Eskimo,90,Taiwan,0.5861789826349312,1
69,Self-emp-inc,Assoc-acdm,1,Widowed,Protective-serv,Husband,White,Male,Black,capital-loss_10,70,Honduras,0.5989204000634533,1
69,Self-emp-inc,Assoc-acdm,1,Widowed,Protective-serv,Husband,White,Female,Black,capital-loss_10,70,Honduras,0.4589892082020077,0
96,Self-emp-inc,Prof-school,2,Never-married,Sales,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_15,5,Ecuador,0.43877580995867754,0
96,Self-emp-inc,Prof-school,2,Never-married,Sales,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_15,5,Ecuador,0.5005087738963363,1
82,Self-emp-not-inc,Some-college,12,Widowed,Protective-serv,Unmarried,White,Male,Asian-Pac-Islander,capital-loss_10,23,Trinadad&Tobago,0.5003940685767586,1
82,Self-emp-not-inc,Some-college,12,Widowed,Protective-serv,Unmarried,White,Female,Asian-Pac-Islander,capital-loss_10,23,Trinadad&Tobago,0.43878529180046,0
100,State-gov,Preschool,1,Never-married,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,93,Greece,0.5001164078691431,1
100,State-gov,Preschool,1,Never-married,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,93,Greece,0.4388082920574824,0
89,Federal-gov,7th-8th,1,Widowed,Prof-specialty,Unmarried,White,Male,Asian-Pac-Islander,capital-loss_12,93,France,0.500315282452043,1
89,Federal-gov,7th-8th,1,Widowed,Prof-specialty,Unmarried,White,Female,Asian-Pac-Islander,capital-loss_12,93,France,0.43879180141895446,0
65,Without-pay,Masters,11,Never-married,Tech-support,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_10,85,Dominican-Republic,0.4555451233553541,0
65,Without-pay,Masters,11,Never-married,Tech-support,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_10,85,Dominican-Republic,0.5825579679802093,1
99,Without-pay,Assoc-acdm,7,Widowed,Sales,Husband,Amer-Indian-Eskimo,Male,Black,Amer-Indian-Eskimo,9,Peru,0.6323641962257611,1
99,Without-pay,Assoc-acdm,7,Widowed,Sales,Husband,Amer-Indian-Eskimo,Female,Black,Amer-Indian-Eskimo,9,Peru,0.49093855676139775,0
46,State-gov,12th,10,Widowed,Protective-serv,Wife,Black,Male,Black,capital-loss_5,48,France,0.6027687207104965,1
46,State-gov,12th,10,Widowed,Protective-serv,Wife,Black,Female,Black,capital-loss_5,48,France,0.45980628000472334,0
88,Self-emp-not-inc,Bachelors,11,Widowed,Armed-Forces,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_16,37,Cuba,0.4387727790078464,0
88,Self-emp-not-inc,Bachelors,11,Widowed,Armed-Forces,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_16,37,Cuba,0.5005452034696803,1
11,Without-pay,HS-grad,8,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,Amer-Indian-Eskimo,capital-loss_11,45,Canada,0.500362060900825,1
11,Without-pay,HS-grad,8,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,Amer-Indian-Eskimo,capital-loss_11,45,Canada,0.4387879484855086,0
100,Self-emp-inc,10th,5,Separated,Adm-clerical,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_14,37,Haiti,0.5003317594041333,1
100,Self-emp-inc,10th,5,Separated,Adm-clerical,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_14,37,Haiti,0.43879045105667824,0
17,Without-pay,Some-college,16,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,10,England,0.4387826718133929,0
17,Without-pay,Some-college,16,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,10,England,0.5004256552919643,1
36,Without-pay,HS-grad,6,Separated,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_18,5,Canada,0.5005002653419579,1
36,Without-pay,HS-grad,6,Separated,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_18,5,Canada,0.43877649981253164,0
85,Federal-gov,10th,15,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_14,6,Vietnam,0.39620048182712486,0
85,Federal-gov,10th,15,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_14,6,Vietnam,0.5209568711472833,1
46,State-gov,Preschool,15,Widowed,Armed-Forces,Wife,White,Male,Asian-Pac-Islander,capital-loss_12,69,Laos,0.5004014707238968,1
46,State-gov,Preschool,15,Widowed,Armed-Forces,Wife,White,Female,Asian-Pac-Islander,capital-loss_12,69,Laos,0.43878467533260773,0
70,Without-pay,9th,6,Never-married,Tech-support,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_16,39,Columbia,0.438795661698722,0
70,Without-pay,9th,6,Never-married,Tech-support,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_16,39,Columbia,0.5002687722185658,1
19,Self-emp-inc,Masters,6,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_13,27,Portugal,0.5703463815920015,1
19,Self-emp-inc,Masters,6,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_13,27,Portugal,0.4499231993276004,0
63,State-gov,Assoc-acdm,1,Widowed,Handlers-cleaners,Other-relative,Other,Female,Black,capital-loss_12,88,Vietnam,0.4387872292720828,0
63,State-gov,Assoc-acdm,1,Widowed,Handlers-cleaners,Other-relative,Other,Male,Black,capital-loss_12,88,Vietnam,0.5003702304580684,1
81,Federal-gov,12th,7,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,85,Portugal,0.6203138031097657,1
81,Federal-gov,12th,7,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,85,Portugal,0.4964205377368931,0
100,Without-pay,9th,16,Separated,Tech-support,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_7,14,Yugoslavia,0.43881607139983403,0
100,Without-pay,9th,16,Separated,Tech-support,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_7,14,Yugoslavia,0.500022098422036,1
34,State-gov,Assoc-acdm,10,Never-married,Sales,Husband,Other,Male,Amer-Indian-Eskimo,capital-loss_18,25,Cambodia,0.5994476284902557,1
34,State-gov,Assoc-acdm,10,Never-married,Sales,Husband,Other,Female,Amer-Indian-Eskimo,capital-loss_18,25,Cambodia,0.45910098675882016,0
95,Without-pay,Bachelors,6,Married-spouse-absent,Handlers-cleaners,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_5,11,Guatemala,0.4387885943100285,0
95,Without-pay,Bachelors,6,Married-spouse-absent,Handlers-cleaners,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_5,11,Guatemala,0.5003540254537717,1
32,State-gov,5th-6th,4,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,40,Taiwan,0.3806115642745905,0
32,State-gov,5th-6th,4,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,40,Taiwan,0.5017971058289789,1
79,Local-gov,Assoc-voc,13,Widowed,Handlers-cleaners,Other-relative,Other,Male,Asian-Pac-Islander,Asian-Pac-Islander,96,Portugal,0.5001247860465368,1
79,Local-gov,Assoc-voc,13,Widowed,Handlers-cleaners,Other-relative,Other,Female,Asian-Pac-Islander,Asian-Pac-Islander,96,Portugal,0.43880757283678373,0
100,Self-emp-not-inc,Some-college,1,Never-married,Priv-house-serv,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_16,21,Greece,0.6020408537692226,1
100,Self-emp-not-inc,Some-college,1,Never-married,Priv-house-serv,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_16,21,Greece,0.4596514915917169,0
89,Self-emp-inc,5th-6th,16,Married-civ-spouse,Protective-serv,Husband,White,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,45,Yugoslavia,0.6207035285438084,1
89,Self-emp-inc,5th-6th,16,Married-civ-spouse,Protective-serv,Husband,White,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,45,Yugoslavia,0.49683435393390146,0
17,State-gov,Prof-school,1,Separated,Protective-serv,Husband,Amer-Indian-Eskimo,Male,Black,capital-loss_14,71,Haiti,0.6357908079226384,1
17,State-gov,Prof-school,1,Separated,Protective-serv,Husband,Amer-Indian-Eskimo,Female,Black,capital-loss_14,71,Haiti,0.4946295225735089,0
43,Without-pay,Some-college,16,Separated,Protective-serv,Husband,Black,Female,Asian-Pac-Islander,capital-loss_6,46,Thailand,0.43878538720621585,0
43,Without-pay,Some-college,16,Separated,Protective-serv,Husband,Black,Male,Asian-Pac-Islander,capital-loss_6,46,Thailand,0.5003928243305693,1
15,Federal-gov,Some-college,3,Separated,Handlers-cleaners,Husband,Black,Male,Asian-Pac-Islander,capital-loss_19,80,Honduras,0.5561121185364938,1
15,Federal-gov,Some-college,3,Separated,Handlers-cleaners,Husband,Black,Female,Asian-Pac-Islander,capital-loss_19,80,Honduras,0.45633073279839537,0
13,Private,9th,8,Separated,Craft-repair,Wife,Black,Female,Black,White,79,Yugoslavia,0.43880128333611834,0
13,Private,9th,8,Separated,Craft-repair,Wife,Black,Male,Black,White,79,Yugoslavia,0.5002004206073232,1
19,State-gov,5th-6th,16,Separated,Tech-support,Husband,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_6,88,Yugoslavia,0.5003546922804003,1
19,State-gov,5th-6th,16,Separated,Tech-support,Husband,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_6,88,Yugoslavia,0.43878855027653196,0
10,Self-emp-inc,10th,11,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_6,26,Outlying-US(Guam-USVI-etc),0.4996211864778998,0
10,Self-emp-inc,10th,11,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_6,26,Outlying-US(Guam-USVI-etc),0.6233246478242835,1
100,Federal-gov,Some-college,2,Separated,Prof-specialty,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_15,38,Ecuador,0.438774899939062,0
100,Federal-gov,Some-college,2,Separated,Prof-specialty,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_15,38,Ecuador,0.5005194878199062,1
32,Federal-gov,Assoc-voc,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_9,66,Puerto-Rico,0.5095780992271821,1
32,Federal-gov,Assoc-voc,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_9,66,Puerto-Rico,0.4791375783078178,0
79,Federal-gov,5th-6th,15,Separated,Transport-moving,Other-relative,Black,Male,Amer-Indian-Eskimo,Other,41,France,0.6391986451531934,1
79,Federal-gov,5th-6th,15,Separated,Transport-moving,Other-relative,Black,Female,Amer-Indian-Eskimo,Other,41,France,0.4983159758498235,0
95,Self-emp-not-inc,Masters,16,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_6,15,South,0.5015917999908344,1
95,Self-emp-not-inc,Masters,16,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_6,15,South,0.3778153354481129,0
88,Self-emp-not-inc,Some-college,5,Separated,Protective-serv,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_17,55,Nicaragua,0.4388138330010756,0
88,Self-emp-not-inc,Some-college,5,Separated,Protective-serv,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_17,55,Nicaragua,0.5000492110846837,1
22,Self-emp-inc,Some-college,7,Married-spouse-absent,Other-service,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_14,27,Haiti,0.5003415867154847,1
22,Self-emp-inc,Some-college,7,Married-spouse-absent,Other-service,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_14,27,Haiti,0.4387896511142356,0
12,Self-emp-inc,9th,2,Separated,Tech-support,Wife,Other,Female,Black,capital-loss_14,60,Poland,0.45049735734091223,0
12,Self-emp-inc,9th,2,Separated,Tech-support,Wife,Other,Male,Black,capital-loss_14,60,Poland,0.5582163420072042,1
74,Self-emp-not-inc,Bachelors,1,Divorced,Handlers-cleaners,Husband,Other,Female,Black,capital-loss_10,10,Yugoslavia,0.4956521034968732,0
74,Self-emp-not-inc,Bachelors,1,Divorced,Handlers-cleaners,Husband,Other,Male,Black,capital-loss_10,10,Yugoslavia,0.6195895214538066,1
44,Federal-gov,Some-college,4,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_13,39,Jamaica,0.5004477760488772,1
44,Federal-gov,Some-college,4,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_13,39,Jamaica,0.4387808444294756,0
42,Self-emp-inc,HS-grad,8,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_7,67,Vietnam,0.49919701064122535,0
42,Self-emp-inc,HS-grad,8,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_7,67,Vietnam,0.622925983228937,1
74,Without-pay,Masters,14,Married-spouse-absent,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_7,7,Yugoslavia,0.6201287600519724,1
74,Without-pay,Masters,14,Married-spouse-absent,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_7,7,Yugoslavia,0.4962242404619648,0
14,Self-emp-not-inc,Masters,16,Never-married,Tech-support,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_15,53,Scotland,0.5004942899822298,1
14,Self-emp-not-inc,Masters,16,Never-married,Tech-support,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_15,53,Scotland,0.43877700619476656,0
92,Without-pay,Bachelors,5,Never-married,Transport-moving,Own-child,White,Female,Amer-Indian-Eskimo,capital-loss_15,40,Yugoslavia,0.38366626201125875,0
92,Without-pay,Bachelors,5,Never-married,Transport-moving,Own-child,White,Male,Amer-Indian-Eskimo,capital-loss_15,40,Yugoslavia,0.5059130750447264,1
82,State-gov,11th,11,Separated,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_11,30,Thailand,0.43879504522769175,0
82,State-gov,11th,11,Separated,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_11,30,Thailand,0.5002761818187689,1
61,State-gov,Masters,11,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,11,Mexico,0.4608757968158194,0
61,State-gov,Masters,11,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,11,Mexico,0.5013289792831691,1
22,Private,Preschool,16,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_9,29,Guatemala,0.5000218823551992,1
22,Private,Preschool,16,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_9,29,Guatemala,0.4388160860778669,0
84,State-gov,5th-6th,7,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_11,35,Ireland,0.5001072138531465,1
84,State-gov,5th-6th,7,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_11,35,Ireland,0.43880903329541016,0
