age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,race,relationship,sex,workclass
35,1,80,1,11th,1,1,Separated,Prof-specialty,Other,Own-child,Female,Self-emp-not-inc
35,1,80,0,11th,1,1,Separated,Prof-specialty,Other,Own-child,Male,Self-emp-not-inc
36,2,83,0,HS-grad,1,2,Widowed,Sales,Other,Own-child,Female,Self-emp-inc
36,2,83,1,HS-grad,1,2,Widowed,Sales,Other,Own-child,Male,Self-emp-inc
42,8,97,1,9th,5,8,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
42,8,97,0,9th,5,8,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
34,0,78,1,11th,0,0,Divorced,Prof-specialty,Other,Wife,Female,Self-emp-not-inc
34,0,78,0,11th,0,0,Divorced,Prof-specialty,Other,Wife,Male,Self-emp-not-inc
35,1,80,1,11th,1,1,Separated,Prof-specialty,Other,Own-child,Female,Self-emp-not-inc
35,1,80,0,11th,1,1,Separated,Prof-specialty,Other,Own-child,Male,Self-emp-not-inc
36,2,83,1,HS-grad,1,2,Widowed,Prof-specialty,Other,Own-child,Female,Self-emp-inc
36,2,83,0,HS-grad,1,2,Widowed,Prof-specialty,Other,Own-child,Male,Self-emp-inc
37,3,85,0,Prof-school,2,3,Married-spouse-absent,Sales,Other,Husband,Female,Self-emp-inc
37,3,85,1,Prof-school,2,3,Married-spouse-absent,Sales,Other,Husband,Male,Self-emp-inc
38,4,88,0,Assoc-acdm,3,5,(null),Exec-managerial,Other,Husband,Female,Federal-gov
38,4,88,1,Assoc-acdm,3,5,(null),Exec-managerial,Other,Husband,Male,Federal-gov
33,0,64,1,Some-college,0,0,Married-civ-spouse,Exec-managerial,Other,Wife,Female,Private
33,0,64,0,Some-college,0,0,Married-civ-spouse,Exec-managerial,Other,Wife,Male,Private
34,0,65,1,11th,0,0,Divorced,Exec-managerial,Other,Wife,Female,Self-emp-not-inc
34,0,65,0,11th,0,0,Divorced,Exec-managerial,Other,Wife,Male,Self-emp-not-inc
35,1,66,1,11th,0,1,Separated,Exec-managerial,Other,Own-child,Female,Self-emp-not-inc
35,1,66,0,11th,0,1,Separated,Exec-managerial,Other,Own-child,Male,Self-emp-not-inc
36,2,67,1,HS-grad,0,2,Widowed,Exec-managerial,Other,Own-child,Female,Self-emp-inc
36,2,67,0,HS-grad,0,2,Widowed,Exec-managerial,Other,Own-child,Male,Self-emp-inc
37,3,68,1,Prof-school,1,3,Married-spouse-absent,Exec-managerial,Other,Husband,Female,Self-emp-inc
37,3,68,0,Prof-school,1,3,Married-spouse-absent,Exec-managerial,Other,Husband,Male,Self-emp-inc
33,0,64,1,Some-college,0,0,Married-civ-spouse,Prof-specialty,Other,Wife,Female,Private
33,0,64,0,Some-college,0,0,Married-civ-spouse,Prof-specialty,Other,Wife,Male,Private
40,2,67,1,Assoc-voc,2,8,Some-college,Exec-managerial,Other,Not-in-family,Female,Local-gov
40,2,67,0,Assoc-voc,2,8,Some-college,Exec-managerial,Other,Not-in-family,Male,Local-gov
41,3,70,1,9th,2,9,11th,Exec-managerial,Other,Not-in-family,Female,State-gov
41,3,70,0,9th,2,9,11th,Exec-managerial,Other,Not-in-family,Male,State-gov
42,3,72,1,9th,2,9,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
42,3,72,0,9th,2,9,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
39,2,65,1,Assoc-acdm,3,2,Bachelors,Exec-managerial,Other,Husband,Female,Local-gov
39,2,65,0,Assoc-acdm,3,2,Bachelors,Exec-managerial,Other,Husband,Male,Local-gov
40,2,67,1,Assoc-voc,4,3,Some-college,Exec-managerial,Other,Not-in-family,Female,Local-gov
40,2,67,0,Assoc-voc,4,3,Some-college,Exec-managerial,Other,Not-in-family,Male,Local-gov
41,3,70,1,9th,4,3,11th,Exec-managerial,Other,Not-in-family,Female,State-gov
41,3,70,0,9th,4,3,11th,Exec-managerial,Other,Not-in-family,Male,State-gov
42,3,72,1,9th,5,4,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
42,3,72,0,9th,5,4,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
45,0,39,1,Some-college,0,0,Married-civ-spouse,Exec-managerial,Other,Wife,Female,Private
45,0,39,0,Some-college,0,0,Married-civ-spouse,Exec-managerial,Other,Wife,Male,Private
22,0,89,1,Some-college,0,11,Married-civ-spouse,Exec-managerial,Other,Wife,Female,Private
22,0,89,0,Some-college,0,11,Married-civ-spouse,Exec-managerial,Other,Wife,Male,Private
22,0,90,1,11th,0,11,Divorced,Exec-managerial,Other,Wife,Female,Self-emp-not-inc
22,0,90,0,11th,0,11,Divorced,Exec-managerial,Other,Wife,Male,Self-emp-not-inc
30,3,97,1,9th,2,19,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
30,3,97,0,9th,2,19,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
27,2,90,1,Assoc-acdm,5,2,Bachelors,Exec-managerial,Other,Husband,Female,Local-gov
27,2,90,0,Assoc-acdm,5,2,Bachelors,Exec-managerial,Other,Husband,Male,Local-gov
28,2,92,1,Assoc-voc,5,3,Some-college,Exec-managerial,Other,Not-in-family,Female,Local-gov
28,2,92,0,Assoc-voc,5,3,Some-college,Exec-managerial,Other,Not-in-family,Male,Local-gov
29,3,95,1,9th,5,3,11th,Exec-managerial,Other,Not-in-family,Female,State-gov
29,3,95,0,9th,5,3,11th,Exec-managerial,Other,Not-in-family,Male,State-gov
30,3,97,1,9th,5,4,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
30,3,97,0,9th,5,4,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
28,2,92,1,Assoc-voc,5,6,Some-college,Exec-managerial,Other,Not-in-family,Female,Local-gov
28,2,92,0,Assoc-voc,5,6,Some-college,Exec-managerial,Other,Not-in-family,Male,Local-gov
29,3,95,1,9th,5,7,11th,Exec-managerial,Other,Not-in-family,Female,State-gov
29,3,95,0,9th,5,7,11th,Exec-managerial,Other,Not-in-family,Male,State-gov
30,3,97,1,9th,5,8,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
30,3,97,0,9th,5,8,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
22,0,89,1,Some-college,0,0,Married-civ-spouse,Prof-specialty,Other,Wife,Female,Private
22,0,89,0,Some-college,0,0,Married-civ-spouse,Prof-specialty,Other,Wife,Male,Private
22,0,90,1,11th,0,0,Divorced,Prof-specialty,Other,Wife,Female,Self-emp-not-inc
22,0,90,0,11th,0,0,Divorced,Prof-specialty,Other,Wife,Male,Self-emp-not-inc
23,0,91,1,11th,0,0,Separated,Prof-specialty,Other,Own-child,Female,Self-emp-not-inc
23,0,91,0,11th,0,0,Separated,Prof-specialty,Other,Own-child,Male,Self-emp-not-inc
24,1,92,1,HS-grad,0,1,Widowed,Prof-specialty,Other,Own-child,Female,Self-emp-inc
24,1,92,0,HS-grad,0,1,Widowed,Prof-specialty,Other,Own-child,Male,Self-emp-inc
25,1,93,1,Prof-school,1,1,Married-spouse-absent,Prof-specialty,Other,Husband,Female,Self-emp-inc
25,1,93,0,Prof-school,1,1,Married-spouse-absent,Prof-specialty,Other,Husband,Male,Self-emp-inc
27,2,94,1,Assoc-acdm,1,2,(null),Prof-specialty,Other,Husband,Female,Federal-gov
27,2,94,0,Assoc-acdm,1,2,(null),Prof-specialty,Other,Husband,Male,Federal-gov
27,2,95,1,Assoc-acdm,1,2,Bachelors,Prof-specialty,Other,Husband,Female,Local-gov
27,2,95,0,Assoc-acdm,1,2,Bachelors,Prof-specialty,Other,Husband,Male,Local-gov
28,2,96,1,Assoc-voc,2,3,Some-college,Prof-specialty,Other,Not-in-family,Female,Local-gov
28,2,96,0,Assoc-voc,2,3,Some-college,Prof-specialty,Other,Not-in-family,Male,Local-gov
29,3,97,1,9th,2,3,11th,Prof-specialty,Other,Not-in-family,Female,State-gov
29,3,97,0,9th,2,3,11th,Prof-specialty,Other,Not-in-family,Male,State-gov
30,3,98,1,9th,2,4,Prof-school,Prof-specialty,Other,Other-relative,Female,State-gov
30,3,98,0,9th,2,4,Prof-school,Prof-specialty,Other,Other-relative,Male,State-gov
27,5,90,1,Assoc-acdm,1,5,Bachelors,Exec-managerial,Other,Husband,Female,Local-gov
27,5,90,0,Assoc-acdm,1,5,Bachelors,Exec-managerial,Other,Husband,Male,Local-gov
28,6,92,1,Assoc-voc,2,6,Some-college,Exec-managerial,Other,Not-in-family,Female,Local-gov
28,6,92,0,Assoc-voc,2,6,Some-college,Exec-managerial,Other,Not-in-family,Male,Local-gov
29,7,95,1,9th,2,7,11th,Exec-managerial,Other,Not-in-family,Female,State-gov
29,7,95,0,9th,2,7,11th,Exec-managerial,Other,Not-in-family,Male,State-gov
30,8,97,1,9th,2,8,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
30,8,97,0,9th,2,8,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
22,5,89,1,Some-college,0,0,Married-civ-spouse,Prof-specialty,Other,Wife,Female,Private
22,5,89,0,Some-college,0,0,Married-civ-spouse,Prof-specialty,Other,Wife,Male,Private
22,5,90,1,11th,0,0,Divorced,Prof-specialty,Other,Wife,Female,Self-emp-not-inc
22,5,90,0,11th,0,0,Divorced,Prof-specialty,Other,Wife,Male,Self-emp-not-inc
23,5,91,1,11th,0,0,Separated,Prof-specialty,Other,Own-child,Female,Self-emp-not-inc
23,5,91,0,11th,0,0,Separated,Prof-specialty,Other,Own-child,Male,Self-emp-not-inc
24,6,92,1,HS-grad,0,1,Widowed,Prof-specialty,Other,Own-child,Female,Self-emp-inc
24,6,92,0,HS-grad,0,1,Widowed,Prof-specialty,Other,Own-child,Male,Self-emp-inc
25,6,93,1,Prof-school,1,1,Married-spouse-absent,Prof-specialty,Other,Husband,Female,Self-emp-inc
25,6,93,0,Prof-school,1,1,Married-spouse-absent,Prof-specialty,Other,Husband,Male,Self-emp-inc
27,7,94,1,Assoc-acdm,1,2,(null),Prof-specialty,Other,Husband,Female,Federal-gov
27,7,94,0,Assoc-acdm,1,2,(null),Prof-specialty,Other,Husband,Male,Federal-gov
27,7,95,1,Assoc-acdm,1,2,Bachelors,Prof-specialty,Other,Husband,Female,Local-gov
27,7,95,0,Assoc-acdm,1,2,Bachelors,Prof-specialty,Other,Husband,Male,Local-gov
28,7,96,1,Assoc-voc,2,3,Some-college,Prof-specialty,Other,Not-in-family,Female,Local-gov
28,7,96,0,Assoc-voc,2,3,Some-college,Prof-specialty,Other,Not-in-family,Male,Local-gov
22,0,89,1,Some-college,0,6,Married-civ-spouse,Prof-specialty,Other,Wife,Female,Private
22,0,89,0,Some-college,0,6,Married-civ-spouse,Prof-specialty,Other,Wife,Male,Private
22,0,90,1,11th,0,6,Divorced,Prof-specialty,Other,Wife,Female,Self-emp-not-inc
22,0,90,0,11th,0,6,Divorced,Prof-specialty,Other,Wife,Male,Self-emp-not-inc
23,0,91,1,11th,0,6,Separated,Prof-specialty,Other,Own-child,Female,Self-emp-not-inc
23,0,91,0,11th,0,6,Separated,Prof-specialty,Other,Own-child,Male,Self-emp-not-inc
24,1,92,1,HS-grad,0,7,Widowed,Prof-specialty,Other,Own-child,Female,Self-emp-inc
24,1,92,0,HS-grad,0,7,Widowed,Prof-specialty,Other,Own-child,Male,Self-emp-inc
25,1,93,1,Prof-school,1,7,Married-spouse-absent,Prof-specialty,Other,Husband,Female,Self-emp-inc
25,1,93,0,Prof-school,1,7,Married-spouse-absent,Prof-specialty,Other,Husband,Male,Self-emp-inc
27,2,94,1,Assoc-acdm,1,8,(null),Prof-specialty,Other,Husband,Female,Federal-gov
27,2,94,0,Assoc-acdm,1,8,(null),Prof-specialty,Other,Husband,Male,Federal-gov
27,2,95,1,Assoc-acdm,1,8,Bachelors,Prof-specialty,Other,Husband,Female,Local-gov
27,2,95,0,Assoc-acdm,1,8,Bachelors,Prof-specialty,Other,Husband,Male,Local-gov
28,2,96,1,Assoc-voc,2,8,Some-college,Prof-specialty,Other,Not-in-family,Female,Local-gov
28,2,96,0,Assoc-voc,2,8,Some-college,Prof-specialty,Other,Not-in-family,Male,Local-gov
27,2,88,1,Assoc-acdm,1,2,(null),Prof-specialty,Other,Husband,Female,Federal-gov
27,2,88,0,Assoc-acdm,1,2,(null),Prof-specialty,Other,Husband,Male,Federal-gov
27,2,90,1,Assoc-acdm,1,2,Bachelors,Prof-specialty,Other,Husband,Female,Local-gov
27,2,90,0,Assoc-acdm,1,2,Bachelors,Prof-specialty,Other,Husband,Male,Local-gov
28,2,92,1,Assoc-voc,2,3,Some-college,Prof-specialty,Other,Not-in-family,Female,Local-gov
28,2,92,0,Assoc-voc,2,3,Some-college,Prof-specialty,Other,Not-in-family,Male,Local-gov
29,3,95,1,9th,2,3,11th,Prof-specialty,Other,Not-in-family,Female,State-gov
29,3,95,0,9th,2,3,11th,Prof-specialty,Other,Not-in-family,Male,State-gov
30,3,97,1,9th,2,4,Prof-school,Prof-specialty,Other,Other-relative,Female,State-gov
30,3,97,0,9th,2,4,Prof-school,Prof-specialty,Other,Other-relative,Male,State-gov
29,7,95,1,9th,2,7,11th,Exec-managerial,Other,Not-in-family,Female,State-gov
29,7,95,0,9th,2,7,11th,Exec-managerial,Other,Not-in-family,Male,State-gov
30,8,97,1,9th,2,8,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
30,8,97,0,9th,2,8,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
15,2,94,1,Assoc-acdm,1,2,(null),Exec-managerial,Other,Husband,Female,Federal-gov
15,2,94,0,Assoc-acdm,1,2,(null),Exec-managerial,Other,Husband,Male,Federal-gov
16,2,95,1,Assoc-acdm,1,2,Bachelors,Exec-managerial,Other,Husband,Female,Local-gov
16,2,95,0,Assoc-acdm,1,2,Bachelors,Exec-managerial,Other,Husband,Male,Local-gov
17,2,96,1,Assoc-voc,2,3,Some-college,Exec-managerial,Other,Not-in-family,Female,Local-gov
17,2,96,0,Assoc-voc,2,3,Some-college,Exec-managerial,Other,Not-in-family,Male,Local-gov
18,3,97,1,9th,2,3,11th,Exec-managerial,Other,Not-in-family,Female,State-gov
18,3,97,0,9th,2,3,11th,Exec-managerial,Other,Not-in-family,Male,State-gov
19,3,98,1,9th,2,4,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
19,3,98,0,9th,2,4,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
12,0,91,1,11th,0,0,Separated,Prof-specialty,Other,Own-child,Female,Self-emp-not-inc
12,0,91,0,11th,0,0,Separated,Prof-specialty,Other,Own-child,Male,Self-emp-not-inc
13,1,92,1,HS-grad,0,1,Widowed,Prof-specialty,Other,Own-child,Female,Self-emp-inc
13,1,92,0,HS-grad,0,1,Widowed,Prof-specialty,Other,Own-child,Male,Self-emp-inc
18,3,95,1,9th,2,3,11th,Exec-managerial,Other,Not-in-family,Female,State-gov
18,3,95,0,9th,2,3,11th,Exec-managerial,Other,Not-in-family,Male,State-gov
19,3,97,1,9th,2,4,Prof-school,Exec-managerial,Other,Other-relative,Female,State-gov
19,3,97,0,9th,2,4,Prof-school,Exec-managerial,Other,Other-relative,Male,State-gov
51,10,89,1,Some-college,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
51,10,89,0,Some-college,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
51,10,90,1,11th,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
51,10,90,0,11th,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
51,10,91,1,11th,4,32,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
51,10,91,0,11th,4,32,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
45,10,76,1,Some-college,4,31,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,Private
45,10,76,0,Some-college,4,31,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,Private
45,10,78,1,11th,4,31,Divorced,Sales,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
45,10,78,0,11th,4,31,Divorced,Sales,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
46,11,80,1,Prof-school,4,32,Separated,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
46,11,80,0,Prof-school,4,32,Separated,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
47,12,83,1,Assoc-acdm,4,33,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
47,12,83,0,Assoc-acdm,4,33,Widowed,Sales,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
48,13,85,1,9th,4,34,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
48,13,85,0,9th,4,34,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
45,10,89,1,12th,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
45,10,89,0,12th,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
45,10,90,1,Masters,4,21,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
45,10,90,0,Masters,4,21,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
45,10,89,1,Some-college,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
45,10,89,0,Some-college,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
45,10,90,1,11th,4,21,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
45,10,90,0,11th,4,21,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
46,11,91,1,11th,4,22,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
46,11,91,0,11th,4,22,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
47,12,92,1,HS-grad,4,23,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
47,12,92,0,HS-grad,4,23,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
48,13,93,1,Prof-school,4,24,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
48,13,93,0,Prof-school,4,24,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
50,14,94,1,Assoc-acdm,5,25,(null),Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Federal-gov
50,14,94,0,Assoc-acdm,5,25,(null),Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Federal-gov
50,15,95,1,Assoc-acdm,5,26,Bachelors,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Local-gov
50,15,95,0,Assoc-acdm,5,26,Bachelors,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Local-gov
51,16,96,1,Assoc-voc,5,27,Some-college,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
51,16,96,0,Assoc-voc,5,27,Some-college,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
51,15,76,1,Some-college,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
51,15,76,0,Some-college,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
51,10,76,1,Assoc-acdm,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
51,10,76,0,Assoc-acdm,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
51,10,77,1,Assoc-acdm,4,21,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
51,10,77,0,Assoc-acdm,4,21,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
51,10,78,1,Assoc-voc,4,22,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
51,10,78,0,Assoc-voc,4,22,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
51,10,76,1,Some-college,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
51,10,76,0,Some-college,4,21,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
51,10,77,1,Some-college,4,21,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
51,10,77,0,Some-college,4,21,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
51,10,78,1,11th,4,22,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
51,10,78,0,11th,4,22,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
52,11,79,1,11th,4,23,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
52,11,79,0,11th,4,23,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
52,11,80,1,11th,4,24,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
52,11,80,0,11th,4,24,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
53,12,82,1,HS-grad,5,25,(null),Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Federal-gov
53,12,82,0,HS-grad,5,25,(null),Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Federal-gov
50,15,90,1,Masters,5,26,Bachelors,Exec-managerial,Amer-Indian-Eskimo,Husband,Female,Local-gov
50,15,90,0,Masters,5,26,Bachelors,Exec-managerial,Amer-Indian-Eskimo,Husband,Male,Local-gov
51,16,92,1,1st-4th,5,27,Some-college,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
51,16,92,0,1st-4th,5,27,Some-college,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
52,17,95,1,Doctorate,5,28,11th,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
52,17,95,0,Doctorate,5,28,11th,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
53,18,97,1,5th-6th,5,29,Prof-school,Exec-managerial,Amer-Indian-Eskimo,Other-relative,Female,State-gov
53,18,97,0,5th-6th,5,29,Prof-school,Exec-managerial,Amer-Indian-Eskimo,Other-relative,Male,State-gov
51,0,89,1,12th,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
51,0,89,0,12th,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
51,0,90,1,Masters,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
51,0,90,0,Masters,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
51,1,91,1,Masters,4,32,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
51,1,91,0,Masters,4,32,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
52,2,92,1,1st-4th,4,33,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
52,2,92,0,1st-4th,4,33,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
52,3,93,1,10th,4,34,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
52,3,93,0,10th,4,34,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
45,0,89,1,Some-college,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
45,0,89,0,Some-college,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
45,0,90,1,11th,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
45,0,90,0,11th,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
46,1,91,1,11th,4,32,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
46,1,91,0,11th,4,32,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
47,2,92,1,HS-grad,4,33,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
47,2,92,0,HS-grad,4,33,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
48,3,93,1,Prof-school,4,34,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
48,3,93,0,Prof-school,4,34,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
50,4,94,1,Assoc-acdm,5,35,(null),Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Federal-gov
50,4,94,0,Assoc-acdm,5,35,(null),Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Federal-gov
50,5,95,1,Assoc-acdm,5,36,Bachelors,Prof-specialty,Amer-Indian-Eskimo,Husband,Female,Local-gov
50,5,95,0,Assoc-acdm,5,36,Bachelors,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Local-gov
51,0,76,1,Some-college,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
51,0,76,0,Some-college,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
51,0,77,1,11th,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
51,0,77,0,11th,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
45,0,89,1,12th,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Private
45,0,89,0,12th,4,31,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Private
45,0,90,1,Masters,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
45,0,90,0,Masters,4,31,Divorced,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
46,1,91,1,Masters,4,32,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
46,1,91,0,Masters,4,32,Separated,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
47,2,92,1,1st-4th,4,33,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
47,2,92,0,1st-4th,4,33,Widowed,Prof-specialty,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
52,7,95,1,9th,5,38,11th,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
52,7,95,0,9th,5,38,11th,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
53,8,97,1,9th,5,39,Prof-school,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Female,State-gov
53,8,97,0,9th,5,39,Prof-school,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Male,State-gov
