age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,output,race,relationship,sex,workclass
36,Amer-Indian-Eskimo,capital-loss_14,0,Some-college,15,29,Never-married,Protective-serv,0.4387812847627979,Other,Wife,Female,Without-pay
33,Black,White,0,Prof-school,6,69,Separated,Protective-serv,0.4387765144902757,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc
33,Black,White,1,Prof-school,6,69,Separated,Protective-serv,0.5005000753523429,Amer-Indian-Eskimo,Husband,Male,Self-emp-not-inc
80,Amer-Indian-Eskimo,capital-loss_5,0,5th-6th,11,65,Never-married,Farming-fishing,0.4597824738690341,White,Other-relative,Female,Self-emp-not-inc
80,Amer-Indian-Eskimo,capital-loss_5,1,5th-6th,11,65,Never-married,Farming-fishing,0.6026567399482563,White,Other-relative,Male,Self-emp-not-inc
27,Amer-Indian-Eskimo,capital-loss_9,1,12th,11,81,Never-married,Farming-fishing,0.5001269988688338,Amer-Indian-Eskimo,Wife,Male,Local-gov
27,Amer-Indian-Eskimo,capital-loss_9,0,12th,11,81,Never-married,Farming-fishing,0.4388073820231721,Amer-Indian-Eskimo,Wife,Female,Local-gov
29,Amer-Indian-Eskimo,capital-loss_15,0,Assoc-voc,7,28,Married-AF-spouse,Adm-clerical,0.4982544589921222,Other,Wife,Female,Self-emp-not-inc
29,Amer-Indian-Eskimo,capital-loss_15,1,Assoc-voc,7,28,Married-AF-spouse,Adm-clerical,0.6220401269538253,Other,Wife,Male,Self-emp-not-inc
26,Amer-Indian-Eskimo,capital-loss_6,0,Doctorate,2,60,Married-AF-spouse,Transport-moving,0.4388062591588244,Amer-Indian-Eskimo,Wife,Female,Without-pay
26,Amer-Indian-Eskimo,capital-loss_6,1,Doctorate,2,60,Married-AF-spouse,Transport-moving,0.5001405104957786,Amer-Indian-Eskimo,Wife,Male,Without-pay
35,Black,Asian-Pac-Islander,0,HS-grad,4,63,Never-married,Other-service,0.4388046592616857,Asian-Pac-Islander,Wife,Female,State-gov
35,Black,Asian-Pac-Islander,1,HS-grad,4,63,Never-married,Other-service,0.5001597367172733,Asian-Pac-Islander,Wife,Male,State-gov
46,Amer-Indian-Eskimo,capital-loss_10,0,Assoc-acdm,16,29,Never-married,Priv-house-serv,0.4387895410304381,White,Wife,Female,Without-pay
46,Amer-Indian-Eskimo,capital-loss_10,1,Assoc-acdm,16,29,Never-married,Priv-house-serv,0.5003427378296478,White,Wife,Male,Without-pay
20,Amer-Indian-Eskimo,capital-loss_16,1,Bachelors,7,72,Married-spouse-absent,Armed-Forces,0.5014868483823898,Black,Unmarried,Male,Without-pay
20,Amer-Indian-Eskimo,capital-loss_16,0,Bachelors,7,72,Married-spouse-absent,Armed-Forces,0.4389548202842107,Black,Unmarried,Female,Without-pay
20,Amer-Indian-Eskimo,capital-loss_15,1,Doctorate,16,63,Separated,Prof-specialty,0.5005414632826374,White,Wife,Male,Federal-gov
20,Amer-Indian-Eskimo,capital-loss_15,0,Doctorate,16,63,Separated,Prof-specialty,0.438773079901066,White,Wife,Female,Federal-gov
100,Asian-Pac-Islander,capital-loss_10,1,12th,6,92,Widowed,Tech-support,0.500520724614947,White,Own-child,Male,Without-pay
100,Asian-Pac-Islander,capital-loss_10,0,12th,6,92,Widowed,Tech-support,0.4387748045338035,White,Own-child,Female,Without-pay
84,Amer-Indian-Eskimo,capital-loss_19,1,Masters,5,49,Separated,Machine-op-inspct,0.500002559274435,Asian-Pac-Islander,Unmarried,Male,State-gov
84,Amer-Indian-Eskimo,capital-loss_19,0,Masters,5,49,Separated,Machine-op-inspct,0.4388177080011576,Asian-Pac-Islander,Unmarried,Female,State-gov
57,Black,capital-loss_9,1,Assoc-acdm,5,36,Widowed,Sales,0.5005594154348268,Amer-Indian-Eskimo,Wife,Male,Without-pay
57,Black,capital-loss_9,0,Assoc-acdm,5,36,Widowed,Sales,0.4387716047908344,Amer-Indian-Eskimo,Wife,Female,Without-pay
36,Amer-Indian-Eskimo,capital-loss_14,0,Some-college,16,94,Separated,Protective-serv,0.4387957497660275,Asian-Pac-Islander,Husband,Female,State-gov
36,Amer-Indian-Eskimo,capital-loss_14,1,Some-college,16,94,Separated,Protective-serv,0.5002676769835332,Asian-Pac-Islander,Husband,Male,State-gov
60,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,11,16,Never-married,Prof-specialty,0.6091548906099713,White,Wife,Male,Without-pay
60,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,11,16,Never-married,Prof-specialty,0.4663354361315365,White,Wife,Female,Without-pay
62,Asian-Pac-Islander,capital-loss_9,0,Prof-school,3,70,Separated,Armed-Forces,0.4388079251081142,Asian-Pac-Islander,Own-child,Female,Federal-gov
62,Asian-Pac-Islander,capital-loss_9,1,Prof-school,3,70,Separated,Armed-Forces,0.500120855865509,Asian-Pac-Islander,Own-child,Male,Federal-gov
25,Asian-Pac-Islander,capital-loss_9,1,HS-grad,13,98,Widowed,Armed-Forces,0.5000111088156682,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov
25,Asian-Pac-Islander,capital-loss_9,0,HS-grad,13,98,Widowed,Armed-Forces,0.4388169887770936,Amer-Indian-Eskimo,Other-relative,Female,Federal-gov
38,Amer-Indian-Eskimo,capital-loss_5,1,11th,13,1,Divorced,Tech-support,0.6233903783597745,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
38,Amer-Indian-Eskimo,capital-loss_5,0,11th,13,1,Divorced,Tech-support,0.4996912815069069,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
68,Amer-Indian-Eskimo,capital-loss_5,1,Prof-school,16,6,Never-married,Exec-managerial,0.500217616544334,White,Unmarried,Male,Self-emp-not-inc
68,Amer-Indian-Eskimo,capital-loss_5,0,Prof-school,16,6,Never-married,Exec-managerial,0.4387998889337326,White,Unmarried,Female,Self-emp-not-inc
57,Amer-Indian-Eskimo,capital-loss_11,0,Some-college,13,34,Never-married,Craft-repair,0.43877833453138,Other,Wife,Female,Without-pay
57,Amer-Indian-Eskimo,capital-loss_11,1,Some-college,13,34,Never-married,Craft-repair,0.5004780589077467,Other,Wife,Male,Without-pay
95,Amer-Indian-Eskimo,capital-loss_5,0,7th-8th,11,86,Married-AF-spouse,Farming-fishing,0.3970447494690296,Amer-Indian-Eskimo,Wife,Female,Without-pay
95,Amer-Indian-Eskimo,capital-loss_5,1,7th-8th,11,86,Married-AF-spouse,Farming-fishing,0.5218372851553001,Amer-Indian-Eskimo,Wife,Male,Without-pay
100,Amer-Indian-Eskimo,capital-loss_10,1,12th,1,85,Never-married,Protective-serv,0.5001920461560223,Other,Wife,Male,Self-emp-not-inc
100,Amer-Indian-Eskimo,capital-loss_10,0,12th,1,85,Never-married,Protective-serv,0.4388020098935338,Other,Wife,Female,Self-emp-not-inc
61,Black,capital-loss_5,1,Some-college,5,64,Widowed,Tech-support,0.5005573590771467,Other,Husband,Male,Local-gov
61,Black,capital-loss_5,0,Some-college,5,64,Widowed,Tech-support,0.4387717735844876,Other,Husband,Female,Local-gov
10,capital-gain_15,capital-loss_19,1,10th,16,50,Divorced,Machine-op-inspct,0.5053623386048353,White,Wife,Male,Federal-gov
10,capital-gain_15,capital-loss_19,0,10th,16,50,Divorced,Machine-op-inspct,0.4734552309014113,White,Wife,Female,Federal-gov
60,Asian-Pac-Islander,capital-loss_15,1,Bachelors,5,47,Widowed,Other-service,0.5001494511917429,Amer-Indian-Eskimo,Unmarried,Male,Private
60,Asian-Pac-Islander,capital-loss_15,0,Bachelors,5,47,Widowed,Other-service,0.4388055252608964,Amer-Indian-Eskimo,Unmarried,Female,Private
88,Asian-Pac-Islander,capital-loss_7,1,5th-6th,5,51,Separated,Tech-support,0.5004668085410897,Other,Wife,Male,State-gov
88,Asian-Pac-Islander,capital-loss_7,0,5th-6th,5,51,Separated,Tech-support,0.4387792592303139,Other,Wife,Female,State-gov
100,Amer-Indian-Eskimo,capital-loss_13,1,Some-college,9,86,Widowed,Craft-repair,0.5000326745211613,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
100,Amer-Indian-Eskimo,capital-loss_13,0,Some-college,9,86,Widowed,Craft-repair,0.4388151907180582,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
88,Amer-Indian-Eskimo,capital-loss_14,1,Doctorate,6,100,Married-AF-spouse,Other-service,0.6236143766229069,Amer-Indian-Eskimo,Husband,Male,Without-pay
88,Amer-Indian-Eskimo,capital-loss_14,0,Doctorate,6,100,Married-AF-spouse,Other-service,0.4999299682681372,Amer-Indian-Eskimo,Husband,Female,Without-pay
69,Amer-Indian-Eskimo,capital-loss_18,1,10th,9,40,Divorced,Sales,0.5814498669184804,White,Husband,Male,State-gov
69,Amer-Indian-Eskimo,capital-loss_18,0,10th,9,40,Divorced,Sales,0.4559966586238035,White,Husband,Female,State-gov
79,Amer-Indian-Eskimo,capital-loss_11,0,Some-college,16,35,Widowed,Exec-managerial,0.4387966377782396,Amer-Indian-Eskimo,Wife,Female,Private
79,Amer-Indian-Eskimo,capital-loss_11,1,Some-college,16,35,Widowed,Exec-managerial,0.5002570114803454,Amer-Indian-Eskimo,Wife,Male,Private
29,Amer-Indian-Eskimo,capital-loss_10,1,Some-college,16,85,Never-married,Armed-Forces,0.500495537953257,White,Wife,Male,Self-emp-not-inc
29,Amer-Indian-Eskimo,capital-loss_10,0,Some-college,16,85,Never-married,Armed-Forces,0.4387768887727877,White,Wife,Female,Self-emp-not-inc
34,Black,capital-loss_13,1,Assoc-voc,7,61,Widowed,Farming-fishing,0.5005217118158033,Other,Not-in-family,Male,Without-pay
34,Black,capital-loss_13,0,Assoc-voc,7,61,Widowed,Farming-fishing,0.4387747311451462,Other,Not-in-family,Female,Without-pay
56,Asian-Pac-Islander,capital-loss_8,0,Bachelors,16,66,Widowed,Other-service,0.4387996467481536,Other,Unmarried,Female,State-gov
56,Asian-Pac-Islander,capital-loss_8,1,Bachelors,16,66,Widowed,Other-service,0.5002204850173133,Other,Unmarried,Male,State-gov
99,Amer-Indian-Eskimo,capital-loss_7,0,Prof-school,14,20,Separated,Prof-specialty,0.4388043216688741,Asian-Pac-Islander,Unmarried,Female,Without-pay
99,Amer-Indian-Eskimo,capital-loss_7,1,Prof-school,14,20,Separated,Prof-specialty,0.5001641437352341,Asian-Pac-Islander,Unmarried,Male,Without-pay
74,Amer-Indian-Eskimo,Black,1,Assoc-voc,16,78,Never-married,Handlers-cleaners,0.5002666339025474,White,Wife,Male,Without-pay
74,Amer-Indian-Eskimo,Black,0,Assoc-voc,16,78,Never-married,Handlers-cleaners,0.4387958378333368,White,Wife,Female,Without-pay
36,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Assoc-voc,16,7,Married-civ-spouse,Armed-Forces,0.5021631843486258,White,Not-in-family,Male,Without-pay
36,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Assoc-voc,16,7,Married-civ-spouse,Armed-Forces,0.4975088966376916,White,Not-in-family,Female,Without-pay
85,Black,Black,0,5th-6th,2,28,Separated,Adm-clerical,0.4387738578203305,Black,Not-in-family,Female,Without-pay
85,Black,Black,1,5th-6th,2,28,Separated,Adm-clerical,0.5005317887148764,Black,Not-in-family,Male,Without-pay
68,Amer-Indian-Eskimo,Other,1,7th-8th,6,5,Married-civ-spouse,Sales,0.5000000037252903,Amer-Indian-Eskimo,Husband,Female,Without-pay
68,Amer-Indian-Eskimo,Other,1,7th-8th,6,5,Married-civ-spouse,Sales,0.6236802969647305,Amer-Indian-Eskimo,Husband,Male,Without-pay
70,Amer-Indian-Eskimo,capital-loss_15,0,Masters,11,28,Separated,Tech-support,0.4387796848855217,Black,Other-relative,Female,Self-emp-not-inc
70,Amer-Indian-Eskimo,capital-loss_15,1,Masters,11,28,Separated,Tech-support,0.5004617831288105,Black,Other-relative,Male,Self-emp-not-inc
60,Amer-Indian-Eskimo,capital-loss_15,1,7th-8th,11,46,Divorced,Farming-fishing,0.5884541638111628,Amer-Indian-Eskimo,Husband,Male,Without-pay
60,Amer-Indian-Eskimo,capital-loss_15,0,7th-8th,11,46,Divorced,Farming-fishing,0.463161915346797,Amer-Indian-Eskimo,Husband,Female,Without-pay
42,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,13,41,Divorced,Machine-op-inspct,0.6236365511028826,Asian-Pac-Islander,Wife,Male,State-gov
42,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,13,41,Divorced,Machine-op-inspct,0.4999533928932109,Asian-Pac-Islander,Wife,Female,State-gov
76,Black,Amer-Indian-Eskimo,1,Prof-school,6,26,Separated,Handlers-cleaners,0.5000367760657601,White,Not-in-family,Male,Self-emp-not-inc
76,Black,Amer-Indian-Eskimo,0,Prof-school,6,26,Separated,Handlers-cleaners,0.4388148384454558,White,Not-in-family,Female,Self-emp-not-inc
63,Asian-Pac-Islander,capital-loss_12,1,Masters,11,71,Widowed,Handlers-cleaners,0.5001679360803397,Black,Wife,Male,Without-pay
63,Asian-Pac-Islander,capital-loss_12,0,Masters,11,71,Widowed,Handlers-cleaners,0.4388039987540638,Black,Wife,Female,Without-pay
32,Asian-Pac-Islander,capital-loss_10,1,Bachelors,1,78,Married-spouse-absent,Tech-support,0.5005084460711293,Other,Wife,Male,Without-pay
32,Asian-Pac-Islander,capital-loss_10,0,Bachelors,1,78,Married-spouse-absent,Tech-support,0.4387758393141559,Other,Wife,Female,Without-pay
22,Amer-Indian-Eskimo,capital-loss_10,1,Some-college,7,70,Married-civ-spouse,Armed-Forces,0.5003370530392794,Other,Wife,Male,Without-pay
22,Amer-Indian-Eskimo,capital-loss_10,0,Some-college,7,70,Married-civ-spouse,Armed-Forces,0.438790003382428,Other,Wife,Female,Without-pay
68,Amer-Indian-Eskimo,capital-loss_5,0,Some-college,16,7,Never-married,Armed-Forces,0.4388046299057869,Asian-Pac-Islander,Unmarried,Female,Without-pay
68,Amer-Indian-Eskimo,capital-loss_5,1,Some-college,16,7,Never-married,Armed-Forces,0.5001602992360508,Asian-Pac-Islander,Unmarried,Male,Without-pay
91,Amer-Indian-Eskimo,capital-loss_6,0,Prof-school,16,96,Separated,Sales,0.438798626633459,White,Wife,Female,Without-pay
91,Amer-Indian-Eskimo,capital-loss_6,1,Prof-school,16,96,Separated,Sales,0.5002329014073251,White,Wife,Male,Without-pay
55,Amer-Indian-Eskimo,capital-loss_11,1,Some-college,13,99,Separated,Machine-op-inspct,0.5004372781890398,White,Unmarried,Male,Federal-gov
55,Amer-Indian-Eskimo,capital-loss_11,0,Some-college,13,99,Separated,Machine-op-inspct,0.4387817104184343,White,Unmarried,Female,Federal-gov
87,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,1st-4th,13,100,Never-married,Farming-fishing,0.4387749072779282,Other,Wife,Female,State-gov
87,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,1st-4th,13,100,Never-married,Farming-fishing,0.5005195772267768,Other,Wife,Male,State-gov
14,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Some-college,7,75,Divorced,Tech-support,0.4976806248194691,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc
14,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Some-college,7,75,Divorced,Tech-support,0.6215002770315026,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc
48,Amer-Indian-Eskimo,capital-loss_14,0,10th,12,83,Separated,Adm-clerical,0.4388157484831381,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
48,Amer-Indian-Eskimo,capital-loss_14,1,10th,12,83,Separated,Adm-clerical,0.5000259578227764,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
86,Asian-Pac-Islander,Asian-Pac-Islander,0,Some-college,2,29,Married-spouse-absent,Protective-serv,0.4387775786270118,White,Wife,Female,State-gov
86,Asian-Pac-Islander,Asian-Pac-Islander,1,Some-college,2,29,Married-spouse-absent,Protective-serv,0.5004875062351354,White,Wife,Male,State-gov
89,Black,Black,0,Some-college,1,27,Separated,Tech-support,0.438779604157803,White,Wife,Female,Self-emp-inc
89,Black,Black,1,Some-college,1,27,Separated,Tech-support,0.5004628224839153,White,Wife,Male,Self-emp-inc
14,Amer-Indian-Eskimo,Asian-Pac-Islander,0,Preschool,9,70,Married-AF-spouse,Prof-specialty,0.4189355131557735,Amer-Indian-Eskimo,Wife,Female,State-gov
14,Amer-Indian-Eskimo,Asian-Pac-Islander,1,Preschool,9,70,Married-AF-spouse,Prof-specialty,0.5443961786633595,Amer-Indian-Eskimo,Wife,Male,State-gov
59,Amer-Indian-Eskimo,capital-loss_11,0,Some-college,1,57,Married-civ-spouse,Machine-op-inspct,0.4597103237452969,White,Not-in-family,Female,Without-pay
59,Amer-Indian-Eskimo,capital-loss_11,1,Some-college,1,57,Married-civ-spouse,Machine-op-inspct,0.5007245200271806,White,Not-in-family,Male,Without-pay
80,Amer-Indian-Eskimo,capital-loss_13,0,5th-6th,10,70,Separated,Farming-fishing,0.4387797289188242,Black,Unmarried,Female,Without-pay
80,Amer-Indian-Eskimo,capital-loss_13,1,5th-6th,10,70,Separated,Farming-fishing,0.5004612504127517,Black,Unmarried,Male,Without-pay
64,Amer-Indian-Eskimo,capital-loss_9,0,Bachelors,16,40,Separated,Exec-managerial,0.4387894309466467,Amer-Indian-Eskimo,Wife,Female,State-gov
64,Amer-Indian-Eskimo,capital-loss_9,1,Bachelors,16,40,Separated,Exec-managerial,0.5003439858013093,Amer-Indian-Eskimo,Wife,Male,State-gov
33,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,HS-grad,16,11,Married-spouse-absent,Transport-moving,0.5004528834177334,Black,Wife,Male,Federal-gov
33,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,HS-grad,16,11,Married-spouse-absent,Transport-moving,0.4387804261129088,Black,Wife,Female,Federal-gov
15,Black,capital-loss_19,1,Prof-school,6,75,Widowed,Tech-support,0.5003335400921078,White,Wife,Male,Without-pay
15,Black,capital-loss_19,0,Prof-school,6,75,Widowed,Tech-support,0.4387902896003797,White,Wife,Female,Without-pay
92,Amer-Indian-Eskimo,capital-loss_15,1,HS-grad,5,99,Widowed,Exec-managerial,0.500116948036207,Amer-Indian-Eskimo,Wife,Male,Federal-gov
92,Amer-Indian-Eskimo,capital-loss_15,0,HS-grad,5,99,Widowed,Exec-managerial,0.4388082260065912,Amer-Indian-Eskimo,Wife,Female,Federal-gov
87,Amer-Indian-Eskimo,capital-loss_5,1,1st-4th,16,81,Separated,Handlers-cleaners,0.5001149661818748,White,Wife,Male,Without-pay
87,Amer-Indian-Eskimo,capital-loss_5,0,1st-4th,16,81,Separated,Handlers-cleaners,0.4388083801253407,White,Wife,Female,Without-pay
43,Black,capital-loss_6,1,Some-college,11,70,Widowed,Armed-Forces,0.5002235621064931,Other,Not-in-family,Male,State-gov
43,Black,capital-loss_6,0,Some-college,11,70,Widowed,Armed-Forces,0.4387993972236481,Other,Not-in-family,Female,State-gov
35,Amer-Indian-Eskimo,capital-loss_16,0,12th,12,35,Never-married,Sales,0.4387711938150421,White,Wife,Female,Without-pay
35,Amer-Indian-Eskimo,capital-loss_16,1,12th,12,35,Never-married,Sales,0.500564198701531,White,Wife,Male,Without-pay
84,Asian-Pac-Islander,White,0,Some-college,10,23,Separated,Craft-repair,0.4388141999515211,Amer-Indian-Eskimo,Wife,Female,Without-pay
84,Asian-Pac-Islander,White,1,Some-college,10,23,Separated,Craft-repair,0.5000450238584255,Amer-Indian-Eskimo,Wife,Male,Without-pay
65,Amer-Indian-Eskimo,capital-loss_18,1,Assoc-voc,3,78,Never-married,Protective-serv,0.5003269649575997,Other,Own-child,Male,State-gov
65,Amer-Indian-Eskimo,capital-loss_18,0,Assoc-voc,3,78,Never-married,Protective-serv,0.4387908473585566,Other,Own-child,Female,State-gov
95,Amer-Indian-Eskimo,capital-loss_5,1,Prof-school,16,44,Separated,Other-service,0.5000581741330383,Black,Not-in-family,Male,State-gov
95,Amer-Indian-Eskimo,capital-loss_5,0,Prof-school,16,44,Separated,Other-service,0.4388130917613798,Black,Not-in-family,Female,State-gov
77,Amer-Indian-Eskimo,White,1,7th-8th,7,16,Married-AF-spouse,Adm-clerical,0.6201925322513474,Asian-Pac-Islander,Wife,Male,Private
77,Amer-Indian-Eskimo,White,0,7th-8th,7,16,Married-AF-spouse,Adm-clerical,0.4962918879446465,Asian-Pac-Islander,Wife,Female,Private
11,capital-gain_5,capital-loss_19,1,Some-college,16,62,Married-AF-spouse,Craft-repair,0.5260135316293394,White,Wife,Male,Private
11,capital-gain_5,capital-loss_19,0,Some-college,16,62,Married-AF-spouse,Craft-repair,0.4941051092867491,White,Wife,Female,Private
68,Amer-Indian-Eskimo,capital-loss_14,0,Prof-school,6,81,Never-married,Handlers-cleaners,0.4388164970628305,Black,Wife,Female,Without-pay
68,Amer-Indian-Eskimo,capital-loss_14,1,Prof-school,6,81,Never-married,Handlers-cleaners,0.5000169500708516,Black,Wife,Male,Without-pay
57,Asian-Pac-Islander,capital-loss_14,0,1st-4th,7,99,Widowed,Protective-serv,0.4388040868217342,Amer-Indian-Eskimo,Wife,Female,State-gov
57,Asian-Pac-Islander,capital-loss_14,1,1st-4th,7,99,Widowed,Protective-serv,0.5001671761212041,Amer-Indian-Eskimo,Wife,Male,State-gov
22,Amer-Indian-Eskimo,capital-loss_14,1,5th-6th,15,66,Never-married,Transport-moving,0.5000634379681521,White,Not-in-family,Male,Without-pay
22,Amer-Indian-Eskimo,capital-loss_14,0,5th-6th,15,66,Never-married,Transport-moving,0.4388126734381076,White,Not-in-family,Female,Without-pay
50,Amer-Indian-Eskimo,capital-loss_15,0,5th-6th,11,26,Never-married,Farming-fishing,0.4557412094425459,White,Wife,Female,Without-pay
50,Amer-Indian-Eskimo,capital-loss_15,1,5th-6th,11,26,Never-married,Farming-fishing,0.5834952860018493,White,Wife,Male,Without-pay
79,Amer-Indian-Eskimo,Black,0,Some-college,2,3,Divorced,Protective-serv,0.4937758122056022,Other,Not-in-family,Female,Private
79,Amer-Indian-Eskimo,Black,1,Some-college,2,3,Divorced,Protective-serv,0.6178188558197845,Other,Not-in-family,Male,Private
48,Black,capital-loss_10,0,5th-6th,6,16,Widowed,Craft-repair,0.4387885796321962,Other,Not-in-family,Female,Self-emp-inc
48,Black,capital-loss_10,1,5th-6th,6,16,Widowed,Craft-repair,0.5003540254537717,Other,Not-in-family,Male,Self-emp-inc
30,Black,Black,0,12th,16,96,Widowed,Transport-moving,0.4387839267647555,White,Wife,Female,Without-pay
30,Black,Black,1,12th,16,96,Widowed,Transport-moving,0.5004104784698998,White,Wife,Male,Without-pay
50,Amer-Indian-Eskimo,capital-loss_10,1,7th-8th,16,57,Divorced,Transport-moving,0.5019424795235552,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
50,Amer-Indian-Eskimo,capital-loss_10,0,7th-8th,16,57,Divorced,Transport-moving,0.3781451062436616,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
22,Amer-Indian-Eskimo,capital-loss_14,0,Some-college,15,65,Separated,Adm-clerical,0.4387803453851603,Asian-Pac-Islander,Wife,Female,Federal-gov
22,Amer-Indian-Eskimo,capital-loss_14,1,Some-college,15,65,Separated,Adm-clerical,0.5004538110142551,Asian-Pac-Islander,Wife,Male,Federal-gov
80,Amer-Indian-Eskimo,capital-loss_10,1,7th-8th,11,100,Separated,Protective-serv,0.500540327070426,White,Unmarried,Male,Self-emp-not-inc
80,Amer-Indian-Eskimo,capital-loss_10,0,7th-8th,11,100,Separated,Protective-serv,0.4387731826451026,White,Unmarried,Female,Self-emp-not-inc
100,Amer-Indian-Eskimo,capital-loss_6,1,7th-8th,11,41,Separated,Farming-fishing,0.5000748522574078,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
100,Amer-Indian-Eskimo,capital-loss_6,0,7th-8th,11,41,Separated,Farming-fishing,0.4388117120288117,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
63,Black,capital-loss_5,0,Masters,2,76,Separated,Sales,0.4388017603687352,White,Unmarried,Female,Self-emp-not-inc
63,Black,capital-loss_5,1,Masters,2,76,Separated,Sales,0.500194728364636,White,Unmarried,Male,Self-emp-not-inc
10,Amer-Indian-Eskimo,capital-loss_19,0,7th-8th,11,74,Divorced,Farming-fishing,0.4705047766179603,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
10,Amer-Indian-Eskimo,capital-loss_19,1,7th-8th,11,74,Divorced,Farming-fishing,0.5024026782644764,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
39,Asian-Pac-Islander,White,0,Some-college,2,35,Married-civ-spouse,Protective-serv,0.4645905029091598,White,Unmarried,Female,Federal-gov
39,Asian-Pac-Islander,White,1,Some-college,2,35,Married-civ-spouse,Protective-serv,0.5898447232850446,White,Unmarried,Male,Federal-gov
29,Amer-Indian-Eskimo,capital-loss_15,0,12th,5,62,Divorced,Protective-serv,0.497538292182328,Asian-Pac-Islander,Own-child,Female,Without-pay
29,Amer-Indian-Eskimo,capital-loss_15,1,12th,5,62,Divorced,Protective-serv,0.6213663367084192,Asian-Pac-Islander,Own-child,Male,Without-pay
11,capital-gain_10,capital-loss_19,1,10th,5,85,Separated,Farming-fishing,0.5080202234025819,White,Husband,Male,Federal-gov
11,capital-gain_10,capital-loss_19,0,10th,5,85,Separated,Farming-fishing,0.4761068883847301,White,Husband,Female,Federal-gov
100,Amer-Indian-Eskimo,capital-loss_16,1,Prof-school,3,75,Divorced,Adm-clerical,0.6184822844208465,Black,Husband,Male,State-gov
100,Amer-Indian-Eskimo,capital-loss_16,0,Prof-school,3,75,Divorced,Adm-clerical,0.4944783347056088,Black,Husband,Female,State-gov
20,Other,Amer-Indian-Eskimo,0,Assoc-acdm,4,86,Separated,Prof-specialty,0.4388140091372811,White,Other-relative,Female,State-gov
20,Other,Amer-Indian-Eskimo,1,Assoc-acdm,4,86,Separated,Prof-specialty,0.5000470392404599,White,Other-relative,Male,State-gov
85,Amer-Indian-Eskimo,Other,1,5th-6th,16,89,Separated,Craft-repair,0.5002302341000435,Amer-Indian-Eskimo,Unmarried,Male,Without-pay
85,Amer-Indian-Eskimo,Other,0,5th-6th,16,89,Separated,Craft-repair,0.4387988468020544,Amer-Indian-Eskimo,Unmarried,Female,Without-pay
41,Amer-Indian-Eskimo,capital-loss_11,0,Doctorate,16,27,Separated,Priv-house-serv,0.438815975992623,Black,Unmarried,Female,Federal-gov
41,Amer-Indian-Eskimo,capital-loss_11,1,Doctorate,16,27,Separated,Priv-house-serv,0.5000232569873165,Black,Unmarried,Male,Federal-gov
84,Amer-Indian-Eskimo,capital-loss_19,1,5th-6th,9,45,Divorced,Protective-serv,0.5009426798677891,White,Wife,Male,Private
84,Amer-Indian-Eskimo,capital-loss_19,0,5th-6th,9,45,Divorced,Protective-serv,0.3772051123254455,White,Wife,Female,Private
70,Amer-Indian-Eskimo,capital-loss_15,1,Prof-school,6,85,Never-married,Prof-specialty,0.5957801355948978,White,Wife,Male,Without-pay
70,Amer-Indian-Eskimo,capital-loss_15,0,Prof-school,6,85,Never-married,Prof-specialty,0.4583245762573436,White,Wife,Female,Without-pay
25,Amer-Indian-Eskimo,capital-loss_12,1,Some-college,16,71,Never-married,Transport-moving,0.5002331919799052,White,Own-child,Male,Self-emp-not-inc
25,Amer-Indian-Eskimo,capital-loss_12,0,Some-college,16,71,Never-married,Transport-moving,0.4387985972776481,White,Own-child,Female,Self-emp-not-inc
24,Amer-Indian-Eskimo,capital-loss_14,0,Bachelors,10,35,Married-civ-spouse,Handlers-cleaners,0.4937716405274533,White,Wife,Female,Local-gov
24,Amer-Indian-Eskimo,capital-loss_14,1,Bachelors,10,35,Married-civ-spouse,Handlers-cleaners,0.6178148307128327,White,Wife,Male,Local-gov
